obj0,obj1,obj2,cpu
-21118,-16970,-22839,1.44808
-22372,-17858,-21286,192.549
-21773,-17789,-22006,275.6
-21770,-17928,-21758,282.355
-22164,-17967,-21617,287.497
-22224,-17745,-21296,390.345
-21559,-17842,-21867,485.066
-22415,-17758,-20780,494.807
-20976,-18155,-22258,515.232
-21575,-18224,-21538,515.27
-21437,-18497,-21761,517.017
-20895,-18345,-21912,519.949
-21863,-17863,-21662,525.941
-21515,-18446,-21859,632.127
-20973,-18294,-22010,634.753
-21815,-17140,-22446,662.892
-21245,-18021,-21950,680.144
-21025,-17035,-22935,713.715
-21419,-17074,-22794,723.906
-22451,-17207,-21523,735.178
-20353,-18594,-21465,739.039
-22163,-18078,-21651,739.824
-21621,-17926,-21802,742.046
-21367,-18333,-21869,743.161
-22198,-17629,-21741,756.186
-21693,-17795,-22340,767.914
-21175,-17857,-22058,770.756
-21105,-17253,-22877,770.772
-21323,-17970,-22048,778.424
-21567,-17187,-22784,800.855
-21673,-16667,-22727,806.434
-21915,-16604,-22587,819.022
-20544,-18607,-20949,828.035
-22015,-17965,-21661,830.043
-21558,-18346,-21353,831.977
-20532,-16455,-23169,844.935
-21753,-16885,-22669,848.058
-20926,-16494,-23028,848.532
-21074,-16607,-23018,853.051
-22215,-16819,-22576,861.683
-21564,-17326,-22536,865.509
-22857,-16788,-21350,874.369
-22206,-17978,-21145,882.915
-20762,-18208,-22119,885.546
-21657,-17261,-22440,890.421
-20500,-17128,-23127,893.492
-20448,-18387,-22202,894.255
-21102,-17392,-22629,895.425
-21574,-16126,-22820,895.56
-21644,-17544,-22478,898.558
-21722,-16239,-22810,899.008
-22536,-17214,-20920,907.147
-22448,-17387,-20830,909.375
-22511,-17084,-21792,912.473
-21958,-17816,-21866,921.207
-22782,-16870,-21275,924.277
-21766,-16602,-22631,925.972
-21083,-17782,-22549,926.572
-22305,-16893,-22232,928.686
-21226,-16709,-23017,930.855
-21174,-17968,-22092,931.283
-21096,-18019,-21994,931.288
-22292,-17176,-22270,933.583
-21039,-17419,-22728,935.04
-22859,-16353,-20190,937.152
-23052,-15771,-20389,937.192
-22743,-16044,-21626,947.482
-22437,-17409,-21542,948.441
-22223,-17856,-21330,950.196
-21810,-17703,-21876,951.759
-21415,-17324,-22580,954.88
-21809,-17363,-22439,955.584
-22493,-17218,-21051,956.432
-21957,-17476,-22429,958.982
-21148,-16760,-22919,959.821
-20497,-17267,-22879,959.959
-20925,-16605,-23062,960.335
-21495,-17542,-22522,961.194
-21765,-17000,-22618,963.377
-21687,-17051,-22520,963.381
-21269,-17805,-22082,963.908
-22212,-16958,-22328,966.84
-22940,-16114,-20745,967.014
-22666,-16775,-21866,968.584
-22067,-16706,-22586,968.708
-21416,-17213,-22546,969.355
-20643,-17804,-22547,973.76
-20101,-17652,-22698,973.847
-20640,-17943,-22299,973.936
-21832,-18128,-20715,974.349
-21410,-17840,-21911,975.483
-22231,-17258,-21791,977.657
-20891,-17306,-22738,979.139
-22642,-16896,-21551,983.397
-22064,-16845,-22338,985.1
-22904,-16215,-21381,986.793
-22606,-16997,-22187,987.499
-21958,-17365,-22395,987.866
-20495,-17691,-22557,989.003
-21034,-17982,-22158,989.739
-22007,-17616,-22257,990.042
-22050,-17516,-21751,990.289
-19909,-17176,-22887,991.766
-20302,-17326,-22780,992.127
-21617,-16887,-22628,992.614
-23078,-15329,-20893,995.158
-22617,-16975,-21475,995.429
-22929,-16308,-20034,996.167
-23095,-15671,-19883,997.349
-23024,-16221,-20429,998.679
-22726,-17003,-21235,999.132
-21869,-16164,-22644,999.523
-20492,-17830,-22309,1000.11
-22907,-15910,-21086,1001.73
-20588,-16174,-23136,1002.18
-20890,-17417,-22772,1002.54
-20982,-15545,-23019,1003.08
-22989,-15625,-21012,1003.79
-22737,-16981,-20523,1004.57
-23060,-16120,-19793,1004.67
-23259,-14835,-19854,1005.08
-22961,-16075,-21052,1006.73
-22663,-16857,-21858,1007.04
-23056,-15530,-21055,1007.05
-22925,-15718,-21296,1007.14
-22015,-17225,-22066,1007.26
-22336,-17250,-21967,1008.12
-22456,-17256,-21015,1008.17
-22064,-17476,-21928,1008.26
-23196,-15504,-20779,1008.84
-22623,-16490,-21873,1008.87
-20107,-15962,-23173,1009.31
-22766,-15588,-21453,1009.47
-21376,-15584,-22878,1009.69
-22706,-15810,-21774,1009.84
-23067,-15508,-20343,1010.45
-23354,-14748,-20249,1011.35
