obj0,obj1,obj2,obj3
19950,27741,24637,12737
21368,26401,22337,12513
22822,26369,22402,13856
22853,26240,22189,13897
22884,26111,21976,13938
22915,25982,21763,13979
22946,25853,21550,14020
22977,25724,21337,14061
23008,25595,21124,14102
20020,27745,24587,12797
23039,25466,20911,14143
20090,27749,24537,12857
20160,27753,24487,12917
20230,27757,24437,12977
23070,25337,20698,14184
20300,27761,24387,13037
20370,27765,24337,13097
20440,27769,24287,13157
20510,27773,24237,13217
23101,25208,20485,14225
20580,27777,24187,13277
20650,27781,24137,13337
20720,27785,24087,13397
23202,25174,20534,14347
23303,25140,20583,14469
20790,27789,24037,13457
23404,25106,20632,14591
20860,27793,23987,13517
23432,25098,25971,14700
23505,25072,20681,14713
20930,27797,23937,13577
23606,25038,20730,14835
21000,27801,23887,13637
23707,25004,20779,14957
21070,27805,23837,13697
23808,24970,20828,15079
23909,24936,20877,15201
21140,27809,23787,13757
24010,24902,20926,15323
21210,27813,23737,13817
24111,24868,20975,15445
21280,27817,23687,13877
24212,24834,21024,15567
21350,27821,23637,13937
24302,24771,19676,13714
24333,24642,19463,13755
24364,24513,19250,13796
24395,24384,19037,13837
24426,24255,18824,13878
24457,24126,18611,13919
24488,23997,18398,13960
24519,23868,18185,14001
24620,23834,18234,14123
24721,23800,18283,14245
24822,23766,18332,14367
24923,23732,18381,14489
21545,26569,22306,12662
25024,23698,18430,14611
21722,26737,22275,12811
25125,23664,18479,14733
21899,26905,22244,12960
22076,27073,22213,13109
25226,23630,18528,14855
22253,27241,22182,13258
25327,23596,18577,14977
22430,27409,22151,13407
25428,23562,18626,15099
22607,27577,22120,13556
22784,27745,22089,13705
25529,23528,18675,15221
25630,23494,18724,15343
25731,23460,18773,15465
25832,23426,18822,15587
25933,23392,18871,15709
26034,23358,18920,15831
26135,23324,18969,15953
26236,23290,19018,16075
26337,23256,19067,16197
26428,23210,22884,15983
26459,23081,22671,16024
26490,22952,22458,16065
26521,22823,22245,16106
26552,22694,22032,16147
26583,22565,21819,16188
26684,22531,21868,16310
26785,22497,21917,16432
26886,22463,21966,16554
26987,22429,22015,16676
27088,22395,22064,16798
27189,22361,22113,16920
27290,22327,22162,17042
27391,22293,22211,17164
27492,22259,22260,17286
27593,22225,22309,17408
23171,25212,20435,14285
27694,22191,22358,17530
27795,22157,22407,17652
23241,25216,20385,14345
27896,22123,22456,17774
23311,25220,20335,14405
27997,22089,22505,17896
23381,25224,20285,14465
28098,22055,22554,18018
23397,26144,20146,11987
28199,22021,22603,18140
28300,21987,22652,18262
28311,21964,22746,18926
28342,21835,22533,18967
23467,26148,20096,12047
23537,26152,20046,12107
23607,26156,19996,12167
28805,21817,22897,18872
23677,26160,19946,12227
28906,21783,22946,18994
23747,26164,19896,12287
29007,21749,22995,19116
29108,21715,23044,19238
23817,26168,19846,12347
29209,21681,23093,19360
23887,26172,19796,12407
29230,21594,21514,19284
23957,26176,19746,12467
24027,26180,19696,12527
29261,21465,21301,19325
24097,26184,19646,12587
24167,26188,19596,12647
24237,26192,19546,12707
29292,21336,21088,19366
24307,26196,19496,12767
29323,21207,20875,19407
29354,21078,20662,19448
29385,20949,20449,19489
29562,20924,20524,19566
29667,20882,20872,18620
29698,20753,20659,18661
29729,20624,20446,18702
29760,20495,20233,18743
31263,20420,25361,21430
31294,20291,25148,21471
24696,24036,18154,14150
24873,24204,18123,14299
25050,24372,18092,14448
31325,20162,24935,21512
25095,24820,17646,12003
31356,20033,24722,21553
20079,27866,24708,12725
20208,27991,24779,12713
20337,28116,24850,12701
20466,28241,24921,12689
31387,19904,24509,21594
20595,28366,24992,12677
20724,28491,25063,12665
20853,28616,25134,12653
20982,28741,25205,12641
21111,28866,25276,12629
21240,28991,25347,12617
26394,24210,17631,13850
31418,19775,24296,21635
26464,24214,17581,13910
26534,24218,17531,13970
21468,28861,25855,11635
26604,24222,17481,14030
31449,19646,24083,21676
26674,24226,17431,14090
