obj0,obj1,obj2
19586,28820,18879
20016,31969,17637
19647,28801,19014
19708,28782,19149
19769,28763,19284
19830,28744,19419
19891,28725,19554
19952,28706,19689
20013,28687,19824
20074,28668,19959
20135,28649,20094
20196,28630,20229
20257,28611,20364
20318,28592,20499
20379,28573,20634
20440,28554,20769
20501,28535,20904
20562,28516,21039
20623,28497,21174
20684,28478,21309
20745,28459,21444
20806,28440,21579
20867,28421,21714
20928,28402,21849
20989,28383,21984
21050,28364,22119
21111,28345,22254
21172,28326,22389
21233,28307,22524
21294,28288,22659
21355,28269,22794
21416,28250,22929
21477,28231,23064
21494,27890,21842
22426,27507,24367
22487,27488,24502
22548,27469,24637
22609,27450,24772
22670,27431,24907
22731,27412,25042
22792,27393,25177
22853,27374,25312
20863,32847,16730
22914,27355,25447
22975,27336,25582
23036,27317,25717
23097,27298,25852
23158,27279,25987
23219,27260,26122
23280,27241,26257
23341,27222,26392
23402,27203,26527
23463,27184,26662
23524,27165,26797
23585,27146,26932
23646,27127,27067
23707,27108,27202
23768,27089,27337
23829,27070,27472
23890,27051,27607
23951,27032,27742
24012,27013,27877
24073,26994,28012
24134,26975,28147
24195,26956,28282
24256,26937,28417
24317,26918,28552
24378,26899,28687
24439,26880,28822
24500,26861,28957
24561,26842,29092
24622,26823,29227
24683,26804,29362
24744,26785,29497
24805,26766,29632
24866,26747,29767
24927,26728,29902
24988,26709,30037
25049,26690,30172
25110,26671,30307
25171,26652,30442
25232,26633,30577
25293,26614,30712
25354,26595,30847
25415,26576,30982
25476,26557,31117
25537,26538,31252
25598,26519,31387
25659,26500,31522
25720,26481,31657
25781,26462,31792
25842,26443,31927
25903,26424,32062
25964,26405,32197
25981,26064,30975
22446,27849,21752
22456,27583,24332
22486,27659,24297
22516,27735,24262
22546,27811,24227
23427,27741,24215
23438,27618,24207
23457,27817,24180
23468,27694,24172
23498,27770,24137
23528,27846,24102
23386,27788,24258
23397,27665,24250
23408,27542,24242
23356,27712,24293
23367,27589,24285
23378,27466,24277
20077,31950,17772
20138,31931,17907
20199,31912,18042
20260,31893,18177
20321,31874,18312
20382,31855,18447
20417,30132,18877
20428,30009,18869
20433,29698,17972
21697,28418,21354
21758,28399,21489
21819,28380,21624
21880,28361,21759
21636,28437,21219
22402,28341,21784
22413,28218,21776
21575,28456,21084
23866,27314,25357
23927,27295,25492
23805,27333,25222
22424,28095,21768
23988,27276,25627
23744,27352,25087
24049,27257,25762
22435,27972,21760
23683,27371,24952
24110,27238,25897
23622,27390,24817
24171,27219,26032
23561,27409,24682
24232,27200,26167
23500,27428,24547
24293,27181,26302
23439,27447,24412
24354,27162,26437
24415,27143,26572
24476,27124,26707
21514,28475,20949
24537,27105,26842
24598,27086,26977
24659,27067,27112
24720,27048,27247
21453,28494,20814
24781,27029,27382
24842,27010,27517
24903,26991,27652
21392,28513,20679
24964,26972,27787
25025,26953,27922
25086,26934,28057
21331,28532,20544
25147,26915,28192
25208,26896,28327
21270,28551,20409
25269,26877,28462
25330,26858,28597
25391,26839,28732
21209,28570,20274
25452,26820,28867
25513,26801,29002
21148,28589,20139
25574,26782,29137
25635,26763,29272
21087,28608,20004
25696,26744,29407
25757,26725,29542
21026,28627,19869
25818,26706,29677
20965,28646,19734
25879,26687,29812
25940,26668,29947
20904,28665,19599
26001,26649,30082
26062,26630,30217
20843,28684,19464
26123,26611,30352
20782,28703,19329
26184,26592,30487
26245,26573,30622
20721,28722,19194
20461,29640,18845
26306,26554,30757
20472,29517,18837
20483,29394,18829
20494,29271,18821
20505,29148,18813
20660,28741,19059
20516,29025,18805
20527,28902,18797
20538,28779,18789
21385,29657,17882
26367,26535,30892
26933,26023,30885
21738,29656,18560
21799,29637,18695
20599,28760,18924
21264,31010,17970
21275,30887,17962
26889,26515,30917
21286,30764,17954
26900,26392,30909
26911,26269,30901
26922,26146,30893
21297,30641,17946
21308,30518,17938
21319,30395,17930
21330,30272,17922
21341,30149,17914
21352,30026,17906
21363,29903,17898
21374,29780,17890
21384,30786,17164
22280,30629,16978
