obj0,obj1,obj2
16295,24196,27103
16334,24182,27123
16373,24168,27143
16412,24154,27163
16451,24140,27183
16490,24126,27203
16529,24112,27223
16568,24098,27243
16607,24084,27263
16646,24070,27283
16685,24056,27303
16724,24042,27323
16763,24028,27343
16802,24014,27363
16806,20090,24037
16845,20076,24057
16884,20062,24077
16923,20048,24097
16962,20034,24117
17001,20020,24137
17040,20006,24157
17079,19992,24177
17118,19978,24197
17157,19964,24217
17196,19950,24237
17235,19936,24257
17274,19922,24277
17313,19908,24297
17352,19894,24317
17391,19880,24337
17430,19866,24357
17469,19852,24377
17508,19838,24397
17547,19824,24417
17586,19810,24437
17625,19796,24457
17664,19782,24477
17703,19768,24497
17742,19754,24517
17781,19740,24537
17820,19726,24557
17859,19712,24577
17898,19698,24597
17937,19684,24617
17976,19670,24637
18015,19656,24657
18054,19642,24677
18093,19628,24697
18132,19614,24717
18171,19600,24737
18210,19586,24757
18227,17014,22863
18827,21456,21904
19133,20274,21900
19137,20237,21744
19141,20200,21588
19145,20163,21432
19149,20126,21276
19153,20089,21120
19157,20052,20964
18324,17005,23010
18421,16996,23157
18518,16987,23304
18615,16978,23451
18712,16969,23598
18809,16960,23745
18906,16951,23892
19003,16942,24039
19100,16933,24186
19197,16924,24333
19161,20015,20808
19294,16915,24480
19391,16906,24627
19488,16897,24774
19585,16888,24921
19682,16879,25068
19779,16870,25215
19876,16861,25362
19973,16852,25509
20070,16843,25656
20167,16834,25803
20264,16825,25950
19165,19978,20652
20361,16816,26097
20458,16807,26244
20555,16798,26391
20652,16789,26538
20749,16780,26685
20846,16771,26832
20943,16762,26979
21040,16753,27126
21137,16744,27273
21234,16735,27420
21331,16726,27567
19338,17350,18838
21428,16717,27714
21525,16708,27861
21622,16699,28008
21719,16690,28155
21816,16681,28302
21913,16672,28449
22010,16663,28596
22107,16654,28743
22204,16645,28890
22301,16636,29037
22398,16627,29184
22495,16618,29331
22592,16609,29478
22617,16208,24629
24610,15584,33358
18924,21447,22051
19021,21438,22198
19109,20496,22836
19113,20459,22680
19117,20422,22524
19118,21429,22345
19121,20385,22368
19125,20348,22212
19129,20311,22056
19204,19964,20672
19243,19950,20692
19282,19936,20712
19321,19922,20732
19435,17341,18985
19532,17332,19132
19629,17323,19279
19726,17314,19426
19823,17305,19573
19920,17296,19720
20017,17287,19867
20114,17278,20014
20211,17269,20161
20308,17260,20308
20405,17251,20455
20502,17242,20602
20599,17233,20749
20696,17224,20896
20793,17215,21043
20890,17206,21190
20987,17197,21337
21084,17188,21484
21181,17179,21631
21278,17170,21778
21375,17161,21925
21472,17152,22072
21569,17143,22219
21666,17134,22366
21763,17125,22513
21860,17116,22660
21957,17107,22807
