obj0,obj1,obj2,obj3,obj4,cpu
37075,33850,22430,19571,28052,0.96597
31413,29783,17966,19864,20884,1.05888
29729,31071,19034,21088,21403,1.06889
32476,28453,17887,19700,22071,1.10853
30792,29741,18955,20924,22590,1.1466
37700,37030,23010,21285,20067,1.24723
35554,35257,22843,22350,19603,1.40589
33870,36545,23911,23574,20122,1.41011
32117,26796,21914,25111,25847,1.43547
26914,30651,32842,30059,36048,1.44689
29624,34115,20479,25598,23312,1.69137
33244,29769,16233,21668,21331,1.70622
31560,31057,17301,22892,21850,1.71182
31647,28606,18689,21920,23436,1.74699
33304,26130,22735,25574,27756,1.77082
32710,27276,18610,21756,24623,1.82062
24471,31322,29082,25655,33995,1.82527
39531,37016,21277,23089,20514,1.88825
37385,35243,21110,24154,20050,2.01856
35701,36531,22178,25378,20569,2.02081
31427,29978,19335,21761,20756,2.37749
31661,28801,20058,23817,23308,2.38807
29743,31266,20403,22985,21275,2.39393
33538,24953,23458,27630,30308,2.42079
29674,27467,18154,20707,23794,2.45231
29688,27662,19523,22604,23666,2.45741
29908,26290,18877,22763,26346,2.46075
29922,26485,20246,24660,26218,2.46662
32490,28648,19256,21597,21943,2.48524
24705,30145,29805,27711,36547,2.51196
31350,25905,22174,26502,28853,2.52147
27990,28755,19222,21931,24313,2.55237
28004,28950,20591,23828,24185,2.55714
28224,27578,19945,23987,26865,2.56035
28238,27773,21314,25884,26737,2.56577
30806,29936,20324,22821,22462,2.57903
39900,37712,21152,22583,20233,2.60356
37754,35939,20985,23648,19769,2.71385
36070,37227,22053,24872,20288,2.72182
35747,25459,26495,29978,29809,2.73143
35967,26598,19572,24891,24517,2.7566
29638,34310,21848,27495,23184,2.92053
33258,29964,17602,23565,21203,2.94505
33613,30465,16108,21162,21050,3.00788
33627,30660,17477,23059,20922,3.01439
31929,31753,17176,22386,21569,3.03177
33552,25148,24827,29527,30180,3.07134
33524,27269,15812,20487,22464,3.11305
33538,27464,17181,22384,22336,3.11972
33758,26092,16535,22543,25016,3.12585
33772,26287,17904,24440,24888,3.13491
34676,29135,16029,20998,22237,3.14237
34690,29330,17398,22895,22109,3.15288
24485,31517,30451,27552,33867,3.18131
24719,30340,31174,29608,36419,3.18616
31364,26100,23543,28399,28725,3.19777
31840,28557,16880,21711,22983,3.23781
31854,28752,18249,23608,22855,3.24438
32074,27380,17603,23767,25535,3.25055
32992,30423,17097,22222,22756,3.26621
35789,25567,26535,29981,29792,3.31434
32159,26904,21954,25114,25830,3.31662
36009,26706,19612,24894,24500,3.31975
33580,25061,23498,27633,30291,3.36108
33594,25256,24867,29530,30163,3.36487
29950,26398,18917,22766,26329,3.38191
33800,26200,16575,22546,24999,3.38509
29964,26593,20286,24663,26201,3.38902
33814,26395,17944,24443,24871,3.39389
32752,27384,18650,21759,24606,3.42154
24761,30448,31214,29611,36402,3.42843
31392,26013,22214,26505,28836,3.43704
31406,26208,23583,28402,28708,3.44085
28266,27686,19985,23990,26848,3.47479
32116,27488,17643,23770,25518,3.4781
28280,27881,21354,25887,26720,3.48196
35831,25675,26575,29984,29775,3.51503
32201,27012,21994,25117,25813,3.51776
36051,26814,19652,24897,24483,3.5214
33622,25169,23538,27636,30274,3.54338
33636,25364,24907,29533,30146,3.54759
29992,26506,18957,22769,26312,3.56679
33842,26308,16615,22549,24982,3.57046
30006,26701,20326,24666,26184,3.57488
33856,26503,17984,24446,24854,3.58013
25041,31009,30125,27735,36411,3.61067
25083,31117,30165,27738,36394,3.61169
24803,30556,31254,29614,36385,3.61476
31434,26121,22254,26508,28819,3.62448
28308,27794,20025,23993,26831,3.66708
32158,27596,17683,23773,25501,3.67068
28322,27989,21394,25890,26703,3.67488
35873,25783,26615,29987,29758,3.713
32243,27120,22034,25120,25796,3.72016
36093,26922,19692,24900,24466,3.73072
33664,25277,23578,27639,30257,3.75814
33678,25472,24947,29536,30129,3.76969
30034,26614,18997,22772,26295,3.79531
33884,26416,16655,22552,24965,3.80526
30048,26809,20366,24669,26167,3.81686
33898,26611,18024,24449,24837,3.83297
24873,30577,29965,27723,36479,3.85953
24915,30685,30005,27726,36462,3.8606
24845,30664,31294,29617,36368,3.87017
31476,26229,22294,26511,28802,3.8853
28350,27902,20065,23996,26814,3.93558
32200,27704,17723,23776,25484,3.94557
28364,28097,21434,25893,26686,3.95682
35915,25891,26655,29990,29741,4.00248
32285,27228,22074,25123,25779,4.00795
36135,27030,19732,24903,24449,4.01554
33706,25385,23618,27642,30240,4.06544
33720,25580,24987,29539,30112,4.08125
29787,27758,19502,22593,23748,4.0985
33637,27560,17160,22373,22418,4.10426
30076,26722,19037,22775,26278,4.12295
33926,26524,16695,22555,24948,4.13677
30090,26917,20406,24672,26150,4.15311
33940,26719,18064,24452,24820,4.17434
32589,28744,19235,21586,22025,4.2074
