obj0,obj1,obj2,obj3,obj4,cpu
-7212,-5865,-8200,-6775,-8866,0
-7136,-5085,-7393,-6501,-8907,0
-7448,-5413,-7588,-6754,-8464,0
-6818,-5266,-7471,-6777,-8843,0
-6973,-5708,-7323,-6010,-8938,0
-7755,-5691,-7635,-6500,-8648,0
-6778,-5518,-8305,-7411,-9088,0
-7090,-5846,-8500,-7664,-8645,0
-7014,-5066,-7693,-7390,-8686,0
-6808,-5092,-7817,-7634,-8715,0
-6930,-5111,-7517,-6745,-8936,0
-7085,-5553,-7369,-5978,-9031,0
-7867,-5536,-7681,-6468,-8741,0
-7100,-6020,-8154,-6807,-8773,0
-6433,-5436,-8216,-7640,-8843,0
-6588,-5878,-8068,-6873,-8938,0
-7724,-5098,-7786,-6622,-8150,0
-7088,-5107,-7697,-7333,-8718,0
-7370,-5861,-8380,-7363,-8648,0
-7488,-5550,-8398,-6643,-8552,0
-7376,-5705,-8352,-6675,-8459,0
-6651,-6251,-7692,-7522,-8084,0
-6763,-6096,-7738,-7490,-8177,0
-5908,-4887,-6947,-8081,-8195,0
-6290,-4998,-8321,-7794,-8252,0
-7606,-5409,-7768,-7342,-8246,0
-7612,-5253,-7740,-6654,-8057,0
-7294,-5081,-7573,-7089,-8689,0
-7428,-5941,-6873,-6326,-8180,0
-7243,-5549,-7549,-6566,-8813,0
-7227,-5423,-8485,-7517,-8057,0
-6773,-6270,-7392,-6633,-8305,0
-6190,-5641,-7630,-8111,-8125,0
-5984,-5667,-7754,-8355,-8154,0
-6261,-6128,-7306,-6699,-8470,0
-6149,-6283,-7260,-6731,-8377,0
-7043,-6111,-7618,-7189,-8180,0
-6931,-6266,-7572,-7221,-8087,0
-6252,-5925,-7172,-8069,-7470,0
-6812,-6171,-7045,-6784,-8243,0
-6690,-6152,-7345,-7673,-8022,0
-6802,-5997,-7391,-7641,-8115,0
-6363,-6402,-6583,-7499,-7554,0
-7345,-5823,-6826,-7366,-7897,0
-7457,-5668,-6872,-7334,-7990,0
-7467,-5842,-6526,-6477,-8118,0
-6934,-6248,-7135,-6122,-8881,0
-6255,-5907,-6735,-6970,-8264,0
-5816,-6312,-5927,-6828,-7703,0
-5437,-5577,-7098,-7684,-8303,0
-5037,-5883,-5943,-7693,-7680,0
-5476,-5478,-6751,-7835,-8241,0
-5965,-5008,-6605,-5928,-9128,0
-5759,-5034,-6729,-6172,-9157,0
-6041,-5788,-7412,-6202,-9087,0
-5314,-6344,-5495,-6037,-7996,0
-5192,-6325,-5795,-6926,-7775,0
-5631,-5920,-6603,-7068,-8336,0
-7701,-5020,-7830,-6744,-8129,0
-6496,-6021,-6962,-6518,-8329,0
-6096,-6327,-5807,-6527,-7706,0
-7052,-6437,-7095,-5934,-8077,0
-6505,-6347,-6439,-5263,-8226,0
-5934,-6501,-5887,-6640,-6899,0
-5881,-6360,-6307,-5361,-8298,0
-4763,-6424,-5099,-6067,-7120,0
-5310,-6514,-5755,-6738,-6971,0
-6092,-6497,-6067,-7228,-6681,0
-6284,-5589,-7513,-7877,-7471,0
-7288,-5985,-6483,-5913,-7675,0
-5917,-6470,-5764,-5963,-7263,0
-5432,-6533,-5455,-5849,-7192,0
-4885,-6443,-4799,-5178,-7341,0
-6502,-6365,-6876,-6362,-7432,0
-6214,-6516,-5767,-6339,-6902,0
-7442,-5908,-5852,-4740,-7103,0
