obj0,obj1,obj2
28736,40243,39817
28914,37130,34885
28798,40213,39859
28860,40183,39901
29126,38605,33220
29447,39286,31466
28976,37100,34927
29038,37070,34969
29100,37040,35011
29162,37010,35053
29224,36980,35095
29286,36950,35137
29348,36920,35179
29410,36890,35221
29472,36860,35263
29534,36830,35305
29596,36800,35347
29658,36770,35389
29720,36740,35431
29782,36710,35473
29844,36680,35515
29906,36650,35557
29968,36620,35599
30030,36590,35641
30092,36560,35683
30154,36530,35725
30216,36500,35767
30278,36470,35809
30340,36440,35851
30402,36410,35893
30464,36380,35935
30526,36350,35977
30588,36320,36019
30650,36290,36061
30712,36260,36103
30724,36232,38070
30726,36093,38004
30728,35954,37938
30730,35815,37872
30732,35676,37806
30734,35537,37740
30736,35398,37674
30738,35259,37608
29987,42208,30187
30740,35120,37542
30742,34981,37476
30744,34842,37410
30746,34703,37344
30748,34564,37278
30810,34534,37320
30872,34504,37362
30884,34370,33732
30886,34231,33666
30888,34092,33600
30890,33953,33534
30892,33814,33468
31421,36248,30181
31423,36109,30115
31425,35970,30049
30894,33675,33402
31427,35831,29983
31429,35692,29917
30896,33536,33336
31431,35553,29851
30898,33397,33270
31433,35414,29785
31435,35275,29719
30900,33258,33204
31437,35136,29653
31439,34997,29587
30902,33119,33138
31441,34858,29521
31443,34719,29455
30904,32980,33072
31445,34580,29389
31447,34441,29323
30906,32841,33006
31449,34302,29257
31451,34163,29191
30908,32702,32940
31453,34024,29125
31455,33885,29059
30910,32563,32874
31457,33746,28993
31459,33607,28927
30912,32424,32808
31589,33608,28910
31719,33609,28893
31849,33610,28876
31963,39031,28836
30914,32285,32742
31965,38892,28770
31967,38753,28704
30916,32146,32676
31969,38614,28638
31971,38475,28572
30918,32007,32610
31973,38336,28506
31975,38197,28440
30920,31868,32544
31977,38058,28374
31979,37919,28308
30922,31729,32478
31981,37780,28242
31983,37641,28176
30924,31590,32412
31985,37502,28110
31987,37363,28044
30926,31451,32346
31989,37224,27978
31991,37085,27912
30988,31421,32388
31050,31391,32430
31993,36946,27846
31112,31361,32472
31174,31331,32514
31995,36807,27780
31236,31301,32556
31298,31271,32598
31360,31241,32640
31997,36668,27714
31422,31211,32682
31484,31181,32724
31999,36529,27648
31546,31151,32766
31608,31121,32808
32129,36530,27631
31670,31091,32850
32259,36531,27614
31732,31061,32892
32389,36532,27597
32519,36533,27580
31770,29985,31662
32649,36534,27563
32779,36535,27546
32843,35063,26964
32973,35064,26947
33103,35065,26930
33233,35066,26913
33363,35067,26896
33493,35068,26879
33623,35069,26862
33753,35070,26845
33883,35071,26828
34013,35072,26811
34143,35073,26794
34273,35074,26777
34403,35075,26760
34533,35076,26743
34663,35077,26726
34793,35078,26709
34923,35079,26692
35053,35080,26675
35183,35081,26658
35313,35082,26641
35443,35083,26624
35573,35084,26607
37069,29982,30648
35703,35085,26590
37131,29952,30690
35833,35086,26573
37193,29922,30732
35963,35087,26556
36093,35088,26539
37255,29892,30774
36223,35089,26522
37317,29862,30816
36353,35090,26505
36483,35091,26488
37379,29832,30858
36613,35092,26471
36743,35093,26454
37441,29802,30900
36873,35094,26437
37503,29772,30942
37003,35095,26420
37133,35096,26403
37565,29742,30984
37263,35097,26386
37627,29712,31026
37393,35098,26369
37523,35099,26352
37689,29682,31068
37653,35100,26335
37783,35101,26318
37751,29652,31110
37913,35102,26301
37813,29622,31152
38043,35103,26284
38132,35755,26280
38134,35616,26214
37875,29592,31194
37913,28516,29964
38136,35477,26148
38138,35338,26082
38140,35199,26016
38142,35060,25950
38986,33594,25266
29188,38575,33262
29250,38545,33304
29312,38515,33346
29374,38485,33388
29436,38455,33430
29498,38425,33472
29560,38395,33514
29622,38365,33556
29684,38335,33598
29746,38305,33640
29808,38275,33682
29870,38245,33724
29932,38215,33766
29994,38185,33808
30774,36230,36145
30056,38155,33850
30118,38125,33892
30836,36200,36187
30180,38095,33934
30858,36177,34590
30242,38065,33976
30860,36038,34524
30304,38035,34018
30366,38005,34060
30428,37975,34102
30490,37945,34144
30552,37915,34186
30614,37885,34228
30862,35899,34458
30676,37855,34270
30738,37825,34312
30800,37795,34354
30850,36733,34854
30852,36594,34788
30864,35760,34392
30854,36455,34722
30856,36316,34656
30866,35621,34326
29462,39275,31545
29477,39264,31624
29492,39253,31703
29507,39242,31782
30868,35482,34260
29522,39231,31861
30862,37765,34396
29537,39220,31940
29552,39209,32019
29567,39198,32098
29582,39187,32177
30002,42197,30266
29597,39176,32256
30017,42186,30345
29612,39165,32335
30032,42175,30424
29627,39154,32414
30047,42164,30503
30062,42153,30582
29642,39143,32493
30077,42142,30661
29657,39132,32572
30092,42131,30740
29672,39121,32651
30107,42120,30819
29687,39110,32730
30122,42109,30898
30137,42098,30977
30870,35343,34194
29702,39099,32809
30152,42087,31056
29717,39088,32888
30167,42076,31135
30872,35204,34128
29732,39077,32967
30182,42065,31214
30197,42054,31293
29747,39066,33046
30212,42043,31372
29762,39055,33125
30227,42032,31451
30874,35065,34062
29777,39044,33204
30259,42024,31335
30274,42013,31414
29809,39036,33088
30848,36872,34920
30876,34926,33996
30306,42005,31298
29824,39025,33167
30244,42035,31256
29794,39047,33009
30321,41994,31377
29856,39017,33051
30336,41983,31456
29871,39006,33130
30368,41975,31340
30383,41964,31419
29886,38995,33209
30878,34787,33930
30353,41986,31261
30846,37011,34986
30415,41956,31303
29918,38987,33093
30430,41945,31382
29903,38998,33014
29933,38976,33172
30445,41934,31461
30880,34648,33864
29965,38968,33056
30462,41937,31266
30477,41926,31345
30492,41915,31424
29980,38957,33135
29841,39028,32972
30524,41907,31308
29995,38946,33214
30291,42016,31219
30539,41896,31387
30882,34509,33798
30012,38949,33019
30027,38938,33098
30571,41888,31271
29779,39058,32930
30586,41877,31350
30042,38927,33177
30601,41866,31429
30400,41967,31224
30074,38919,33061
29950,38979,32977
30633,41858,31313
30089,38908,33140
30648,41847,31392
30229,42046,31177
30104,38897,33219
30680,41839,31276
30121,38900,33024
30695,41828,31355
30136,38889,33103
29888,39009,32935
30509,41918,31229
30710,41817,31434
30151,38878,33182
30742,41809,31318
30059,38930,32982
30338,41997,31182
30183,38870,33066
30757,41798,31397
29826,39039,32893
30198,38859,33145
30789,41790,31281
30618,41869,31234
30804,41779,31360
30230,38851,33029
29997,38960,32940
30819,41768,31439
30245,38840,33108
30447,41948,31187
