obj0,obj1,obj2,obj3,obj4,cpu
25471,16123,16555,18317,22392,0.167162
24366,13723,16962,19228,23890,0.203629
24817,14357,16805,18871,22257,0.217612
25030,17891,16923,19960,21470,0.286172
22468,17084,18509,24904,27185,0.320243
23925,15491,17330,20871,22968,0.33973
22919,17718,18352,24547,25552,0.343268
24376,16125,17173,20514,21335,0.361078
26068,20557,15768,17391,31272,0.381919
26053,18124,18166,18426,20759,0.4112
25612,19892,18534,20069,19837,0.419927
24963,18157,16175,18302,32770,0.444127
25414,18791,16018,17945,31137,0.448974
22027,18852,18877,26547,26263,0.465423
23181,19215,19162,24056,23200,0.471699
22478,19486,18720,26190,24630,0.498011
23632,19849,19005,23699,21567,0.504247
25399,16358,18416,18980,20624,0.513572
24958,18126,18784,20623,19702,0.524178
26491,26005,23660,18141,25377,0.530926
24542,23860,18340,17469,25578,0.54424
24633,25201,19338,19028,24621,0.550858
24814,18670,14193,18767,25041,0.576353
25396,20671,15804,18876,23408,0.583334
24905,20011,15191,20326,24084,0.587908
22111,23183,18968,21456,28941,0.62699
23437,21460,18747,18380,27076,0.632153
22562,23817,18811,21099,27308,0.634342
23888,22094,18590,18023,25443,0.639652
22202,24524,19966,23015,27984,0.642093
23528,22801,19745,19939,26119,0.647082
22653,25158,19809,22658,26351,0.649218
23979,23435,19588,19582,24486,0.654641
21811,19631,16147,25354,29834,0.658439
21902,20972,17145,26913,28877,0.662941
22965,19994,16432,22863,26771,0.666251
23056,21335,17430,24422,25814,0.67111
23709,16270,14600,19678,26539,0.67613
23800,17611,15598,21237,25582,0.691911
22262,20265,15990,24997,28201,0.705494
22353,21606,16988,26556,27244,0.709807
23416,20628,16275,22506,25138,0.713094
23507,21969,17273,24065,24181,0.717428
24160,16904,14443,19321,24906,0.722758
24742,18905,16054,19430,23273,0.73189
24251,18245,15441,20880,23949,0.737885
23415,21523,18798,18480,27131,1.59904
23506,22864,19796,20039,26174,1.63683
23687,16333,14651,19778,26594,1.71058
23903,15554,17381,20971,23023,1.73936
23778,17674,15649,21337,25637,1.74946
