obj0,obj1,obj2,cpu
-15620,-15752,-17185,1.70534
-17275,-12674,-15626,1.72707
-15564,-14212,-17555,6.67525
-13197,-13203,-18139,8.56321
-16842,-13422,-16525,20.0549
-16163,-14412,-17245,25.3445
-13607,-14681,-18043,34.2065
-16992,-14197,-14945,39.051
-17321,-11218,-15372,87.4997
-16279,-14235,-17127,116.311
-17451,-13179,-15272,145.917
-14435,-15316,-17790,228.89
-16957,-14184,-15975,350.448
-16089,-13302,-17500,383.651
-14469,-16548,-16837,462.455
-17239,-12758,-15848,512.37
-16979,-14492,-15894,543.047
-17261,-12969,-15575,817.775
-16995,-13057,-16418,862.84
-17086,-13031,-16223,1052.92
-16817,-12822,-16684,1116.43
-17209,-13530,-15482,1331.62
-17002,-13623,-15855,1350.76
-15700,-15299,-17362,1364.27
-16222,-15559,-16698,1367.25
-16676,-15008,-16483,1367.52
-15179,-16345,-16829,1392.15
-16512,-14044,-16856,1412.7
-16163,-13279,-17258,1417
-16153,-12820,-17283,1508.65
-16476,-12438,-17037,1775.74
-15575,-16060,-16918,1835.24
-15600,-15472,-17196,1835.3
-15613,-16025,-17050,1835.83
-15172,-16618,-16694,1835.84
-16247,-14971,-16976,1840.5
-16180,-15003,-16864,1840.54
-16236,-15678,-16137,1842.54
-15102,-16347,-16967,1863.89
-15329,-15129,-17679,1871.81
-15342,-15682,-17533,1872.16
-15436,-14301,-17778,1872.64
-16015,-14488,-17134,1873.72
-14583,-16392,-16950,1947.14
-15376,-15419,-17336,2103.63
-15082,-16067,-16978,2234.76
-15095,-16620,-16832,2235.09
-15642,-15895,-16986,2238.78
-15799,-16219,-16687,2238.79
-15667,-15307,-17264,2238.84
-16158,-15603,-16265,2239.05
-16260,-15524,-16830,2239.33
-15680,-15860,-17118,2239.37
-15304,-15717,-17401,2265.07
-14888,-15722,-17323,2265.08
-15262,-15161,-17567,2265.14
-15349,-15027,-17466,2265.29
-14901,-16275,-17177,2265.35
-15411,-14889,-17500,2265.68
-15369,-14333,-17666,2265.69
-14599,-14349,-18011,2265.78
-14886,-14313,-17918,2268.43
-15533,-13812,-17698,2270.84
-15712,-14995,-17471,2281.28
-16896,-13275,-16171,2288.49
-16429,-14351,-17058,2292.89
-16040,-14704,-17024,2299.5
-15851,-14379,-17449,2342.85
-15418,-15975,-17170,2447.86
-14601,-15863,-17341,2497.29
-15015,-16294,-16993,2559.29
-14522,-16301,-17053,2559.44
-15120,-16032,-17110,2559.5
-15187,-15867,-17178,2562.39
-16273,-15566,-16259,2562.59
-15319,-16779,-16601,2562.84
-16270,-14866,-16803,2572.83
-16229,-15286,-16833,2574.72
-16353,-14666,-16719,2574.73
-15990,-15065,-17123,2576.64
-14811,-15724,-17461,2585.25
-14744,-15756,-17349,2585.3
-14824,-16277,-17315,2585.42
-14782,-15721,-17481,2585.49
-14408,-16282,-17237,2585.61
-14612,-14902,-17865,2586.09
-15239,-14503,-17858,2589.73
-15726,-14067,-17539,2590.28
-14634,-15824,-17328,2590.65
-15739,-14620,-17393,2590.92
-15951,-15216,-17181,2592.11
-15461,-16041,-17102,2602.68
-15782,-14852,-17278,2611.81
-15956,-13859,-17445,2612.05
-14501,-15878,-17317,2618.69
-14208,-15458,-17614,2636.32
-14713,-14310,-17978,2645.29
