obj0,obj1,obj2,obj3,obj4,cpu
-139,-162,-210,-126,-193,1.03871
-90,-294,-64,-226,-180,1.19101
-219,-284,-69,-227,-299,1.22109
-118,-269,-199,-221,-208,1.38898
-185,-211,-204,-259,-264,1.44627
-114,-277,-156,-166,-196,1.57955
-51,-256,-257,-180,-301,1.60689
-143,-154,-253,-181,-205,1.60947
-181,-219,-161,-204,-252,1.61551
-116,-248,-155,-260,-322,1.61552
-70,-258,-31,-243,-170,1.65986
-76,-212,-248,-143,-149,1.72288
-72,-220,-205,-88,-137,1.72668
12,-306,-295,-197,-257,1.73565
-55,-248,-300,-235,-313,1.84875
-177,-227,-118,-149,-240,1.93342
-220,-186,-31,-247,-280,1.94209
-137,-200,-36,-281,-226,1.9446
79,-147,-170,-238,-277,1.96282
-95,-283,-227,-83,-141,1.97092
42,-72,-104,-184,-328,1.98013
-157,-236,-69,-264,-236,1.98721
