obj0,obj1,obj2,obj3
1492,3181,3835,3228
1509,3264,3792,3150
1549,3212,3538,3090
1679,3243,3070,3508
1652,3111,4090,2919
1534,3188,4043,2960
1681,2959,3982,3535
1797,2711,3458,3719
1600,3739,3695,2601
1767,3264,2873,3480
1698,3042,3939,3457
1738,2990,3685,3397
1688,3760,3498,2573
1957,2641,3713,3410
1752,3240,3378,3350
1858,3739,2776,2931
1967,2589,4129,3360
1770,3718,2973,2959
1683,3101,4190,3029
1986,2489,3605,4026
1814,2794,3415,3641
1607,3431,4329,2842
1673,3736,4003,2443
2062,3258,2586,3647
1710,3233,3170,3618
1723,2966,4190,3267
1826,2781,3922,3456
2031,2480,3874,3370
1624,3514,4286,2764
2131,2311,3545,3947
1819,3139,3191,3196
1835,2908,3333,3425
1839,2718,3666,3451
1616,3348,4084,2894
1877,2915,3541,3157
1845,3074,3977,3141
2003,2572,3562,3948
1631,3729,3795,2711
1664,3462,4032,2704
1822,3090,3368,3277
1707,3823,3987,2345
2015,2559,4069,3763
1914,2802,3725,3428
1656,3296,3830,2834
2028,2496,3813,3758
1921,2878,3707,3385
1923,2802,3810,3067
1743,3586,3993,2370
1854,2742,3161,3581
2153,3733,2489,3098
1895,3087,3676,3119
1725,3108,4398,2761
1843,3715,3281,2801
1740,3132,3893,2891
1956,3042,3020,3787
1786,3327,3362,3252
1957,2952,4221,2677
1801,3708,3073,3069
1759,3195,4382,2663
1715,3989,4189,2215
2162,2301,3645,4057
1831,3607,3796,2342
2219,2332,3348,3919
2274,2158,3843,3716
1877,3538,3645,2880
1969,2628,4220,3225
2228,2332,3433,3558
1795,3844,3790,2317
1767,3361,4584,2533
1988,2631,3813,3520
2296,3505,2346,3324
1847,3216,4185,2635
1774,3576,4093,2480
1804,3507,4230,2138
1877,3802,3265,2703
1853,3080,3468,3387
2084,2781,3003,3786
1917,3256,3825,2907
1882,3514,3367,3094
2030,2886,4102,2811
1926,3223,3483,2940
2149,2736,2874,3748
1913,3565,3271,2728
2009,2596,4337,3092
2024,2686,3480,3732
2024,2620,3832,3222
1957,3016,3120,3299
1958,3687,3151,2679
2043,2520,3308,3888
1973,3989,3270,2545
1855,3382,4387,2505
2065,2630,4285,2980
1874,3348,3165,3224
1850,3438,4079,2676
1974,3486,3508,2496
1798,3351,4684,2643
1905,3269,3318,3092
1934,3389,3685,2810
1885,3968,3467,2573
2000,2618,4320,3335
1999,3023,3328,3031
1803,4010,3992,2187
2048,3027,4052,2602
2038,3362,3456,2743
1746,3979,4289,2325
2010,3059,3546,2997
2138,2564,4166,3114
2001,3586,3074,2700
2288,2392,3997,3405
2005,3277,3628,2879
1984,2672,4086,3282
2068,2835,3896,2958
2305,2148,3943,3826
1965,3823,3068,2675
2008,3573,3492,2398
2251,3036,2733,3954
2062,3350,3770,2550
2320,2089,3692,4254
2262,2482,3844,3168
2114,2722,4165,2868
2136,3068,4226,2501
2047,3517,2923,3238
2016,3463,3501,2640
1884,3525,4063,2578
2018,2786,3570,3406
2057,2649,4023,3197
2227,2628,3301,3555
2096,3500,4181,2160
2048,3116,3616,2861
2249,2532,3209,3760
2147,3234,3728,2335
1929,3174,3660,3021
2208,3484,2543,3352
2060,2793,3778,3138
2139,2607,3498,3583
2064,2725,4005,3154
2480,3441,2326,3463
1944,3555,3371,2838
1961,2826,3453,3325
1974,3456,3293,2908
1993,3290,3121,3064
2045,2662,3516,3382
2053,3386,2951,2873
2075,3147,3989,2733
1978,3266,3626,2934
1959,3496,3120,3266
1950,3158,3827,3039
2301,2189,4216,3588
2335,2416,3725,3302
1959,3075,3582,3091
2150,2604,3600,3632
2336,2010,3497,3861
2148,2872,4576,2478
2087,3235,3103,3265
2170,2597,3598,3693
2139,2870,4326,2836
2200,2498,3520,3763
2343,2345,3818,3532
2566,3432,1999,3430
1838,3594,4214,2040
2017,3195,3463,2993
2221,2806,4457,2612
2103,3217,3761,2819
1917,3068,3374,3359
2103,2580,3872,3735
2370,2160,3908,3471
1910,3111,3171,3249
2273,2559,3150,4093
2205,3105,2884,3416
2102,2922,3880,2860
2260,3817,2781,2842
2117,3303,3591,2677
2016,3739,3694,2268
2012,3353,3610,2836
2050,3550,3485,2542
2065,3771,3443,2423
2026,2828,3688,3226
2131,2704,4124,2966
2373,2613,3600,3008
2175,3256,2906,3237
2160,3470,3243,2617
2268,3983,2983,2712
1996,3355,3248,3011
2377,2390,3895,3350
2398,2210,4104,3199
2169,3342,2878,3391
2117,3143,3838,2741
2358,2946,2692,3670
2380,2588,4048,2965
2432,2360,4515,2809
2252,3010,2833,3466
2108,3670,3366,2444
2338,2514,3021,4055
2391,3588,3008,2537
2013,3438,3205,2933
2411,2578,4148,3075
2079,3106,3716,2971
2073,3937,3645,2293
2179,2718,3424,3701
2060,2915,3672,3128
2297,2186,3812,3912
2501,2694,3679,2801
2358,3333,2539,3589
2121,3113,3924,2703
2148,2936,3475,3100
2152,2746,3808,3126
2170,3028,3834,2853
2188,2801,3475,3338
2504,2862,3784,2759
2182,2901,3565,3012
2383,2983,2634,3425
2008,3543,3277,2810
2181,3321,3712,2237
2318,2851,3854,2836
2314,2269,3769,3834
2141,2854,3145,3457
2140,2894,3357,3280
2283,2682,3620,3370
2359,3763,3252,2509
2184,2729,3378,3534
2365,2756,3803,2886
2175,3004,3556,3067
2116,3836,3568,2314
2284,2701,3443,3226
2138,3571,3288,2514
2456,2831,3634,2811
2190,2943,3683,2832
2323,3313,2604,2979
2510,2638,4127,2551
1938,3691,4088,2086
2431,2239,4295,3174
2391,3331,2929,2807
2453,2402,4199,2969
2125,3309,4040,2611
2072,3266,3614,2913
2101,3534,3449,2448
2323,2316,3193,3897
2379,2775,2716,3953
2120,3300,3718,2741
2365,2633,3746,3167
2170,3155,4210,2403
2079,3017,4152,2712
2136,3137,3419,2833
2362,3081,3452,2747
2294,2547,3485,3328
2392,3420,2523,3491
2239,3474,2643,3462
2406,2975,3508,2680
2281,3481,2851,3194
2189,3784,3974,2151
2100,3374,3413,2808
2505,2294,4396,2943
2195,3582,3309,2481
2367,2880,3393,3041
2265,3036,4055,2523
2406,3821,2959,2611
2169,3434,4062,2294
2270,2925,2889,3698
2401,3030,3804,2651
2196,3542,3670,2118
2261,4183,3462,2251
2593,1922,3620,3896
2470,3250,2619,3404
2242,3164,3098,3180
2445,2424,2980,3771
2430,3397,2896,2723
2567,2919,2614,3564
2148,3124,3926,2648
2474,2964,3685,2785
2163,3168,3792,2705
2396,2070,4061,3708
2222,2786,3448,3398
2218,3006,3330,2960
2182,3288,3412,2931
2485,3283,2493,3631
2310,2807,3251,3370
2256,2820,3166,3492
2275,3204,3281,2985
2361,3132,3696,2658
2299,3796,3424,2164
2156,3285,3503,2702
2278,2845,3113,3528
2486,3257,2593,3143
2270,3193,3327,3152
2332,2179,4316,3698
2339,2193,4020,3644
2192,3102,4174,2389
2399,3754,3210,2407
2605,3116,2489,3270
2361,2513,3068,3603
2160,3248,3464,2681
2178,3321,4412,2273
1846,3760,4416,1910
2215,3064,3532,2976
2362,2179,3646,3688
2248,2938,3437,3201
2288,3284,2834,3231
2217,3206,3740,2470
2155,3200,3908,2605
2494,3842,2762,2583
2312,3189,3176,3160
2483,2621,2855,3477
2327,2576,3676,3303
2413,3634,2644,2871
2276,3160,3807,2580
2312,2932,3097,3430
2294,3017,3041,3198
2296,3580,2787,2867
2096,3564,3080,2782
2232,3329,3048,2908
2205,3197,4068,2319
2243,3221,3711,2577
2318,3103,3204,3006
2330,2955,3335,3239
2548,2634,4040,2867
2331,2606,3392,3276
2326,2952,2931,3563
2249,2996,3430,3070
2331,3114,3564,2920
2488,3072,3498,2454
2564,2533,3955,2809
2211,3775,3621,2192
2365,2323,3401,3629
2173,4162,3659,2279
2291,2973,3423,3214
2151,3390,3575,2579
2244,3306,3306,2674
2340,3007,3112,3211
2544,2877,4102,2420
