obj0,obj1,obj2,cpu
5921,4684,882,0.129016
2122,2856,5301,0.129024
2473,2443,5520,0.129036
1891,5448,3124,0.129042
6143,4402,989,0.129049
5441,3414,1752,0.129054
5959,4496,964,0.129064
2756,5441,2281,0.129072
4892,3856,1681,0.129078
5254,5040,1054,0.129088
4086,5506,1521,0.129096
5097,1278,4280,0.129104
3980,1371,5810,0.129113
4084,2549,3062,0.129119
4519,2151,3251,0.12913
3771,2109,3927,0.129147
2512,5232,2558,0.12916
632,5705,5886,0.129176
810,5232,5668,0.129182
6105,4590,907,0.129191
4787,2939,2394,0.129197
5989,3960,1292,0.129208
5805,4054,1267,0.129217
5697,5055,897,0.129231
3223,5537,1969,0.129237
3426,3040,3153,0.129244
3388,3574,2809,0.12927
4353,4288,1762,0.12928
3351,5105,2035,0.129292
4010,5381,1588,0.129304
3147,5412,2036,0.129317
3142,5445,2031,0.129325
4569,1400,4471,0.129343
4040,2012,3742,0.129351
4300,1497,4656,0.129362
4568,1890,3551,0.129368
3577,1631,5899,0.129378
2560,2564,5006,0.129387
3991,2273,3442,0.129398
1591,5476,3582,0.129407
1534,5298,3745,0.129413
1483,5512,3792,0.129424
1271,5020,4415,0.129431
1237,5592,4277,0.129443
2135,5657,2847,0.129452
710,5983,5519,0.129459
842,5817,5221,0.129467
1258,4343,5737,0.129475
1061,4908,5080,0.129483
1006,4838,5877,0.129501
915,5026,5446,0.129513
5081,3474,1859,0.129522
4598,3321,2216,0.129529
3895,2931,2884,0.129542
5648,1993,3295,0.129554
5908,3770,1438,0.129561
2832,5566,2214,0.129572
2960,5134,2280,0.12958
4795,5245,1234,0.129593
4005,5414,1583,0.129605
4328,4889,1548,0.129617
5176,1238,4468,0.129635
5123,1199,4882,0.129645
4328,1234,5813,0.129654
4516,1756,3828,0.129663
4865,2489,2807,0.129677
3319,2630,3716,0.129689
3382,1834,5502,0.129702
3588,2533,3531,0.129715
1975,4401,3684,0.129728
1812,3782,4545,0.129744
1712,4123,4354,0.129758
2278,4543,3238,0.129772
2413,4109,3389,0.129784
1105,5758,4575,0.129795
1788,3551,4942,0.129804
6180,3086,2098,0.129816
5916,2750,2454,0.129827
5817,2394,2848,0.129835
2716,4925,2557,0.129843
2938,4516,2613,0.129858
3119,3671,2994,0.129872
4084,5220,1589,0.129891
4828,1273,4661,0.129912
4249,1274,5625,0.129926
4907,1233,4849,0.129941
4441,2601,2838,0.129953
3500,2461,3737,0.129966
3769,2364,3552,0.129981
1794,4867,3613,0.129995
1531,4589,4283,0.130029
2482,4236,3237,0.130045
2075,4060,3875,0.13006
1153,4549,5959,0.130071
4914,2228,3107,0.130081
4991,1513,3986,0.130098
2704,3827,3293,0.130108
3962,4317,2007,0.13012
2897,4080,2938,0.130143
4469,5176,1408,0.130157
4545,5301,1341,0.130169
4600,1206,5657,0.130178
1321,4477,4948,0.130193
3130,3012,3538,0.130205
5173,2657,2593,0.13022
3182,4725,2336,0.130233
3446,4020,2515,0.130245
4543,5015,1409,0.130258
5272,3013,2199,0.13027
5342,3058,2146,0.130283
2250,3490,4250,0.130296
