obj0,obj1,obj2,obj3,cpu
-306,-534,-144,-222,0.165315
-312,-549,-75,-129,1.02289
-31,-345,-416,-280,1.28839
-410,-585,-92,-70,1.43442
-257,-601,-188,-220,1.90709
-177,-600,-147,-259,2.55628
-155,-574,-231,-212,2.5563
-144,-465,-233,-138,2.81592
-475,-292,-166,-82,2.88942
-230,-186,-271,-297,3.171
-308,-558,-135,-62,3.18713
-432,-495,-25,-39,3.18715
-274,-537,-182,-152,3.18716
102,-234,-251,-410,3.2732
-73,-296,-209,-378,3.50254
-339,-377,-98,-307,3.51754
-394,-495,-90,-153,3.70449
-303,-577,-131,-219,3.70839
-167,-529,-221,-301,3.71175
-524,-225,-122,-84,3.74519
87,-115,-409,-352,3.783
-18,-251,-397,-369,3.82529
-612,-140,-256,-20,3.88276
-319,-135,-332,-297,3.99687
-275,-466,-59,-263,4.2217
56,-420,-346,-120,4.24886
-693,-282,46,339,4.28876
-326,-244,-109,-393,4.32899
-321,-442,-2,-262,4.33012
-352,-510,-87,-221,4.33281
-203,-329,-188,-389,4.33486
-412,-360,39,-196,4.3688
-559,-383,-56,2,4.43717
-399,-476,-94,4,4.48801
-371,-241,-218,-234,4.56571
-542,-260,-98,-64,4.78011
-729,-137,-14,345,4.78098
-191,-429,-291,-206,4.83057
-341,-161,-248,-344,4.86306
-172,-510,-225,-144,4.87239
-226,-533,-103,-261,5.14641
-648,-340,62,274,5.2125
-98,-193,-200,-372,5.24511
-308,-309,-13,-348,5.25568
-123,-258,78,-426,5.27054
-185,-394,-92,-344,5.27327
-430,-295,-57,-241,5.27956
-20,-220,-295,-303,5.29108
-608,-316,-12,0,5.29704
-621,-449,-1,86,5.34636
-444,-418,-110,69,5.39977
-426,-304,-117,-174,5.4145
-272,-509,-46,-260,5.46717
-365,-111,-275,-296,5.47706
-395,-483,-205,-222,5.54532
-342,-201,-269,-167,5.62034
-622,-261,-139,-25,5.77989
-573,-328,-183,-23,5.77995
-591,-193,-54,-66,5.78334
-471,-301,-226,-15,5.82051
-227,-284,-351,-200,5.8246
-80,-278,-372,-282,5.84479
-379,-517,-7,-111,5.87155
86,-390,-333,-277,5.89812
-40,-453,-255,-293,6.05046
110,-354,-368,-269,6.09677
-715,-192,113,370,6.18651
56,-210,-194,-409,6.22294
-546,-445,-67,61,6.31251
-258,-447,-180,-235,6.34174
-381,-362,-101,-239,6.3963
-348,-519,-147,-154,6.45584
-249,-255,-174,-341,6.45966
-465,-171,-283,-77,6.504
-514,-104,-239,-79,6.50406
-361,-5,-323,-198,6.55592
-420,-174,-174,-236,6.57675
-388,-177,-212,-166,6.60361
-654,-133,-80,320,6.80248
-236,-371,-307,-141,6.85235
188,-363,-376,-269,6.93018
-353,-500,-151,3,6.99656
-402,-433,-107,1,6.99668
