obj0,obj1,obj2,obj3,cpu
-817,-802,-849,-1231,741.536
-972,-828,-430,-1123,935.66
-531,-847,-1150,-991,982.796
-922,-667,-707,-1114,1257.62
-700,-901,-1096,-1044,1327.15
-629,-878,-1047,-1071,1327.16
-847,-951,-747,-815,1353.27
-535,-994,-468,-1135,1504.97
-611,-924,-940,-1145,1785.16
-682,-1081,-132,-900,2188.1
-701,-813,-875,-904,2221.52
-883,-851,-591,-591,2262.27
-496,-1036,-463,-1102,2517.65
-967,-878,-441,-1109,2607.74
-742,-944,-711,-1102,2862.8
-910,-831,-590,-868,2865.42
-481,-898,-615,-1232,3041.3
-418,-935,-394,-1333,3102.59
-617,-779,-1167,-1112,3427.27
