obj0,obj1,obj2,cpu
31736,29960,45157,0
36929,33053,34730,0
33965,32092,35616,0
36057,37997,33570,0
36156,32353,35361,0
33192,31392,36247,0
39441,33297,34681,0
42468,42446,32881,0
37273,37217,33153,0
37372,31573,34944,0
35658,31462,35680,0
35176,29682,38099,0
33929,28001,39495,0
32882,28984,39031,0
35448,30737,36045,0
39042,32627,34891,0
34403,28982,38730,0
33156,27301,40126,0
32109,28284,39662,0
37639,30998,35790,0
34675,30037,36676,0
35305,30966,36408,0
44581,42020,33042,0
38756,35862,33582,0
39386,36791,33314,0
36869,29052,38163,0
35082,27241,39209,0
34575,28354,39095,0
38855,30218,35373,0
37141,30107,36109,0
39485,31147,35105,0
31817,30032,40817,0
31543,31715,39722,0
30770,31015,40353,0
33453,30516,39007,0
32406,31499,38543,0
33093,37036,34456,0
32680,29816,39638,0
31633,30799,39174,0
35559,37106,33889,0
34606,29756,38721,0
34099,30869,38607,0
34559,28930,39227,0
33512,29913,38763,0
35539,34691,34845,0
35033,29911,38462,0
33786,28230,39858,0
32739,29213,39394,0
34766,33991,35476,0
37042,35751,34318,0
37499,29981,37895,0
35712,28170,38941,0
31634,35669,38522,0
30671,36659,38562,0
30861,34969,39153,0
37020,37007,33530,0
34056,36046,34416,0
32497,35453,37343,0
31534,36443,37383,0
36247,36307,34161,0
33283,35346,35047,0
31724,34753,37974,0
37463,35527,33744,0
35749,35416,34480,0
32973,32938,37831,0
32010,33928,37871,0
32640,34857,37603,0
32200,32238,38462,0
32830,33167,38194,0
37730,34952,34590,0
38946,34172,34173,0
39576,35101,33905,0
31991,29792,42250,0
30785,36650,38886,0
30823,36647,38994,0
30998,30997,41001,0
31036,30994,41109,0
34003,32089,35724,0
34041,32086,35832,0
35071,29908,38570,0
35750,28167,39049,0
35788,28164,39157,0
31619,31709,39938,0
31672,35666,38630,0
30709,36656,38670,0
30747,36653,38778,0
30808,31012,40461,0
31454,30961,42297,0
31492,30958,42405,0
37005,33047,34946,0
37043,33044,35054,0
32535,35450,37451,0
33207,37027,34780,0
33245,37024,34888,0
36194,32350,35469,0
33230,31389,36355,0
33588,29907,38979,0
32678,34854,37711,0
33824,28227,39966,0
33862,28224,40074,0
39561,31141,35321,0
31581,31712,39830,0
30922,31003,40785,0
30960,31000,40893,0
31188,30982,41541,0
31226,30979,41649,0
36967,33050,34838,0
37081,33041,35162,0
37119,33038,35270,0
33169,37030,34672,0
31610,36437,37599,0
31648,36434,37707,0
33686,31353,37651,0
33724,31350,37759,0
32089,30763,40470,0
37486,31564,35268,0
37524,31561,35376,0
35787,35413,34588,0
33550,29910,38871,0
32777,29210,39502,0
35343,30963,36516,0
39462,36785,33530,0
39523,31144,35213,0
31931,30023,41141,0
31969,30020,41249,0
30846,31009,40569,0
31112,30988,41325,0
31150,30985,41433,0
31416,30964,42189,0
30899,34966,39261,0
37058,37004,33638,0
34094,36043,34524,0
33131,37033,34564,0
33283,37021,34996,0
31572,36440,37491,0
36285,36304,34269,0
33610,31359,37435,0
33648,31356,37543,0
33914,31335,38299,0
33952,31332,38407,0
31861,30781,39822,0
31899,30778,39930,0
31762,34750,38082,0
42506,42443,32989,0
35597,37103,33997,0
35635,37100,34105,0
37410,31570,35052,0
35772,31453,36004,0
32815,29207,39610,0
44619,42017,33150,0
39424,36788,33422,0
31855,30029,40925,0
30884,31006,40677,0
31074,30991,41217,0
31378,30967,42081,0
31530,30955,42513,0
34079,32083,35940,0
34117,32080,36048,0
32444,31496,38651,0
36095,37994,33678,0
33268,31386,36463,0
33306,31383,36571,0
33762,31347,37867,0
33800,31344,37975,0
33321,35343,35155,0
31671,30796,39282,0
31709,30793,39390,0
32051,30766,40362,0
35673,37097,34213,0
37448,31567,35160,0
37562,31558,35484,0
37501,35524,33852,0
35734,31456,35896,0
34137,30866,38715,0
37537,29978,38003,0
31893,30026,41033,0
32007,30017,41357,0
32045,30014,41465,0
30861,36644,39102,0
31264,30976,41757,0
31302,30973,41865,0
31568,30952,42621,0
31606,30949,42729,0
36133,37991,33786,0
31686,36431,37815,0
33420,31374,36895,0
33458,31371,37003,0
33838,31341,38083,0
33876,31338,38191,0
31823,30784,39714,0
32013,30769,40254,0
42544,42440,33097,0
37311,37214,33261,0
37600,31555,35592,0
35696,31459,35788,0
38016,30702,36004,0
38141,30787,35989,0
31340,30970,41973,0
34021,31092,38607,0
34092,31164,38557,0
33382,31377,36787,0
33534,31365,37219,0
33572,31362,37327,0
33990,31329,38515,0
31785,30787,39606,0
31975,30772,40146,0
37349,37211,33369,0
35175,30377,36616,0
35300,30462,36601,0
37891,30617,36019,0
32083,30011,41573,0
34715,32602,35526,0
34840,32687,35511,0
31724,36428,37923,0
32062,29864,42200,0
33942,31902,36157,0
34067,31987,36142,0
33344,31380,36679,0
33496,31368,37111,0
31747,30790,39498,0
31937,30775,40038,0
34925,30207,36646,0
35050,30292,36631,0
35550,30632,36571,0
35675,30717,36556,0
35016,34161,35446,0
37417,36006,34273,0
36799,29121,38650,0
37266,30192,36094,0
33808,30876,38757,0
34090,32177,35601,0
34215,32262,35586,0
35340,33027,35451,0
35465,33112,35436,0
33567,31647,36202,0
33692,31732,36187,0
35874,35501,34465,0
35999,35586,34450,0
34800,30122,36661,0
35425,30547,36586,0
34891,34076,35461,0
35430,31051,36393,0
37292,35921,34288,0
37641,30447,36049,0
37766,30532,36034,0
38266,30872,35974,0
38391,30957,35959,0
33879,30948,38707,0
34340,32347,35571,0
34465,32432,35556,0
35215,32942,35466,0
35715,33282,35406,0
35840,33367,35391,0
34556,36386,34356,0
34681,36471,34341,0
32852,35813,37093,0
32923,35885,37043,0
33343,37206,34426,0
33468,37291,34411,0
32883,37811,36433,0
32954,37883,36383,0
33317,31477,36232,0
33442,31562,36217,0
33817,31817,36172,0
33908,35771,34972,0
34033,35856,34957,0
36198,31247,35955,0
36323,31332,35940,0
35914,34946,34800,0
37167,35836,34303,0
37516,30362,36064,0
33950,31020,38657,0
34590,32517,35541,0
34965,32772,35496,0
35590,33197,35421,0
34431,36301,34371,0
35056,36726,34296,0
35181,36811,34281,0
32903,32003,38193,0
32974,32075,38143,0
32781,35741,37143,0
33218,37121,34441,0
33843,37546,34366,0
33968,37631,34351,0
31605,36515,37333,0
31676,36587,37283,0
34192,32072,36127,0
33783,35686,34987,0
37387,37208,33477,0
36184,37531,33814,0
36309,37616,33799,0
35948,31077,35985,0
36073,31162,35970,0
35789,34861,34815,0
36444,28761,38900,0
37391,30277,36079,0
38271,31376,35781,0
38396,31461,35766,0
34234,31308,38457,0
35090,32857,35481,0
36215,33622,35346,0
34181,36131,34401,0
34806,36556,34326,0
35306,36896,34266,0
35431,36981,34251,0
32477,31571,38493,0
32639,35597,37243,0
32710,35669,37193,0
33718,37461,34381,0
32741,37667,36533,0
32812,37739,36483,0
33533,35516,35017,0
33658,35601,35002,0
31795,34825,37924,0
36059,37446,33829,0
36809,37956,33739,0
36374,35841,34405,0
34170,30941,38557,0
34241,31013,38507,0
35698,30907,36015,0
35823,30992,36000,0
36448,31417,35925,0
34457,30720,38572,0
34528,30792,38522,0
35664,34776,34830,0
36728,29049,38700,0
34163,31236,38507,0
36090,33537,35361,0
34306,36216,34386,0
34931,36641,34311,0
35556,37066,34236,0
32619,31715,38393,0
32690,31787,38343,0
32568,35525,37293,0
32994,35957,36993,0
