obj0,obj1,obj2,cpu
-306,-860,-436,31.1739
-537,-215,-458,59.44
-247,-421,-847,149.14
-362,-711,-660,152.984
-210,-847,-531,254.414
-648,359,-408,266.906
-657,406,-503,266.909
-481,-354,-564,283.784
-417,-256,-734,380.838
-469,-492,-544,465.186
-450,5,-719,475.104
-364,-417,-758,477.243
-441,-483,-611,530.665
-385,85,-777,571.891
-237,-293,-904,575.296
-558,-266,-180,587.375
-490,-92,-669,623.016
-415,66,-746,785.46
-415,-158,-742,786.609
-484,33,-670,786.794
-503,-375,-520,827.383
-534,-232,-472,905.891
-646,341,-423,930.942
-198,-884,-185,940.061
-281,-785,-718,976.968
-622,342,-498,981.799
-588,-46,-463,984.207
-583,333,-540,987.171
-325,-409,-764,987.628
-409,-556,-492,989.665
-230,-786,-587,990.3
-575,309,-586,996.045
-369,-718,-589,1000.06
-434,-473,-684,1000.07
-345,-728,-660,1007.13
-398,-263,-753,1007.85
-511,-394,-235,1008.67
-243,-830,-500,1008.99
-637,285,-375,1010.33
-545,-289,-329,1011.03
-521,-331,-286,1011.13
-574,-195,-377,1012.15
-443,-519,-502,1012.36
-470,-377,-527,1012.37
-428,-669,-470,1012.44
-318,-514,-762,1012.47
-415,-526,-601,1012.57
-470,-233,-625,1013.79
-417,-480,-730,1014.41
-330,-454,-748,1014.43
-242,-23,-971,1014.53
-312,-505,-788,1014.76
-278,-638,-737,1014.86
-403,-749,-400,1015.03
-496,-226,-553,1015.76
-478,-329,-621,1015.77
-542,-203,-455,1017.43
-538,-64,-587,1017.75
-487,175,-697,1017.99
-452,-113,-678,1018.01
-532,-306,-349,1018.05
-429,-514,-588,1018.16
-404,-503,-692,1018.19
-495,-349,-568,1018.19
-567,-175,-496,1018.99
-259,-674,-730,1019.08
-398,-622,-742,1019.16
-316,-581,-759,1019.54
-278,-263,-893,1019.83
-246,-587,-868,1019.86
-275,-744,-726,1019.89
-263,-613,-819,1019.89
-454,-629,-301,1019.93
-599,-167,-418,1020.51
-502,-433,-353,1021.27
-603,36,-361,1021.35
-640,104,-361,1021.42
-640,77,-354,1021.88
-660,329,-325,1022.03
-354,-393,-779,1022.07
-513,-233,-503,1022.12
-450,-529,-429,1022.15
-476,-502,-471,1022.16
-336,-775,-565,1022.17
-435,-592,-431,1022.18
-326,-727,-706,1022.35
-486,-388,-475,1022.47
-443,-239,-654,1022.68
-368,-178,-783,1023.09
-320,-190,-866,1023.1
-370,-182,-776,1023.12
-290,-122,-907,1023.2
-227,-370,-891,1023.21
-546,-202,-476,1023.51
-623,79,-465,1023.87
-583,69,-471,1023.91
-608,124,-519,1023.99
-554,-211,-237,1024
-478,-467,-385,1024.01
-471,-525,-446,1024.49
-510,-398,-447,1024.69
-442,-379,-564,1024.72
-361,-308,-817,1024.88
-377,-710,-628,1024.88
-437,2,-724,1024.9
-429,-31,-731,1025.03
-291,-571,-844,1025.13
-339,-407,-843,1025.14
-373,-155,-808,1025.18
-367,-274,-858,1025.2
-311,-449,-818,1025.21
-427,-109,-697,1025.49
-411,-513,-619,1025.5
-544,-67,-552,1025.72
-405,-600,-508,1025.76
-495,-466,-334,1025.79
-535,-207,-487,1025.81
-603,44,-363,1025.94
-552,95,-629,1025.97
-469,-506,-503,1026
-653,334,-352,1026.02
-464,26,-691,1026.04
-551,-204,-282,1026.08
-453,-276,-650,1026.21
-433,-521,-563,1026.22
-615,343,-506,1026.3
-514,-207,-556,1026.32
-561,-79,-501,1026.32
-481,101,-671,1026.4
-432,-19,-716,1026.41
-451,123,-704,1026.43
-465,-109,-682,1026.46
-300,-511,-763,1026.48
-406,-245,-774,1026.49
-358,-321,-763,1026.55
-528,-393,-184,1026.59
-72,-888,-288,1026.6
-179,-887,-558,1026.61
-219,-800,-626,1026.62
-541,-239,-401,1026.72
-397,-640,-630,1026.76
-650,161,-355,1026.84
-564,-33,-538,1026.91
-583,-186,-250,1026.92
-652,216,-367,1027.05
-611,42,-295,1027.11
-545,-250,-355,1027.12
-440,-531,-490,1027.13
-441,-374,-685,1027.18
-401,-594,-564,1027.23
-495,-423,-426,1027.24
-522,-273,-453,1027.24
-409,-528,-636,1027.26
-628,219,-486,1027.3
-549,81,-575,1027.31
-513,-200,-613,1027.34
-286,-633,-712,1027.36
-320,-485,-743,1027.36
-477,-125,-664,1027.37
-445,-143,-696,1027.37
-464,-1,-684,1027.43
-148,-628,-797,1027.45
-335,67,-901,1027.46
-333,-95,-860,1027.47
-316,-234,-886,1027.47
-484,-210,-571,1027.51
-569,-197,-426,1027.54
-518,58,-619,1027.62
-504,-69,-630,1027.64
-416,-538,-563,1027.65
-529,-283,-380,1027.66
-600,-153,-252,1027.67
-609,-106,-347,1027.67
-604,49,-366,1027.68
-549,-213,-382,1027.76
-488,-404,-436,1027.77
-567,49,-500,1027.83
-580,52,-485,1027.83
-455,-127,-660,1027.91
-503,37,-649,1027.93
-410,198,-805,1027.94
-438,-107,-713,1027.95
-365,-299,-750,1027.97
-275,-113,-937,1027.98
-510,-422,-394,1028
-251,-856,-452,1028.01
-623,53,-389,1028.05
-591,43,-423,1028.06
-588,90,-533,1028.06
-514,-332,-320,1028.1
-635,236,-420,1028.12
-577,84,-525,1028.15
-526,27,-602,1028.2
-474,-514,-310,1028.21
-514,-281,-414,1028.23
-562,-43,-555,1028.23
-489,-203,-575,1028.25
-439,-387,-669,1028.27
-306,-461,-821,1028.3
-242,-289,-906,1028.31
-263,-269,-944,1028.31
-519,-420,-187,1028.31
-485,-426,-406,1028.31
-595,53,-453,1028.33
-568,-57,-481,1028.35
-553,-313,-254,1028.36
-611,239,-539,1028.4
-607,76,-398,1028.41
-634,202,-410,1028.41
-601,66,-457,1028.42
-528,-198,-541,1028.43
-569,171,-578,1028.43
-503,-187,-645,1028.44
-568,76,-505,1028.46
-278,-234,-901,1028.49
-605,97,-487,1028.52
-550,-155,-549,1028.55
-574,-185,-423,1028.63
-633,84,-425,1028.63
-514,-284,-412,1028.64
-605,101,-531,1028.64
-528,-272,-399,1028.67
-634,200,-366,1028.67
