obj0,obj1,obj2
22344,24682,27526
22958,23992,26531
23231,24455,25290
23353,24586,25266
23475,24717,25242
23597,24848,25218
23719,24979,25194
23841,25110,25170
23845,23765,24295
22430,24666,27546
22516,24650,27566
22602,24634,27586
22688,24618,27606
22774,24602,27626
22860,24586,27646
22946,24570,27666
23967,23896,24271
24089,24027,24247
24211,24158,24223
24333,24289,24199
24455,24420,24175
24577,24551,24151
24699,24682,24127
24821,24813,24103
24901,23941,24082
24903,23843,24035
24905,23745,23988
23044,23976,26551
23130,23960,26571
23216,23944,26591
24907,23647,23941
23302,23928,26611
23388,23912,26631
23474,23896,26651
24909,23549,23894
23560,23880,26671
23646,23864,26691
23732,23848,26711
24911,23451,23847
23818,23832,26731
24913,23353,23800
23931,23749,24315
24915,23255,23753
24017,23733,24335
24024,23678,26083
24917,23157,23706
24026,23580,26036
24919,23059,23659
24921,22961,23612
24028,23482,25989
24923,22863,23565
24925,22765,23518
24030,23384,25942
24927,22667,23471
24929,22569,23424
24032,23286,25895
24931,22471,23377
24933,22373,23330
25055,22504,23306
24034,23188,25848
25177,22635,23282
25299,22766,23258
25421,22897,23234
25509,23545,23228
24036,23090,25801
25511,23447,23181
25513,23349,23134
25515,23251,23087
24038,22992,25754
25517,23153,23040
25519,23055,22993
24040,22894,25707
25521,22957,22946
25523,22859,22899
24042,22796,25660
25525,22761,22852
25527,22663,22805
24044,22698,25613
25529,22565,22758
25531,22467,22711
24046,22600,25566
25533,22369,22664
25535,22271,22617
24132,22584,25586
24218,22568,25606
25537,22173,22570
24304,22552,25626
24390,22536,25646
24476,22520,25666
25539,22075,22523
24562,22504,25686
24648,22498,24853
24648,22488,25706
24650,22400,24806
25541,21977,22476
25543,21879,22429
24652,22302,24759
25545,21781,22382
25547,21683,22335
24654,22204,24712
25669,21814,22311
25791,21945,22287
25913,22076,22263
26035,22207,22239
24656,22106,24665
26157,22338,22215
26279,22469,22191
26401,22600,22167
26523,22731,22143
24658,22008,24618
26645,22862,22119
26676,24737,22093
26678,24639,22046
24660,21910,24571
26680,24541,21999
26904,25928,21973
26906,25830,21926
24746,21894,24591
24832,21878,24611
26908,25732,21879
24918,21862,24631
25004,21846,24651
25090,21830,24671
26910,25634,21832
25176,21814,24691
25262,21798,24711
25348,21782,24731
