obj0,obj1,obj2,obj3,obj4,cpu
-7966,-5076,-4608,-2470,-9668,0.0268211
-7705,-5351,-4533,-2068,-9404,0.338042
-7744,-5337,-4497,-1921,-9310,0.52137
-7762,-5209,-4371,-2258,-9469,0.926215
-7772,-5282,-4392,-2127,-9572,0.947991
-7711,-5286,-4324,-2032,-9494,0.948016
-7817,-5278,-4171,-2140,-9416,1.30261
-7618,-5401,-4520,-1886,-9276,1.34426
-7622,-5356,-4544,-1920,-9420,1.51628
-7683,-5352,-4612,-2015,-9498,1.51632
-7760,-5229,-4396,-2200,-9485,1.54662
-7611,-5392,-4532,-1762,-9342,1.55594
-7744,-5293,-4377,-2082,-9394,1.57001
-7805,-5289,-4445,-2177,-9472,1.57004
-7733,-5302,-4588,-2026,-9482,1.74935
-7799,-5253,-4320,-2140,-9491,1.87073
-7725,-5197,-4352,-2275,-9333,1.87208
-7750,-5310,-4248,-1972,-9500,1.90777
-7740,-5363,-4427,-1868,-9329,1.91691
-7773,-5326,-4360,-2079,-9313,1.96043
-7625,-5328,-4428,-2084,-9194,1.99481
-7668,-5389,-4456,-1984,-9360,2.0053
-7701,-5396,-4509,-2034,-9260,2.05081
-7607,-5437,-4508,-1728,-9198,2.06903
-7668,-5433,-4576,-1823,-9276,2.06905
-7722,-5338,-4576,-1868,-9404,2.14785
-7694,-5234,-4544,-2247,-9560,2.15515
-7629,-5365,-4532,-2044,-9354,2.15865
-7672,-5344,-4480,-2018,-9504,2.16166
-7660,-5291,-4484,-2091,-9417,2.16578
-7766,-5265,-4521,-2237,-9466,2.17031
-7705,-5269,-4453,-2142,-9388,2.1704
-7722,-5294,-4456,-2029,-9488,2.19315
-7793,-5236,-4449,-2250,-9385,2.20369
-7755,-5301,-4509,-2079,-9388,2.20771
-7777,-5300,-4430,-2132,-9294,2.2126
-7801,-5233,-4295,-2198,-9475,2.24576
-7614,-5446,-4496,-1852,-9132,2.2981
-7729,-5303,-4444,-2153,-9422,2.29988
-7744,-5303,-4456,-2165,-9270,2.31826
-7766,-5302,-4377,-2218,-9176,2.35833
-7855,-5130,-4564,-2364,-9606,2.37595
-7783,-5208,-4444,-2198,-9550,2.38896
-7809,-5172,-4468,-2368,-9476,2.39737
-7816,-5215,-4497,-2248,-9450,2.42371
-7683,-5270,-4532,-2089,-9482,2.44258
-7744,-5184,-4520,-2258,-9544,2.45199
-7629,-5283,-4452,-2118,-9338,2.45349
-7761,-5318,-4380,-1969,-9494,2.48274
-7778,-5298,-4367,-2039,-9326,2.51556
-7779,-5343,-4231,-1969,-9419,2.53265
-7823,-5276,-4336,-2090,-9297,2.54479
-7800,-5297,-4288,-2092,-9232,2.54845
-7657,-5425,-4444,-1826,-9282,2.5725
-7694,-5271,-4400,-2228,-9270,2.58401
-7706,-5368,-4516,-1994,-9273,2.58696
-7713,-5295,-4424,-2192,-9191,2.60014
-7701,-5314,-4429,-2108,-9244,2.60276
-7751,-5346,-4485,-2045,-9244,2.60716
-7690,-5432,-4497,-1876,-9182,2.61454
-7729,-5347,-4564,-1992,-9338,2.61971
-7851,-5175,-4540,-2330,-9462,2.63088
-7783,-5252,-4564,-2037,-9466,2.63629
-7844,-5248,-4632,-2132,-9544,2.63637
-7905,-5162,-4620,-2301,-9606,2.64127
-7736,-5274,-4472,-2190,-9256,2.64239
-7833,-5240,-4500,-2135,-9550,2.64747
-7760,-5273,-4516,-2039,-9401,2.65964
-7836,-5143,-4396,-2381,-9395,2.66139
-7839,-5212,-4355,-2208,-9388,2.66436
-7821,-5187,-4504,-2208,-9463,2.66923
-7882,-5183,-4572,-2303,-9541,2.6693
-7767,-5282,-4504,-2163,-9335,2.67604
-7866,-5247,-4553,-2185,-9450,2.68608
-7711,-5330,-4444,-1871,-9410,2.70905
-7733,-5329,-4365,-1924,-9316,2.71662
-7827,-5250,-4406,-2143,-9278,2.72005
-7840,-5257,-4219,-2138,-9481,2.74405
-7828,-5204,-4223,-2211,-9394,2.7466
-7812,-5350,-4284,-2019,-9319,2.75529
-7861,-5211,-4276,-2261,-9294,2.75743
-7768,-5327,-4368,-2093,-9428,2.77272
-7721,-5242,-4328,-2241,-9189,2.78339
-7923,-5105,-4391,-2375,-9515,2.81937
-7794,-5216,-4576,-2195,-9544,2.82399
-7771,-5237,-4528,-2197,-9479,2.83542
-7882,-5101,-4492,-2377,-9525,2.84249
-7832,-5151,-4516,-2366,-9541,2.84558
-7805,-5251,-4485,-2090,-9372,2.85387
-7843,-5186,-4425,-2261,-9369,2.85508
-7888,-5246,-4474,-2238,-9356,2.85816
-7633,-5320,-4556,-2078,-9498,2.86501
-7690,-5279,-4520,-2213,-9416,2.86677
-7733,-5258,-4468,-2187,-9566,2.86847
-7671,-5255,-4496,-2249,-9495,2.87021
-7721,-5205,-4472,-2260,-9479,2.87121
-7710,-5279,-4420,-2189,-9501,2.87218
-7698,-5226,-4424,-2262,-9414,2.87317
-7729,-5355,-4295,-1871,-9335,2.90101
-7812,-5268,-4204,-2093,-9303,2.90601
-7762,-5362,-4348,-1921,-9235,2.91101
-7621,-5373,-4404,-2050,-9050,2.91349
-7718,-5339,-4432,-1995,-9344,2.91622
-7707,-5413,-4380,-1924,-9366,2.91917
-7695,-5360,-4384,-1997,-9279,2.9295
-7728,-5367,-4437,-2047,-9179,2.93804
-7905,-5080,-4540,-2375,-9590,2.95452
-7822,-5232,-4368,-2138,-9556,2.95938
-7884,-5190,-4324,-2259,-9359,2.97165
-7855,-5239,-4421,-2188,-9456,2.97262
