obj0,obj1,obj2,obj3,obj4,cpu
26153,23920,18940,37126,31326,0.743305
27244,20609,20384,35797,30462,0.755957
27496,21836,19617,34617,29306,0.77882
28671,22925,19955,34556,28349,0.785958
27050,22861,18958,34456,29395,0.791192
28225,23950,19296,34395,28438,0.797238
28141,19550,20402,33127,28531,0.803454
29316,20639,20740,33066,27574,0.8112
24658,26362,24793,33425,23921,1.17335
23433,21972,20447,31221,26046,1.24148
26619,19258,21775,33930,29904,1.26687
31067,19195,24543,33324,28648,1.2719
27794,20347,22113,33869,28947,1.28098
23757,23339,19754,30153,25024,1.29226
24932,24428,20092,30092,24067,1.29667
24330,20913,20465,28551,24115,1.33461
25505,22002,20803,28490,23158,1.34702
28444,19319,21313,33628,29829,1.35942
33931,19652,23874,32455,27352,1.36201
32892,19256,24081,33022,28573,1.36458
23794,25889,23029,29678,24588,1.43358
24256,28364,22516,30739,24500,1.49313
24829,25938,23227,29137,23591,1.52063
23136,26070,26166,34228,25294,1.80701
22675,23179,24119,32980,28597,1.90784
25528,22569,20331,35259,30768,1.95206
22808,20621,21838,29354,25488,1.95828
27256,20558,24606,28748,24232,1.96589
23983,21710,22176,29293,24531,1.98074
24060,23108,20665,30654,26322,2.02588
27353,22630,19869,34957,30693,2.07957
24633,20682,21376,29052,25413,2.08578
30120,21015,23937,27879,22936,2.08988
29081,20619,24144,28446,24157,2.09372
22139,28155,26683,34107,29070,2.14887
22272,25597,24402,30481,25961,2.15469
23307,25646,24600,29940,24964,2.19273
27701,22272,21955,28382,23284,3.36768
27823,22287,22019,28376,23291,3.37041
23258,26085,26230,34222,25301,3.46718
26137,23304,20016,36813,31986,3.47932
23620,21601,21418,31426,27112,3.50594
23649,21636,21403,31500,27170,3.50881
24227,21740,22304,29281,24545,3.57462
27228,19993,21460,35484,31122,3.61772
27257,20028,21445,35558,31180,3.61967
24205,23283,20590,31024,26612,3.67911
24234,23318,20575,31098,26670,3.681
27973,21815,20438,35562,30952,3.68872
26237,22092,21187,28454,23200,3.74981
26359,22107,21251,28448,23207,3.75279
29165,22452,22723,28310,23368,3.75578
29287,22467,22787,28304,23375,3.75865
28589,19494,21238,33998,30119,3.78319
28618,19529,21223,34072,30177,3.78517
23551,25676,24728,29928,24978,3.82885
23673,25691,24792,29922,24985,3.83254
24780,26377,24857,33419,23928,3.87789
25818,22919,20181,35999,31348,3.8837
25847,22954,20166,36073,31406,3.88574
23330,21251,21568,30686,26532,3.91189
23359,21286,21553,30760,26590,3.91475
23910,21951,21268,32166,27692,3.91763
24105,21725,22240,29287,24538,4.00241
26909,19608,21625,34670,30484,4.04614
26938,19643,21610,34744,30542,4.0481
27547,20378,21295,36298,31760,4.05005
