obj0,obj1,obj2,obj3
22054,24810,18853,19908
22095,24774,18906,20005
22136,24738,18959,20102
22177,24702,19012,20199
22218,24666,19065,20296
22259,24630,19118,20393
22300,24594,19171,20490
22341,24558,19224,20587
22382,24522,19277,20684
22423,24486,19330,20781
22464,24450,19383,20878
22505,24414,19436,20975
22546,24378,19489,21072
22587,24342,19542,21169
22628,24306,19595,21266
22669,24270,19648,21363
22710,24234,19701,21460
22751,24198,19754,21557
22792,24162,19807,21654
22833,24126,19860,21751
22874,24090,19913,21848
22915,24054,19966,21945
22956,24018,20019,22042
22969,23633,19276,23747
23010,23597,19329,23844
23049,22345,19824,23159
23964,21168,20247,26998
25242,20218,22597,28113
24507,24236,18166,19695
27045,20183,24304,27225
27054,19708,24132,29417
24231,21457,20533,23805
22997,23982,20072,22139
23038,23946,20125,22236
23079,23910,20178,22333
23120,23874,20231,22430
23161,23838,20284,22527
23202,23802,20337,22624
23243,23766,20390,22721
23284,23730,20443,22818
23325,23694,20496,22915
23366,23658,20549,23012
23407,23622,20602,23109
23605,23598,20039,21427
23564,23634,19986,21330
23646,23562,20092,21524
23687,23526,20145,21621
23728,23490,20198,21718
23523,23670,19933,21233
23769,23454,20251,21815
23810,23418,20304,21912
23482,23706,19880,21136
23851,23382,20357,22009
25527,21286,20474,26570
23892,23346,20410,22106
23441,23742,19827,21039
23933,23310,20463,22203
23974,23274,20516,22300
23400,23778,19774,20942
24015,23238,20569,22397
25767,21133,21954,26110
24056,23202,20622,22494
24097,23166,20675,22591
23359,23814,19721,20845
25702,21423,22299,26180
25780,21075,21885,26096
24138,23130,20728,22688
24179,23094,20781,22785
23318,23850,19668,20748
25715,21365,22230,26166
24220,23058,20834,22882
24261,23022,20887,22979
25741,21249,22092,26138
25793,21017,21816,26082
23277,23886,19615,20651
24302,22986,20940,23076
25728,21307,22161,26152
24612,22463,20051,22731
25754,21191,22023,26124
23236,23922,19562,20554
25806,20959,21747,26068
25819,20901,21678,26054
25832,20843,21609,26040
27291,21425,22388,25724
27304,21367,22319,25710
25794,21575,20760,23377
27317,21309,22250,25696
27330,21251,22181,25682
27343,21193,22112,25668
27356,21135,22043,25654
27369,21077,21974,25640
27382,21019,21905,25626
25865,23104,21167,22648
27395,20961,21836,25612
25824,23140,21114,22551
27212,23082,20365,22660
27225,23024,20296,22646
27238,22966,20227,22632
25783,23176,21061,22454
27251,22908,20158,22618
27264,22850,20089,22604
27277,22792,20020,22590
27290,22734,19951,22576
27684,23154,19894,21083
27714,23094,19816,21080
25742,23212,21008,22357
27744,23034,19738,21077
25701,23248,20955,22260
25915,20839,23319,26523
25928,20781,23250,26509
27654,23214,19972,21086
25660,23284,20902,22163
27624,23274,20050,21089
25619,23320,20849,22066
26805,20336,22824,27685
25578,23356,20796,21969
25689,23348,18875,20341
27594,23334,20128,21092
25537,23392,20743,21872
26915,20763,24994,27365
26928,20705,24925,27351
25496,23428,20690,21775
26941,20647,24856,27337
26954,20589,24787,27323
26967,20531,24718,27309
26980,20473,24649,27295
26993,20415,24580,27281
27006,20357,24511,27267
27019,20299,24442,27253
27032,20241,24373,27239
27058,20125,24235,27211
27071,20067,24166,27197
27084,20009,24097,27183
27097,19951,24028,27169
27110,19893,23959,27155
25455,23464,20637,21678
28504,20765,25083,26909
28517,20707,25014,26895
28530,20649,24945,26881
25414,23500,20584,21581
28543,20591,24876,26867
28556,20533,24807,26853
28569,20475,24738,26839
28582,20417,24669,26825
28595,20359,24600,26811
28608,20301,24531,26797
28621,20243,24462,26783
28634,20185,24393,26769
28647,20127,24324,26755
28660,20069,24255,26741
28673,20011,24186,26727
25373,23536,20531,21484
23051,23561,19382,23941
23092,23525,19435,24038
23133,23489,19488,24135
25776,20658,21782,28302
25332,23572,20478,21387
23174,23453,19541,24232
23215,23417,19594,24329
23256,23381,19647,24426
23297,23345,19700,24523
23338,23309,19753,24620
25291,23608,20425,21290
23379,23273,19806,24717
25422,23059,18589,23534
25261,23668,20503,21293
27357,22985,19764,24282
27387,22925,19686,24279
27417,22865,19608,24276
27447,22805,19530,24273
27477,22745,19452,24270
28617,19826,24359,28989
27339,20776,22009,27874
27199,23140,20434,22674
27186,23198,20503,22688
