obj0,obj1,obj2,obj3,obj4,cpu
23477,8590,27049,29193,17383,0
13704,8886,19183,22325,19194,0
13536,8898,19004,21899,17232,0
11246,11253,15143,13576,10912,0
11661,11221,16064,15086,10798,0
14482,10405,17698,15065,10253,0
15205,13119,14743,13484,10657,0
11994,13467,14988,13620,11616,0
14897,10373,18619,16575,10139,0
15620,13087,15664,14994,10543,0
15222,12779,16647,14589,10861,0
15223,12759,16759,14654,10873,0
15621,13067,15776,15059,10555,0
15622,13047,15888,15124,10567,0
15214,12939,15751,14069,10765,0
15215,12919,15863,14134,10777,0
15225,12719,16983,14784,10897,0
15226,12699,17095,14849,10909,0
15632,12847,17008,15774,10687,0
15633,12827,17120,15839,10699,0
14285,11092,18961,22008,17948,0
15213,12959,15639,14004,10753,0
15216,12899,15975,14199,10789,0
15217,12879,16087,14264,10801,0
15224,12739,16871,14719,10885,0
15627,12947,16448,15449,10627,0
15628,12927,16560,15514,10639,0
15634,12807,17232,15904,10711,0
11352,11245,15343,13928,11248,0
11405,11241,15443,14104,11416,0
15208,13059,15079,13679,10693,0
15209,13039,15191,13744,10705,0
15219,12839,16311,14394,10825,0
15220,12819,16423,14459,10837,0
15626,12967,16336,15384,10615,0
15629,12907,16672,15579,10651,0
15636,12767,17456,16034,10735,0
15637,12747,17568,16099,10747,0
11299,11249,15243,13752,11080,0
12668,11145,17964,18430,13990,0
12721,11141,18064,18606,14158,0
15207,13079,14967,13614,10681,0
15211,12999,15415,13874,10729,0
15212,12979,15527,13939,10741,0
15218,12859,16199,14329,10813,0
15221,12799,16535,14524,10849,0
15625,12987,16224,15319,10603,0
15630,12887,16784,15644,10663,0
15631,12867,16896,15709,10675,0
15635,12787,17344,15969,10723,0
15638,12727,17680,16164,10759,0
13313,11097,19043,20440,17464,0
13366,11093,19143,20616,17632,0
11926,11201,16564,15966,11638,0
11979,11197,16664,16142,11806,0
13516,11081,19564,21246,16678,0
13569,11077,19664,21422,16846,0
15206,13099,14855,13549,10669,0
15210,13019,15303,13809,10717,0
15623,13027,16000,15189,10579,0
15624,13007,16112,15254,10591,0
11670,11221,15943,14984,12256,0
11723,11217,16043,15160,12424,0
13419,11089,19243,20792,17800,0
13472,11085,19343,20968,17968,0
11767,11213,16264,15438,11134,0
11820,11209,16364,15614,11302,0
12191,11181,17064,16846,12478,0
12244,11177,17164,17022,12646,0
12986,11121,18564,19486,14998,0
13039,11117,18664,19662,15166,0
13675,11069,19864,21774,17182,0
11564,11229,15743,14632,11920,0
11617,11225,15843,14808,12088,0
12094,11189,16743,16392,13600,0
12147,11185,16843,16568,13768,0
13525,11081,19443,21144,18136,0
11995,13447,15100,13685,11628,0
11714,11217,16164,15262,10966,0
11873,11205,16464,15790,11470,0
12138,11185,16964,16670,12310,0
12297,11173,17264,17198,12814,0
12350,11169,17364,17374,12982,0
12880,11129,18364,19134,14662,0
12933,11125,18464,19310,14830,0
13410,11089,19364,20894,16342,0
13463,11085,19464,21070,16510,0
13622,11073,19764,21598,17014,0
11458,11237,15543,14280,11584,0
11511,11233,15643,14456,11752,0
12041,11193,16643,16216,13432,0
12995,11121,18443,19384,16456,0
13048,11117,18543,19560,16624,0
12032,11193,16764,16318,11974,0
12403,11165,17464,17550,13150,0
12774,11137,18164,18782,14326,0
13092,11113,18764,19838,15334,0
13145,11109,18864,20014,15502,0
15005,10406,18739,16560,10185,0
15728,13120,15784,14979,10589,0
15836,13153,15904,14964,10635,0
11935,11201,16443,15864,13096,0
11988,11197,16543,16040,13264,0
12677,11145,17843,18328,15448,0
12730,11141,17943,18504,15616,0
13260,11101,18943,20264,17296,0
13578,11077,19543,21320,18304,0
13631,11073,19643,21496,18472,0
12085,11189,16864,16494,12142,0
12562,11153,17764,18078,13654,0
12615,11149,17864,18254,13822,0
12827,11133,18264,18958,14494,0
13304,11097,19164,20542,16006,0
13357,11093,19264,20718,16174,0
15113,10439,18859,16545,10231,0
11776,11213,16143,15336,12592,0
11829,11209,16243,15512,12760,0
12412,11165,17343,17448,14608,0
12465,11161,17443,17624,14776,0
12783,11137,18043,18680,15784,0
12836,11133,18143,18856,15952,0
13101,11113,18643,19736,16792,0
13154,11109,18743,19912,16960,0
12509,11157,17664,17902,13486,0
13198,11105,18964,20190,15670,0
13251,11101,19064,20366,15838,0
11882,11205,16343,15688,12928,0
12253,11177,17043,16920,14104,0
12306,11173,17143,17096,14272,0
12518,11157,17543,17800,14944,0
12889,11129,18243,19032,16120,0
13207,11105,18843,20088,17128,0
13684,11069,19743,21672,18640,0
13737,11065,19843,21848,18808,0
12456,11161,17564,17726,13318,0
12200,11181,16943,16744,13936,0
12359,11169,17243,17272,14440,0
12571,11153,17643,17976,15112,0
12942,11125,18343,19208,16288,0
12624,11149,17743,18152,15280,0
11769,11254,16184,15071,10844,0
11877,11287,16304,15056,10890,0
12047,13463,15088,13796,11784,0
