obj0,obj1,obj2,obj3,obj4,cpu
-3704,-2941,-2365,-3329,-2479,0.287333
-3630,-2724,-2612,-3554,-1952,0.362683
-4121,-3132,-2616,-3391,-1937,0.367305
-4029,-3190,-1773,-2638,-2154,0.382266
-4293,-3064,-2027,-2746,-2328,0.410761
-3978,-2486,-2062,-3109,-1948,0.45949
-4395,-2677,-2313,-3171,-1406,0.465851
-4469,-2894,-2066,-2946,-1933,0.475726
-4446,-3381,-2024,-2700,-1612,0.497184
-3681,-3428,-2323,-3083,-2158,0.509946
-4219,-2847,-2274,-2971,-1801,0.526676
-4710,-3255,-2278,-2808,-1786,0.53353
-4270,-3551,-1985,-2500,-2007,0.545386
-3945,-3302,-2577,-3191,-2332,0.561581
-3806,-3312,-2070,-2660,-1666,0.586895
-4418,-2948,-1774,-2323,-1836,0.591725
-4395,-3435,-1732,-2077,-1515,0.595778
-4070,-3186,-2324,-2768,-1840,0.597948
-3594,-3259,-1211,-2124,-2350,0.605767
-3246,-3497,-1761,-2569,-2354,0.606655
-3835,-3620,-1423,-1986,-2203,0.608284
-3510,-3371,-2015,-2677,-2528,0.610386
-4039,-3777,-1328,-1833,-2062,0.612164
