obj0,obj1,obj2,obj3,cpu
-484,-719,-668,-794,43.6769
-377,-876,-490,-950,297.071
-406,-712,-867,-562,418.266
-402,-665,-1048,-744,429.683
-727,-526,-794,-369,431.96
-467,-432,-1057,-825,443.556
-215,-938,61,-863,557.306
-391,-687,-949,-434,928.784
-650,-743,-647,-728,939.919
-510,-254,-1059,-719,980.042
-677,-672,-807,-597,982.787
-676,-578,-768,-739,982.934
-400,-887,-811,-433,989.354
-467,-588,-1003,-815,1003.61
-490,-637,-919,-819,1003.66
-452,-607,-1005,-87,1146.5
-661,-603,-858,-585,1166.94
-662,-750,-739,-495,1167.06
-430,-820,-487,-873,1405.02
-219,-280,-1136,-615,1423.68
-436,-948,-894,-360,1460.79
-369,-791,-1024,-679,1469.18
-614,-831,-796,-783,1480.2
-566,-666,-813,-230,1608.81
-622,-717,-996,-204,1652.5
-633,-689,-757,-458,1693.81
-420,-723,-701,-797,1923.1
-642,-656,-576,-733,2002.59
-673,-792,-563,-732,2003.34
-701,-604,-584,-747,2004.31
-368,-818,-701,-871,2016.52
-507,-883,-455,-695,2066.08
-489,-671,-993,-503,2075.19
-435,-645,-1059,-150,2125.33
-485,-842,-757,-95,2190.35
-496,-788,-830,-270,2283.56
-634,-673,-651,-571,2390.29
-746,116,-333,-131,2474.22
-615,-653,-874,-234,2624.87
-297,-928,-271,-868,2677.04
-393,-881,-416,-806,2677.98
-476,-755,-458,-791,2779
-380,-841,-565,-820,2779.59
-217,-546,-1067,-531,2815.36
-569,-361,-1012,-749,2884.55
-440,-819,-852,-656,2901.3
-148,-853,-352,-1080,2913.84
-255,-821,-620,-898,2913.91
-413,-938,-1049,-432,2916.57
-382,-891,-364,-892,2918.19
-391,-1025,-926,-741,2931.08
-515,-874,-753,-687,2931.85
-298,-794,-678,-909,2931.89
-476,-752,-877,12,2988.63
-702,-497,-407,-393,3069.95
-511,-884,-298,-241,3146.74
-685,-458,-814,-493,3222.43
-433,-500,-1094,-191,3235.52
-150,-806,-105,-990,3342.29
-681,-654,-445,-725,3378.33
-416,-862,-158,-746,3430.65
-456,-812,-340,-792,3443.27
-543,-718,-287,-843,3444.37
-475,-698,-423,-798,3450.49
-437,-923,-847,-143,3548.3
-494,-751,-376,-826,3561.99
