obj0,obj1,obj2,obj3
12099,12336,10089,13812
13489,13643,10802,13424
12901,11940,14914,16603
14544,11488,11998,13315
14586,11409,11985,13186
14628,11330,11972,13057
14334,11883,12063,13960
14734,11337,12166,13019
14376,11804,12050,13831
14840,11344,12360,12981
14946,11351,12554,12943
14418,11725,12037,13702
15052,11358,12748,12905
15158,11365,12942,12867
14460,11646,12024,13573
15264,11372,13136,12829
15370,11379,13330,12791
14502,11567,12011,13444
15476,11386,13524,12753
15582,11393,13718,12715
15688,11400,13912,12677
15794,11407,14106,12639
15900,11414,14300,12601
16006,11421,14494,12563
16112,11428,14688,12525
16218,11435,14882,12487
14917,11300,15315,15144
16324,11442,15076,12449
14926,11237,15186,14941
16430,11449,15270,12411
14935,11174,15057,14738
16536,11456,15464,12373
16642,11463,15658,12335
16937,11112,18399,13456
16748,11470,15852,12297
16854,11477,16046,12259
16979,11033,18386,13327
16960,11484,16240,12221
17066,11491,16434,12183
17021,10954,18373,13198
17172,11498,16628,12145
17278,11505,16822,12107
17063,10875,18360,13069
17384,11512,17016,12069
17399,10243,18256,12037
17105,10796,18347,12940
17441,10164,18243,11908
17147,10717,18334,12811
17189,10638,18321,12682
17483,10085,18230,11779
17231,10559,18308,12553
17525,10006,18217,11650
17273,10480,18295,12424
17315,10401,18282,12295
17567,9927,18204,11521
17357,10322,18269,12166
17609,9848,18191,11392
17651,9769,18178,11263
18915,11313,18930,11262
18957,11234,18917,11133
14124,12278,12128,14605
14166,12199,12115,14476
14208,12120,12102,14347
14250,12041,12089,14218
14292,11962,12076,14089
18999,11155,18904,11004
13522,13627,10918,13498
13555,13611,11034,13572
13588,13595,11150,13646
13621,13579,11266,13720
13654,13563,11382,13794
19585,10772,18167,12529
17490,11519,17210,12031
17940,9739,21521,13350
17596,11526,17404,11993
17702,11533,17598,11955
17808,11540,17792,11917
17396,12728,15207,12175
17502,12735,15401,12137
17290,12721,15013,12213
17608,12742,15595,12099
17184,12714,14819,12251
17714,12749,15789,12061
17078,12707,14625,12289
17820,12756,15983,12023
17914,11547,17986,11879
16972,12700,14431,12327
17926,12763,16177,11985
16866,12693,14237,12365
18032,12770,16371,11947
19041,11076,18891,10875
16760,12686,14043,12403
18138,12777,16565,11909
18244,12784,16759,11871
16654,12679,13849,12441
15041,11181,15251,14700
18350,12791,16953,11833
16548,12672,13655,12479
15147,11188,15445,14662
16442,12665,13461,12517
15253,11195,15639,14624
15359,11202,15833,14586
16336,12658,13267,12555
15465,11209,16027,14548
18456,12798,17147,11795
17949,9676,21392,13147
15571,11216,16221,14510
16230,12651,13073,12593
15677,11223,16415,14472
15783,11230,16609,14434
18562,12805,17341,11757
16124,12644,12879,12631
15889,11237,16803,14396
15995,11244,16997,14358
16895,11191,18412,13585
16101,11251,17191,14320
16018,12637,12685,12669
16207,11258,17385,14282
18668,12812,17535,11719
16313,11265,17579,14244
16419,11272,17773,14206
16525,11279,17967,14168
16631,11286,18161,14130
18774,12819,17729,11681
16853,11270,18425,13714
16737,11293,18355,14092
16843,11300,18549,14054
18880,12826,17923,11643
15976,12716,12698,12798
18986,12833,18117,11605
15934,12795,12711,12927
16562,12333,11961,14323
17958,9613,21263,12944
18990,11218,19033,11207
19032,11139,19020,11078
19074,11060,19007,10949
19107,11044,19123,11023
19140,11028,19239,11097
19173,11012,19355,11171
19206,10996,19471,11245
14033,13339,10078,15078
17853,12740,16099,12097
17747,12733,15905,12135
18098,12738,16603,12095
17992,12731,16409,12133
17959,12747,16293,12059
18204,12745,16797,12057
17641,12726,15711,12173
17886,12724,16215,12171
18065,12754,16487,12021
18310,12752,16991,12019
17535,12719,15517,12211
17780,12717,16021,12209
18171,12761,16681,11983
18416,12759,17185,11981
17429,12712,15323,12249
17674,12710,15827,12247
18277,12768,16875,11945
18522,12766,17379,11943
17323,12705,15129,12287
17568,12703,15633,12285
18383,12775,17069,11907
18628,12773,17573,11905
17217,12698,14935,12325
17462,12696,15439,12323
18489,12782,17263,11869
18734,12780,17767,11867
17111,12691,14741,12363
17356,12689,15245,12361
18595,12789,17457,11831
18840,12787,17961,11829
17005,12684,14547,12401
17250,12682,15051,12399
16899,12677,14353,12439
17144,12675,14857,12437
18701,12796,17651,11793
16793,12670,14159,12477
17038,12668,14663,12475
18946,12794,18155,11791
16687,12663,13965,12515
16932,12661,14469,12513
18807,12803,17845,11755
16581,12656,13771,12553
16826,12654,14275,12551
16475,12649,13577,12591
16720,12647,14081,12589
18913,12810,18039,11717
16369,12642,13383,12629
16614,12640,13887,12627
16263,12635,13189,12667
16508,12633,13693,12665
16157,12628,12995,12705
16402,12626,13499,12703
16051,12621,12801,12743
16296,12619,13305,12741
16190,12612,13111,12779
16084,12605,12917,12817
16009,12700,12814,12872
