obj0,obj1,obj2,cpu
20604,28022,34300,0.9926
21306,26768,33461,0.99722
22079,27689,32935,1.03206
19748,27435,37198,1.49442
20450,26181,36359,1.49858
21223,27102,35833,1.52515
21280,26755,36142,1.60385
22188,36117,28790,1.83454
22890,34863,27951,1.84839
20825,32999,33176,2.02333
21527,31745,32337,2.02899
21332,35530,31688,2.05836
21681,33586,30278,2.35925
22383,32332,29439,2.37269
23156,33253,28913,2.47919
22918,30400,30877,2.74342
23691,31321,30351,2.837
22398,28940,32857,2.9201
23982,37035,27347,2.94624
23171,29861,32331,2.94844
27284,24441,42228,2.95812
25375,24691,38850,2.96813
23238,26385,35132,3.00688
23475,34504,28835,3.01766
20372,28398,37179,3.05405
20360,28367,37194,3.05456
22338,28785,32932,3.08401
22812,37080,28771,3.09893
23874,36756,27482,3.10492
23862,36725,27497,3.10544
22919,29210,32646,3.10608
22907,29179,32661,3.10661
22386,28909,32872,3.14807
23910,36849,27437,3.17008
23898,36818,27452,3.17066
23670,36229,27737,3.17193
23658,36198,27752,3.17248
22943,29272,32616,3.17315
22931,29241,32631,3.17364
23996,34774,28624,3.18251
23984,34743,28639,3.18301
20444,28584,37089,3.1868
20432,28553,37104,3.18731
22362,28847,32902,3.22126
22350,28816,32917,3.22175
23463,34473,28850,3.23357
23451,34442,28865,3.23418
23958,36973,27377,3.24696
23946,36942,27392,3.24747
23886,36787,27467,3.24853
23850,36694,27512,3.24997
23838,36663,27527,3.2505
23622,36105,27797,3.25161
23610,36074,27812,3.25216
23087,29644,32436,3.25296
23075,29613,32451,3.25348
23972,34712,28654,3.26452
20420,28522,37119,3.27304
20408,28491,37134,3.27355
21062,27113,36355,3.2865
21252,29047,34251,3.31264
21240,29016,34266,3.31314
22581,26628,34952,3.33216
22508,26655,34932,3.33275
22374,28878,32887,3.3364
21954,27793,33412,3.33826
21942,27762,33427,3.33875
23103,33543,29300,3.36278
23091,33512,29315,3.36328
23970,37004,27362,3.38282
23934,36911,27407,3.38428
23682,36260,27722,3.38959
23634,36136,27782,3.39105
23586,36012,27842,3.3925
23574,35981,27857,3.39303
23147,29799,32361,3.39369
23135,29768,32376,3.3942
22967,29334,32586,3.39497
22955,29303,32601,3.39545
22715,28683,32901,3.39611
22703,28652,32916,3.39661
24008,34805,28609,3.406
23840,34371,28819,3.40896
23828,34340,28834,3.40947
20384,28429,37164,3.42077
24645,24961,38650,3.43215
24572,24988,38630,3.43272
21170,27392,36220,3.43868
21158,27361,36235,3.43919
21264,29078,34236,3.46989
21216,28954,34296,3.47097
23019,26466,35072,3.49565
22946,26493,35052,3.49614
22435,26682,34912,3.49679
22362,26709,34892,3.49729
23554,31394,30843,3.51937
23427,34380,28895,3.53438
23415,34349,28910,3.53497
23067,33450,29345,3.53915
23055,33419,29360,3.53967
23922,36880,27422,3.56864
23802,36570,27572,3.57655
23790,36539,27587,3.57708
23646,36167,27767,3.58009
23598,36043,27827,3.58303
23159,29830,32346,3.58517
23099,29675,32421,3.58633
23039,29520,32496,3.58731
23027,29489,32511,3.58781
22895,29148,32676,3.58925
22883,29117,32691,3.58974
22691,28621,32931,3.59071
24020,34836,28594,3.60153
23900,34526,28744,3.60521
23888,34495,28759,3.60576
27211,24468,42208,3.60792
27138,24495,42188,3.60845
20396,28460,37149,3.61977
25229,24745,38810,3.63121
25156,24772,38790,3.63173
23258,25474,38270,3.63238
23185,25501,38250,3.63291
21182,27423,36205,3.64279
21146,27330,36250,3.64417
21276,29109,34221,3.68164
21228,28985,34281,3.68269
23092,26439,35092,3.7178
22654,26601,34972,3.71891
22289,26736,34872,3.72121
22050,28041,33292,3.72285
22038,28010,33307,3.72334
21930,27731,33442,3.72436
23530,31332,30873,3.74579
23439,34411,28880,3.76666
23079,33481,29330,3.77462
23019,33326,29405,3.77571
23007,33295,29420,3.77627
22800,37049,28786,3.80556
23814,36601,27557,3.82291
23730,36384,27662,3.82442
23718,36353,27677,3.82497
23538,35888,27902,3.83243
23526,35857,27917,3.83304
23123,29737,32391,3.83493
23051,29551,32481,3.83569
23003,29427,32541,3.83671
22991,29396,32556,3.83722
22751,28776,32856,3.83872
22739,28745,32871,3.83926
23960,34681,28669,3.85784
23864,34433,28789,3.85893
23852,34402,28804,3.85947
23804,34278,28864,3.86055
23792,34247,28879,3.86107
25302,24718,38830,3.87967
25083,24799,38770,3.88032
25010,24826,38750,3.88086
23331,25447,38290,3.88151
21725,26041,37850,3.88253
21652,26068,37830,3.88306
21218,27516,36160,3.89331
21206,27485,36175,3.89384
21122,27268,36280,3.89451
21110,27237,36295,3.89502
21300,29171,34191,3.91738
21288,29140,34206,3.9179
23165,26412,35112,3.9751
22727,26574,34992,3.97611
22074,28103,33262,3.97929
22062,28072,33277,3.97981
21966,27824,33397,3.98047
21918,27700,33457,3.98187
23542,31363,30858,4.01083
23031,33357,29390,4.05008
22995,33264,29435,4.05222
23826,36632,27542,4.12599
23742,36415,27647,4.12892
23706,36322,27692,4.13078
23550,35919,27887,4.14207
23111,29706,32406,4.14473
23063,29582,32466,4.14586
23015,29458,32526,4.14683
22979,29365,32571,4.1478
22763,28807,32841,4.14877
22727,28714,32886,4.14975
23948,34650,28684,4.17951
23876,34464,28774,4.1806
23816,34309,28849,4.18336
27065,24522,42168,4.18603
26992,24549,42148,4.18661
24937,24853,38730,4.20062
24280,25096,38550,4.2016
24207,25123,38530,4.20229
22893,25609,38170,4.20302
22820,25636,38150,4.20358
21433,26149,37770,4.20424
21360,26176,37750,4.20476
21194,27454,36190,4.21414
21134,27299,36265,4.21518
21074,27144,36340,4.21585
