obj0,obj1,obj2,cpu
4487,5584,1431,0
4703,4876,1569,0
1614,5151,3905,0
4350,5256,1567,0
4781,1386,4895,0
4906,1349,5050,0
4484,2004,3708,0
4035,1372,5675,0
1370,5336,4459,0
1422,5220,4318,0
1172,5438,5279,0
5236,4004,1900,0
5135,3734,2009,0
2064,4813,3462,0
2920,4065,2981,0
4602,4606,1678,0
4043,3485,2548,0
4508,3477,2261,0
4586,5365,1437,0
5039,2786,2629,0
4653,3041,2495,0
4721,3280,2313,0
3906,6071,1640,0
4875,1428,4759,0
4632,1654,4370,0
4831,2227,3331,0
4810,2586,2855,0
5046,1961,3689,0
3611,1471,6092,0
3692,1437,5896,0
2715,2717,4596,0
2628,2545,5309,0
1755,4770,3958,0
3097,1959,5665,0
3523,1656,5299,0
3525,2145,4357,0
1265,5324,4931,0
1188,5583,5064,0
1249,5226,5667,0
1464,5109,4255,0
1406,5075,4533,0
2205,4432,3515,0
2457,4488,3220,0
3691,4714,2139,0
2933,4754,2630,0
2893,4758,2661,0
2626,4904,2848,0
5272,3294,2213,0
4366,4497,1808,0
4803,2677,2759,0
5204,3055,2395,0
5046,2695,2725,0
3827,5801,1723,0
4948,1539,4514,0
4726,1696,4234,0
4799,1807,3989,0
3442,1690,5495,0
2003,3644,5167,0
2264,3881,3961,0
1605,4728,4308,0
3272,2113,4738,0
2995,2488,4507,0
4390,1962,3844,0
3866,1591,5078,0
4195,1640,4644,0
1224,5322,5138,0
1313,5057,5332,0
1547,4694,4586,0
1572,5262,3968,0
3411,5708,2061,0
3110,5201,2348,0
2893,3074,3951,0
4756,2633,2835,0
3332,5438,2144,0
2709,2511,5113,0
2870,2214,5531,0
2868,2212,5561,0
2951,2180,5335,0
2992,2342,4827,0
1570,4436,5185,0
1365,4941,5191,0
2399,2947,5137,0
2408,2909,5448,0
4155,1644,4675,0
1213,5440,5072,0
1240,5467,4923,0
4201,4228,2042,0
4606,2997,2571,0
3957,3133,2929,0
3769,5743,1776,0
3178,1925,5469,0
3296,1911,5165,0
2386,3485,4225,0
3340,2547,4048,0
4377,2072,3712,0
3619,2187,4221,0
3274,5380,2197,0
3168,5259,2295,0
4763,2542,2931,0
1518,4552,5326,0
3973,1997,4190,0
4283,2030,3848,0
3978,2410,3633,0
2480,2913,4941,0
2593,3113,4332,0
3568,4541,2330,0
3855,4893,1988,0
4503,4825,1672,0
