obj0,obj1,obj2,obj3
8850,11040,13082,8515
9045,9079,11135,10042
10851,10757,12815,8397
10913,10880,12849,8334
10975,11003,12883,8271
10977,9608,11847,7915
11079,9681,11888,7875
11181,9754,11929,7835
11283,9827,11970,7795
11385,9900,12011,7755
11487,9973,12052,7715
11533,12110,13189,7704
11589,10046,12093,7675
11595,12233,13223,7641
11657,12356,13257,7578
11719,12479,13291,7515
11781,12602,13325,7452
11843,12725,13359,7389
11905,12848,13393,7326
11967,12971,13427,7263
12029,13094,13461,7200
12091,13217,13495,7137
12153,13340,13529,7074
12167,13202,12149,5691
11262,8727,10980,9682
11839,8525,10560,12644
12389,11565,10526,7290
13458,10072,10468,7482
14056,8173,10405,12284
15121,10888,9917,9955
11073,9120,11192,9996
11135,9243,11226,9933
11197,9366,11260,9870
11259,9489,11294,9807
11691,10119,12134,7635
11895,10265,12216,7555
11793,10192,12175,7595
12099,10411,12298,7475
12201,10484,12339,7435
11997,10338,12257,7515
12303,10557,12380,7395
12711,10849,12544,7235
11364,8800,11021,9642
12609,10776,12503,7275
11445,9858,11396,9618
12813,10922,12585,7195
11466,8873,11062,9602
12915,10995,12626,7155
11507,9981,11430,9555
11569,10104,11464,9492
13017,11068,12667,7115
11631,10227,11498,9429
11693,10350,11532,9366
13119,11141,12708,7075
11755,10473,11566,9303
13173,10953,11335,5715
11817,10596,11600,9240
11879,10719,11634,9177
11941,10842,11668,9114
12003,10965,11702,9051
12065,11088,11736,8988
12127,11211,11770,8925
12189,11334,11804,8862
12251,11457,11838,8799
12282,9457,11390,9282
12078,9311,11308,9362
12180,9384,11349,9322
12384,9530,11431,9242
11976,9238,11267,9402
11772,9092,11185,9482
11874,9165,11226,9442
11670,9019,11144,9522
11568,8946,11103,9562
12405,10630,12421,7355
12507,10703,12462,7315
14366,12208,11490,5541
12486,9603,11472,9202
14158,8246,10446,12244
13867,8566,10617,12598
13929,8689,10651,12535
14260,8319,10487,12204
14362,8392,10528,12164
14464,8465,10569,12124
14566,8538,10610,12084
14668,8611,10651,12044
14770,8684,10692,12004
16150,9445,9852,10124
15176,10876,10008,10104
15231,10864,10099,10253
15286,10852,10190,10402
15341,10840,10281,10551
15396,10828,10372,10700
12444,11553,10617,7439
12499,11541,10708,7588
12554,11529,10799,7737
12609,11517,10890,7886
14406,12158,11497,5564
14446,12108,11504,5587
14486,12058,11511,5610
14526,12008,11518,5633
14566,11958,11525,5656
14606,11908,11532,5679
14646,11858,11539,5702
12588,9676,11513,9162
12664,11505,10981,8035
12719,11493,11072,8184
12774,11481,11163,8333
12690,9749,11554,9122
12829,11469,11254,8482
12792,9822,11595,9082
12884,11457,11345,8631
12939,11445,11436,8780
12894,9895,11636,9042
12994,11433,11527,8929
13098,10041,11718,8962
12996,9968,11677,9002
13049,11421,11618,9078
13200,10114,11759,8922
13302,10187,11800,8882
13404,10260,11841,8842
13991,8812,10685,12472
14053,8935,10719,12409
14239,9304,10821,12220
14301,9427,10855,12157
14363,9550,10889,12094
14425,9673,10923,12031
14487,9796,10957,11968
14872,8757,10733,11964
14974,8830,10774,11924
15076,8903,10815,11884
15178,8976,10856,11844
15280,9049,10897,11804
15382,9122,10938,11764
15484,9195,10979,11724
15451,10816,10463,10849
14651,11327,10623,7308
14691,11277,10630,7331
14731,11227,10637,7354
14771,11177,10644,7377
14811,11127,10651,7400
14851,11077,10658,7423
14891,11027,10665,7446
14931,10977,10672,7469
17383,10650,10014,9973
17423,10600,10021,9996
17463,10550,10028,10019
17503,10500,10035,10042
17543,10450,10042,10065
17583,10400,10049,10088
17623,10350,10056,10111
