obj0,obj1,obj2,cpu
-244,-480,-294,0.165861
-239,-298,-333,0.557672
-301,-106,-340,0.697381
-108,-510,-294,0.726213
-248,-266,-305,0.89264
-299,-218,-296,1.21915
-179,-276,-350,1.32028
-117,-468,-343,1.45659
-198,-332,-346,1.57773
-283,-317,-208,1.62123
-304,-48,-307,1.64231
-322,52,-360,1.67905
-166,-334,-331,1.68597
-136,-224,-360,1.69173
-168,-92,-355,1.69296
-260,160,-374,1.71072
-301,348,-370,1.71342
-260,-140,-353,1.73241
-278,-376,-276,1.7492
-245,130,-368,1.75467
-309,11,-239,1.75883
-228,-142,-338,1.76591
-183,-62,-361,1.77536
-198,-32,-367,1.7763
-306,-47,-272,1.77976
-157,-366,-359,1.78185
-189,-374,-297,1.78404
-269,-108,-325,1.78545
-230,100,-362,1.78706
-207,-300,-318,1.78939
