obj0,obj1,obj2
-1340,1089,253
-1300,1045,286
-1260,1001,319
-1220,957,352
-1180,953,184
-1180,913,385
-1160,896,324
-1140,869,418
-1120,852,357
-1100,825,451
-1084,763,203
-1120,892,156
-1120,882,311
-1160,936,123
-1160,926,278
-1200,970,245
-1240,1014,212
-1064,746,142
-1044,719,236
-1024,702,175
-1100,865,250
-1004,675,269
-1140,909,217
-984,658,208
-964,631,302
-944,614,241
-924,587,335
-904,570,274
-888,468,227
-1093,878,162
-848,424,260
-906,606,131
-904,600,228
-944,644,195
-808,420,92
-1080,848,189
-788,393,186
-984,688,162
-1060,861,82
-768,376,125
-748,359,64
-1080,878,143
-748,349,219
-728,332,158
-712,230,111
-924,627,134
-943,760,63
-964,671,101
-1060,831,128
-1039,803,119
-884,583,167
-982,734,102
-883,699,35
-884,553,213
-1020,817,115
-883,548,196
-844,539,200
-828,437,153
-979,742,91
-672,186,144
-866,562,164
-960,756,87
-853,664,4
-844,549,45
-864,596,60
-612,155,70
-864,566,106
-904,610,73
-939,728,78
-922,673,74
-572,111,103
-783,624,-6
-826,483,93
-753,589,-37
-512,80,29
-882,659,61
-879,667,50
-466,51,106
-862,612,46
-823,521,36
-693,528,-65
-434,-2,-2
-839,653,37
-804,505,78
-783,477,69
-822,598,33
-819,606,22
-786,514,29
-763,460,8
-764,491,65
-804,535,32
-409,-14,3
-792,592,28
-653,514,-78
-782,584,20
-781,523,9
-394,-46,31
-708,345,51
-726,453,1
-708,315,97
-726,408,52
-612,439,-102
-762,537,5
-764,521,19
-690,324,48
-723,446,-5
-668,301,84
-369,-58,36
-723,416,41
-744,474,4
-739,578,-4
-667,270,27
-738,517,-15
-354,-125,-40
-627,226,60
-706,391,-9
-630,263,20
-696,549,-28
-593,453,-106
-724,454,-8
-553,439,-119
-686,439,-12
-682,509,-21
-666,347,24
-681,448,-32
-663,385,-33
-663,355,13
-552,378,-130
-648,284,23
-646,330,-37
-610,201,10
-664,393,-36
-666,392,-27
-269,-133,-5
-256,-159,-74
-622,310,-57
-639,503,-45
-550,140,-18
-638,442,-56
-512,364,-143
-570,157,43
-530,113,76
-606,286,-4
-626,378,-40
-212,-198,-108
-624,379,-49
-590,249,7
-582,266,-24
-567,195,-14
-585,303,-64
-495,309,-147
-450,65,-59
-471,289,-167
-623,371,-46
-565,241,-74
-585,405,-88
-192,-215,-169
-581,373,-73
-510,126,-31
-546,225,-32
-510,96,15
-566,317,-68
-530,188,-21
-564,318,-77
-525,197,-41
-176,-282,-112
-528,234,-81
-456,335,-186
-472,123,9
-470,82,2
-512,167,-24
-538,367,-97
-507,134,-42
-467,120,-55
-506,211,-45
-524,304,-90
-488,190,-48
-486,223,-80
-545,289,-77
-482,191,-65
-522,235,-98
-470,127,-49
-523,296,-87
-468,173,-109
-468,128,-58
-432,44,-62
-395,234,-188
-354,159,-212
-465,166,-115
-412,5,-12
-491,306,-106
-485,228,-105
-465,136,-69
-410,21,-26
-481,298,-114
-446,150,-73
-428,129,-76
-429,154,-97
-392,0,-29
-425,122,-82
-92,-290,-210
-412,92,-65
-389,38,-86
-426,130,-85
-411,91,-98
-370,7,-39
-464,243,-118
-74,-311,-213
-435,248,-175
-410,51,-72
-368,23,-53
-445,214,-118
-352,-79,-100
-408,67,-86
-434,237,-123
-428,159,-122
-399,119,-128
-431,245,-134
-425,167,-133
-370,52,-90
-51,-365,-234
-382,116,-106
-369,93,-125
-368,53,-99
-422,160,-139
-297,90,-229
-365,91,-156
-365,61,-110
-367,45,-96
-391,231,-147
-389,185,-161
-385,153,-146
-351,30,-126
-368,98,-150
-315,-99,-79
-452,303,-171
-348,6,-114
-312,-123,-67
-374,176,-151
-344,78,-170
-332,-31,-103
-412,289,-184
-366,99,-159
-330,15,-163
-329,-23,-114
-309,-85,-124
-310,-24,-113
-181,73,-237
-272,-92,-131
-252,-154,-141
-308,-8,-127
-290,-29,-130
-287,9,-187
-278,-14,-132
-268,-22,-140
-329,124,-189
-289,-37,-127
-51,-369,-148
-267,-83,-151
-130,-135,-245
-325,92,-174
6,-434,-251
-308,37,-178
-314,115,-179
-266,-6,-154
-248,-69,-155
-230,-60,-204
-209,-160,-165
-232,-106,-144
-124,4,-254
-224,-89,-175
-268,23,-191
-213,-128,-180
-265,16,-197
-210,-152,-168
-234,87,-205
-233,26,-216
-152,-229,-182
-201,-100,-210
-131,-242,-196
32,-300,-277
-172,-167,-172
-227,-52,-215
-112,-273,-149
-170,-121,-232
-167,-158,-192
-187,-66,-228
-154,-188,-175
-150,-213,-196
-176,-43,-233
-130,-165,-199
-125,-156,-219
-110,-227,-209
-124,-164,-216
-90,-179,-212
-71,-201,-248
-109,-235,-206
-68,-225,-236
-119,-112,-250
-67,-233,-233
-52,-304,-223
49,-444,-189
-50,-288,-237
-10,-302,-250
-26,-170,-249
134,-452,-154
91,-442,-216
