obj0,obj1,obj2
1043,4518,3820
1063,4326,4176
1079,5003,3371
1160,4195,3823
1180,4003,4179
1210,3968,4145
1219,3908,4460
1316,3777,4107
1118,4838,3370
1137,5024,3309
1174,5143,3260
1327,3645,4148
1099,4811,3727
1213,4978,3259
1232,5164,3198
1100,4448,3887
1144,4417,3835
1314,5264,2959
1336,3585,4463
1138,4658,3709
1411,3522,4369
1157,4832,3665
1196,4680,3374
1195,4588,3776
1510,3458,4028
1255,3940,4085
1198,4276,3765
1216,4488,3730
1199,4100,4104
1235,4515,3373
1521,3326,4069
1217,4125,3890
1218,4084,4121
1326,5223,2871
1237,4199,3741
1246,4453,3696
1261,4094,3838
1148,4892,3350
1315,3953,3768
1258,4412,3608
1255,4335,3712
1243,5032,3239
1325,5132,3000
1528,3199,4372
1234,4761,3316
1303,4811,3230
1329,4901,3205
1254,4701,3312
1409,5404,2848
1329,4390,3695
1273,4684,3292
1334,4390,3234
1335,4214,3573
1337,5091,2912
1291,4820,3263
1292,4782,3254
1413,5173,2822
1349,4841,3201
1354,3876,3744
1377,5024,3178
1294,4129,3808
1372,3617,4088
1421,5363,2760
1387,4922,3143
1299,4175,3780
1692,3197,3893
1701,3137,4208
1338,4098,3756
1398,4951,3119
1265,4569,3353
1393,3781,4025
1346,4082,3614
1342,4646,3229
1273,4596,3315
1347,4173,3485
1431,4941,2962
1312,4519,3291
1425,5132,2734
1330,4655,3262
1392,4411,3172
1335,3761,4124
1331,4705,3230
1411,3806,3811
1368,4736,3204
1721,3056,3954
1515,5163,2708
1403,4440,3148
1303,4650,3295
1429,4530,3123
1404,3649,4066
1576,5121,2705
1410,3698,4030
1373,4225,3233
1637,4981,2681
1358,4041,3526
1437,4786,3118
1449,3621,4006
1442,4809,3003
1455,3775,3759
1661,5363,2629
1392,3957,3686
1467,3757,3977
1722,2880,4293
1509,3634,3689
1465,4000,3632
1444,4555,3116
1454,4768,2915
1443,4900,2874
1485,3902,3697
1665,5132,2603
1416,3852,3783
1505,3976,3669
1457,4713,3100
1429,4196,3294
1448,4072,3500
1509,3969,3580
1427,5122,2886
1487,4551,3061
1525,3747,3568
1453,4181,3415
1543,4127,3495
1675,4816,2577
