obj0,obj1,obj2,obj3,cpu
-313,-411,-494,150,0.914975
-259,-348,-411,-116,1.36307
-263,-409,-404,-130,1.6305
-281,-431,-380,-125,1.64447
-305,-258,-375,18,1.68389
-281,-371,-438,-64,1.83576
-209,-238,-469,94,1.84935
-244,-302,-356,-142,2.00152
-275,-368,-439,-9,2.00382
-279,-429,-432,-23,2.00811
-210,-288,-428,-140,2.10163
-193,-218,-441,-13,2.10251
-294,-351,-315,-190,2.10999
-297,-391,-466,43,2.11653
-181,-194,-217,-277,2.13087
-310,-371,-343,-83,2.15278
-261,-372,-343,-269,2.18202
-227,-295,-392,-141,2.19689
-343,-350,-315,-4,2.20776
-314,-366,-274,80,2.2203
-359,-322,-323,76,2.22461
