obj0,obj1,obj2
20853,22811,25280
20940,19432,22688
21039,19359,22796
21138,19286,22904
21237,19213,23012
21336,19140,23120
21435,19067,23228
21534,18994,23336
21633,18921,23444
21732,18848,23552
21831,18775,23660
21930,18702,23768
22029,18629,23876
22128,18556,23984
22227,18483,24092
22318,17405,21269
21041,19531,22662
21142,19630,22636
21243,19729,22610
21344,19828,22584
21445,19927,22558
21546,20026,22532
21647,20125,22506
21748,20224,22480
21849,20323,22454
21950,20422,22428
22051,20521,22402
22152,20620,22376
22417,17332,21377
22253,20719,22350
22468,15709,26253
22419,17504,21243
22520,17603,21217
22621,17702,21191
22658,20136,19896
22631,15650,26384
22794,15591,26515
22957,15532,26646
23120,15473,26777
23283,15414,26908
23446,15355,27039
23609,15296,27170
23772,15237,27301
23846,13682,24834
24096,20078,19870
24131,20061,19782
24166,20044,19694
24201,20027,19606
24265,20096,19576
24329,20165,19546
24393,20234,19516
24457,20303,19486
24521,20372,19456
24585,20441,19426
24649,20510,19396
24713,20579,19366
24777,20648,19336
24841,20717,19306
24905,20786,19276
24969,20855,19246
25033,20924,19216
25097,20993,19186
25161,21062,19156
25225,21131,19126
25289,21200,19096
25353,21269,19066
25417,21338,19036
25481,21407,19006
25526,22593,18944
25561,22576,18856
25596,22559,18768
25631,22542,18680
25666,22525,18592
25701,22508,18504
25736,22491,18416
25771,22474,18328
25806,22457,18240
25841,22440,18152
25876,22423,18064
24009,13623,24965
25911,22406,17976
24172,13564,25096
25946,22389,17888
24335,13505,25227
24498,13446,25358
25981,22372,17800
24661,13387,25489
27066,21079,17697
24824,13328,25620
28504,21021,17671
24987,13269,25751
28539,21004,17583
25150,13210,25882
28574,20987,17495
25313,13151,26013
28609,20970,17407
25476,13092,26144
25639,13033,26275
28673,21039,17377
28737,21108,17347
25802,12974,26406
28801,21177,17317
28865,21246,17287
25965,12915,26537
28929,21315,17257
28993,21384,17227
29057,21453,17197
25998,11620,25777
29121,21522,17167
29185,21591,17137
29249,21660,17107
29313,21729,17077
29377,21798,17047
29441,21867,17017
29505,21936,16987
29569,22005,16957
29633,22074,16927
29697,22143,16897
29761,22212,16867
29825,22281,16837
29889,22350,16807
29934,23536,16745
29969,23519,16657
30004,23502,16569
30039,23485,16481
30074,23468,16393
30109,23451,16305
22516,17259,21485
22569,15808,26227
22615,17186,21593
22670,15907,26201
22714,17113,21701
22771,16006,26175
22813,17040,21809
22872,16105,26149
22912,16967,21917
22973,16204,26123
23011,16894,22025
30144,23434,16217
23074,16303,26097
23110,16821,22133
23175,16402,26071
23209,16748,22241
23276,16501,26045
23308,16675,22349
23377,16600,26019
23407,16602,22457
23506,16529,22565
23605,16456,22673
23704,16383,22781
23803,16310,22889
30179,23417,16129
22722,17801,21165
22757,20063,20004
22823,17900,21139
22856,19990,20112
22924,17999,21113
22955,19917,20220
23025,18098,21087
23054,19844,20328
23126,18197,21061
23153,19771,20436
23227,18296,21035
23252,19698,20544
23328,18395,21009
23902,16237,22997
23351,19625,20652
23429,18494,20983
23450,19552,20760
23947,13781,24808
24001,16164,23105
23530,18593,20957
23549,19479,20868
24048,13880,24782
24100,16091,23213
23631,18692,20931
30214,23400,16041
23732,18791,20905
23934,18989,20853
23833,18890,20879
24035,19088,20827
24149,13979,24756
24136,19187,20801
24199,16018,23321
24338,19385,20749
24237,19286,20775
24373,17848,20739
24437,17917,20709
24309,17779,20769
24501,17986,20679
24565,18055,20649
24626,19696,20322
24629,18124,20619
24250,14078,24730
24298,15945,23429
24655,19657,20606
24661,19679,20234
24690,19640,20518
24527,19769,20214
24556,19730,20498
