obj0,obj1,obj2
19517,27346,37351
19639,26138,32904
20324,26132,31762
20398,26076,35135
20431,26002,35043
20464,25928,34951
20497,25854,34859
20530,25780,34767
20563,25706,34675
20596,25632,34583
20629,25558,34491
20662,25484,34399
20695,25410,34307
20728,25336,34215
20761,25262,34123
20794,25188,34031
20827,25114,33939
20860,25040,33847
20893,24966,33755
20926,24892,33663
20959,24818,33571
20992,24744,33479
21025,24670,33387
21058,24596,33295
21091,24522,33203
21124,24448,33111
21619,23338,31731
21652,23264,31639
21157,24374,33019
21685,23190,31547
21190,24300,32927
21718,23116,31455
21223,24226,32835
21751,23042,31363
21256,24152,32743
21289,24078,32651
21784,22968,31271
21322,24004,32559
21817,22894,31179
21355,23930,32467
21850,22820,31087
21388,23856,32375
21883,22746,30995
21421,23782,32283
22172,23628,30957
21454,23708,32191
22205,23554,30865
21487,23634,32099
22238,23480,30773
21520,23560,32007
22271,23406,30681
21553,23486,31915
22304,23332,30589
21586,23412,31823
22337,23258,30497
22370,23184,30405
22403,23110,30313
22436,23036,30221
22469,22962,30129
22502,22888,30037
22535,22814,29945
22568,22740,29853
30921,26277,29836
