obj0,obj1,obj2
16412,35302,27969
16927,35258,27799
17254,30591,25128
17769,30547,24958
18040,30349,25767
18045,30136,25648
18050,29923,25529
18055,29710,25410
18070,29672,25472
18085,29634,25534
18100,29596,25596
18115,29558,25658
18130,29520,25720
18145,29482,25782
18160,29444,25844
18175,29406,25906
18190,29368,25968
18205,29330,26030
18220,29292,26092
18235,29254,26154
18250,29216,26216
18265,29178,26278
18280,29140,26340
18295,29102,26402
18310,29064,26464
18325,29026,26526
18340,28988,26588
18355,28950,26650
18370,28912,26712
18385,28874,26774
18400,28836,26836
18415,28798,26898
18430,28760,26960
18445,28722,27022
18460,28684,27084
18475,28646,27146
18490,28608,27208
18505,28570,27270
18520,28532,27332
18535,28494,27394
18550,28456,27456
18565,28418,27518
18580,28380,27580
18595,28342,27642
18610,28304,27704
18625,28266,27766
18640,28228,27828
18655,28190,27890
18670,28152,27952
18685,28114,28014
18700,28076,28076
18715,28038,28138
18730,28000,28200
18745,27962,28262
18760,27924,28324
18775,27886,28386
20249,31221,24883
18790,27848,28448
20282,31169,24788
18805,27810,28510
18820,27772,28572
20315,31117,24693
18835,27734,28634
18850,27696,28696
20348,31065,24598
18865,27658,28758
18880,27620,28820
20381,31013,24503
18895,27582,28882
18910,27544,28944
20414,30961,24408
18925,27506,29006
18940,27468,29068
20447,30909,24313
18955,27430,29130
18970,27392,29192
20480,30857,24218
18982,27324,27888
20513,30805,24123
18987,27111,27769
20546,30753,24028
20579,30701,23933
19502,27067,27599
20612,30649,23838
19800,27044,32637
19815,27006,32699
20645,30597,23743
19830,26968,32761
19845,26930,32823
20678,30545,23648
19860,26892,32885
19875,26854,32947
20711,30493,23553
19890,26816,33009
19905,26778,33071
20744,30441,23458
19920,26740,33133
19935,26702,33195
20880,30493,23436
21016,30545,23414
19950,26664,33257
21152,30597,23392
21226,30449,23383
21259,30397,23288
19965,26626,33319
19980,26588,33381
21395,30449,23266
19995,26550,33443
21531,30501,23244
21667,30553,23222
20010,26512,33505
21803,30605,23200
21805,31809,23162
20025,26474,33567
21838,31757,23067
20040,26436,33629
20055,26398,33691
21871,31705,22972
20070,26360,33753
20082,26292,32449
21904,31653,22877
20087,26079,32330
21937,31601,22782
21970,31549,22687
22003,31497,22592
20602,26035,32160
22036,31445,22497
21057,26030,33275
21072,25992,33337
21087,25954,33399
22069,31393,22402
21102,25916,33461
21117,25878,33523
22102,31341,22307
21132,25840,33585
21147,25802,33647
22135,31289,22212
21162,25764,33709
21177,25726,33771
22168,31237,22117
21192,25688,33833
21207,25650,33895
22201,31185,22022
21222,25612,33957
21237,25574,34019
22234,31133,21927
21252,25536,34081
21254,25509,32872
22267,31081,21832
21267,25498,34143
21269,25399,32842
22300,31029,21737
21284,25289,32812
22333,30977,21642
21299,25179,32782
22366,30925,21547
19957,27062,28714
19972,27024,28776
18565,29879,25359
19987,26986,28838
18570,29666,25240
20002,26948,28900
20017,26910,28962
20032,26872,29024
18975,28640,26914
18960,28678,26852
18990,28602,26976
18945,28716,26790
19005,28564,27038
18930,28754,26728
19020,28526,27100
18915,28792,26666
19035,28488,27162
18900,28830,26604
19050,28450,27224
18885,28868,26542
19065,28412,27286
18870,28906,26480
21050,30340,25165
19080,28374,27348
18855,28944,26418
19095,28336,27410
18840,28982,26356
19110,28298,27472
18825,29020,26294
19125,28260,27534
20047,26834,29086
18810,29058,26232
18795,29096,26170
18780,29134,26108
18977,27537,28007
18765,29172,26046
19140,28222,27596
21065,30302,25227
21083,30288,25070
18750,29210,25984
18972,27750,28126
20062,26796,29148
18735,29248,25922
18720,29286,25860
21098,30250,25132
18967,27963,28245
19155,28184,27658
18705,29324,25798
18690,29362,25736
21113,30212,25194
19372,28544,26296
19357,28582,26234
19387,28506,26358
19342,28620,26172
19402,28468,26420
19327,28658,26110
19417,28430,26482
19312,28696,26048
19432,28392,26544
19297,28734,25986
20072,26718,32687
19447,28354,26606
19282,28772,25924
18675,29400,25674
19462,28316,26668
19267,28810,25862
19170,28146,27720
19477,28278,26730
21131,30198,25037
19492,28240,26792
21116,30236,24975
18660,29438,25612
21146,30160,25099
19252,28920,25892
19497,27280,27718
18645,29476,25550
19507,28202,26854
21161,30122,25161
19237,29030,25922
18630,29514,25488
21176,30084,25223
18615,29552,25426
19522,28164,26916
21179,30108,25004
19222,29140,25952
18600,29590,25364
21194,30070,25066
21209,30032,25128
21149,30184,24880
20077,26758,29210
18585,29628,25302
21164,30146,24942
19537,28126,26978
20077,26505,32568
21224,29994,25190
19707,29316,25842
19722,29206,25812
21242,29980,25033
19552,28088,27040
19737,29096,25782
21257,29942,25095
21227,30018,24971
19752,28986,25752
19767,28876,25722
19782,28766,25692
21272,29904,25157
21182,30132,24785
21488,29420,25587
19567,28050,27102
21212,30056,24909
21503,29382,25649
21287,29866,25219
21473,29458,25525
21521,29368,25492
21506,29406,25430
21197,30094,24847
21290,29890,25000
21536,29330,25554
21458,29496,25463
21305,29852,25062
19582,28012,27164
21491,29444,25368
21320,29814,25124
21443,29534,25401
21275,29928,24938
21551,29292,25616
21476,29482,25306
21335,29776,25186
21428,29572,25339
19597,27974,27226
21215,30080,24690
20092,26720,29272
21260,29966,24876
21461,29520,25244
21566,29254,25678
21353,29762,25029
21413,29610,25277
21569,29278,25459
21368,29724,25091
21446,29558,25182
21584,29240,25521
21245,30004,24814
21338,29800,24967
21554,29316,25397
19612,27936,27288
21398,29648,25215
21599,29202,25583
21431,29596,25120
21383,29686,25153
21539,29354,25335
21323,29838,24905
21230,30042,24752
21416,29634,25058
21524,29392,25273
20107,26682,29334
21614,29164,25645
19627,27898,27350
21248,30028,24595
21308,29876,24843
21509,29430,25211
21401,29672,24996
21632,29150,25488
21617,29188,25426
21647,29112,25550
21494,29468,25149
21293,29914,24781
19642,27860,27412
21386,29710,24934
21602,29226,25364
21479,29506,25087
21662,29074,25612
21587,29264,25302
21278,29952,24719
21371,29748,24872
20122,26644,29396
19947,28348,26374
19962,28310,26436
19932,28386,26312
19977,28272,26498
19917,28424,26250
19992,28234,26560
21464,29544,25025
19902,28462,26188
20007,28196,26622
21572,29302,25240
19657,27822,27474
19887,28500,26126
20022,28158,26684
19872,28538,26064
20037,28120,26746
21671,28824,25684
19857,28576,26002
21356,29786,24810
20052,28082,26808
21263,29990,24657
21676,28611,25565
19842,28614,25940
20067,28044,26870
21557,29340,25178
21449,29582,24963
19827,28652,25878
20082,28006,26932
19812,28690,25816
20097,27968,26994
21665,29098,25393
19797,28728,25754
21281,29976,24500
20112,27930,27056
21341,29824,24748
21542,29378,25116
19672,27784,27536
21434,29620,24901
20127,27892,27118
21650,29136,25331
20142,27854,27180
20137,26606,29458
21527,29416,25054
20157,27816,27242
21326,29862,24686
21419,29658,24839
21635,29174,25269
23483,31593,21453
20172,27778,27304
21680,29060,25455
21512,29454,24992
19687,27746,27598
21620,29212,25207
20187,27740,27366
21404,29696,24777
21311,29900,24624
21497,29492,24930
21605,29250,25145
21689,28810,25527
21389,29734,24715
21590,29288,25083
21314,29924,24405
21296,29938,24562
21482,29530,24868
22792,28179,26451
22774,28193,26608
22777,28289,26481
22775,28330,26349
20202,27702,27428
22771,28097,26735
20152,26568,29520
22760,28368,26287
22789,28083,26578
21694,28597,25408
22389,28413,23668
22786,27987,26705
22790,28292,26411
22768,28001,26862
21874,28457,23838
22783,27891,26832
21892,28443,23681
21820,28499,24309
21838,28485,24152
22407,28399,23511
21575,29326,25021
22765,27905,26989
21784,28527,24623
21374,29772,24653
21467,29568,24806
22353,28441,23982
21730,28569,25094
22780,27795,26959
21856,28471,23995
21683,29084,25236
22371,28427,23825
21802,28513,24466
22793,28316,26192
21748,28555,24937
22762,27809,27116
22778,28354,26130
21560,29364,24959
21640,28639,25879
22795,28275,26324
22763,28392,26068
20217,27664,27490
21766,28541,24780
21668,29122,25174
21712,28583,25251
21452,29606,24744
21359,29810,24591
21658,28625,25722
22807,28069,26421
