obj0,obj1,obj2,obj3,cpu
-235,31,-211,-344,1.08227
-68,-343,-81,-173,2.20746
-197,-279,-238,-166,2.22095
-301,-139,-327,-198,2.36387
-321,-137,-232,-140,2.42383
-114,-312,-89,-312,2.48144
-300,-154,-247,-72,2.53748
-330,-116,-347,-192,2.61071
-322,-122,-312,-266,2.64676
-284,-203,-211,-106,2.65796
-211,-210,-229,-222,2.66019
-218,-262,-223,-234,2.66327
-285,-188,-291,-232,2.66686
-181,-238,-157,-310,2.66691
105,-326,119,-233,2.69402
-346,-62,-400,-147,2.70995
-368,-65,-395,-196,2.71101
-146,-60,-123,-349,2.73886
-198,-35,-190,-310,2.73889
-82,-184,-27,-339,2.74399
-389,-53,-363,-275,2.74642
-270,-147,-245,-305,2.74852
-263,-185,-296,-183,2.75601
-217,-277,-143,-108,2.75948
-233,-213,-224,-271,2.76007
-15,-253,24,-330,2.76396
-328,-146,-187,60,2.76923
-329,-131,-267,-66,2.77026
-94,-85,-56,-388,2.77814
-218,-172,-178,-344,2.78115
-232,-228,-144,-145,2.7826
-166,-287,-156,-273,2.78609
-120,-12,-104,-394,2.78848
22,-319,45,-296,2.7905
-1,-322,15,-274,2.79331
-283,-218,-131,20,2.79981
-231,-243,-64,-19,2.79985
-108,-111,-75,-345,2.80254
