obj0,obj1,obj2,cpu
35538,32184,44472,9.04816
34445,33595,42184,9.0566
35684,32555,44416,9.15189
34591,33966,42128,9.16019
40049,34608,36650,16.3038
40696,33430,38242,16.312
44947,34516,37334,16.3173
40108,34303,38002,16.3361
40842,33801,38186,16.4745
44391,36062,35212,21.6067
35096,37340,40760,24.337
33163,36191,46555,24.4115
32070,37602,44267,24.4158
32483,39291,42931,24.4271
42302,31907,42824,24.4668
34858,35284,40848,24.5125
40462,36297,35314,24.6008
35857,33217,38910,24.6299
35604,34768,38582,24.636
36270,34906,37574,24.6415
36017,36457,37246,24.6478
33309,36562,46499,24.7038
32216,37973,44211,24.708
32629,39662,42875,24.7186
42448,32278,42768,24.7576
35004,35655,40792,24.8022
36003,33588,38854,24.9166
35750,35139,38526,24.9224
36416,35277,37518,24.9277
36163,36828,37190,24.934
32434,43654,42984,32.7413
33100,43792,41976,32.7521
32847,45343,41648,32.7547
32721,41347,42843,33.0131
32468,42898,42515,33.0154
33134,43036,41507,33.026
32881,44587,41179,33.0285
46553,32993,41916,33.3543
33482,37224,40993,33.5068
33229,38775,40665,33.5092
33895,38913,39657,33.5198
33642,40464,39329,33.5223
37096,34961,36222,33.6361
41347,36047,35314,33.6717
33628,37595,40937,33.9834
33375,39146,40609,33.9855
34041,39284,39601,33.9958
33788,40835,39273,33.9981
37242,35332,36166,34.1093
45630,37806,32524,37.5276
49881,38892,31616,37.5329
45776,38177,32468,37.6809
50027,39263,31560,37.6859
35677,48114,36247,38.9685
38052,44107,34164,39.0847
35823,48485,36191,39.203
38198,44478,34108,39.3178
34373,44780,38819,39.6992
34120,46331,38491,39.7033
41269,32037,44070,40.0289
46190,41886,30798,40.0915
35987,40623,36575,40.0939
36400,42312,35239,40.1012
43264,42150,31328,40.1067
34721,38968,38305,40.153
34468,40519,37977,40.1567
35134,40657,36969,40.1745
34881,42208,36641,40.1786
41288,36352,33962,40.2488
45539,37438,33054,40.2543
41701,38041,32626,40.2591
45952,39127,31718,40.266
38362,36616,34492,40.2697
42613,37702,33584,40.2749
38775,38305,33156,40.2797
43026,39391,32248,40.2868
41935,35174,35554,40.2916
46186,36260,34646,40.3195
36843,36512,35894,40.364
37509,36650,34886,40.3782
37256,38201,34558,40.3938
41415,32408,44014,40.5472
46336,42257,30742,40.5996
36133,40994,36519,40.6017
36546,42683,35183,40.609
43410,42521,31272,40.6147
34867,39339,38249,40.6626
34614,40890,37921,40.6659
35280,41028,36913,40.6833
35027,42579,36585,40.6881
41434,36723,33906,40.7491
41847,38412,32570,40.759
46098,39498,31662,40.7661
38508,36987,34436,40.7696
38921,38676,33100,40.7795
43172,39762,32192,40.7865
42081,35545,35498,40.7912
36989,36883,35838,40.8613
37655,37021,34830,40.8754
37402,38572,34502,40.89
34390,34140,42664,43.0685
34379,34249,42760,43.0704
42862,42342,31790,43.1515
42795,42374,31867,43.1549
35846,33326,39006,43.496
35835,33435,39102,43.4979
37041,35506,36702,43.5088
37030,35615,36798,43.512
36733,37602,36854,43.5379
36722,37711,36950,43.5409
36204,35560,38150,43.5548
36193,35669,38246,43.5576
35527,32293,44568,44.3515
34434,33704,42280,44.3847
34423,33813,42376,44.3865
34368,34358,42856,44.3883
34357,34467,42952,44.3902
34847,35393,40944,44.4176
