obj0,obj1,obj2,cpu
-15529,-14763,-13247,0
-16047,-14530,-12800,0
-16246,-14236,-13094,0
-16702,-14061,-13215,0
-16368,-14004,-13463,0
-16169,-14374,-13145,0
-16519,-13986,-13446,0
-16934,-14180,-12960,0
-15357,-14885,-12422,0
-16471,-14304,-13050,0
-16352,-14449,-12914,0
-15463,-15098,-12242,0
-16166,-13444,-13947,0
-15721,-13140,-14308,0
-16294,-14346,-12996,0
-16724,-13733,-13479,0
-17029,-14593,-12582,0
-15360,-14798,-12655,0
-16049,-13550,-14030,0
-16549,-13545,-13675,0
-16956,-13852,-13224,0
-16984,-14396,-12913,0
-16095,-15045,-12241,0
-16272,-14674,-12732,0
-16180,-14497,-12830,0
-15935,-14554,-12888,0
-16341,-14779,-12026,0
-16143,-13936,-13507,0
-16249,-14149,-13327,0
-16599,-13761,-13628,0
-16926,-14293,-12995,0
-16904,-14621,-12731,0
-16476,-14759,-11626,0
-15812,-15195,-11703,0
-15539,-13641,-13939,0
-15786,-14607,-12791,0
-16284,-14651,-12349,0
-16531,-14083,-13328,0
-15461,-13881,-13769,0
-15995,-13466,-14060,0
-15616,-13233,-14349,0
-15972,-13958,-13620,0
-16093,-13828,-13768,0
-16216,-14807,-12175,0
-17157,-13699,-12901,0
-15673,-15113,-12068,0
-15340,-14011,-13621,0
-16547,-13714,-13853,0
-15796,-13836,-13742,0
-15812,-13467,-14267,0
-15003,-13891,-13777,0
-16011,-13097,-14585,0
-16487,-13252,-13984,0
-16116,-13004,-14544,0
-16056,-12542,-14675,0
-16592,-13159,-13943,0
-17059,-14152,-12811,0
-16428,-13783,-13741,0
-16444,-13414,-14266,0
-15928,-13127,-14276,0
-16384,-12952,-14397,0
-16489,-12859,-14356,0
-16920,-13569,-13665,0
-14938,-14866,-12482,0
-14145,-14921,-12517,0
-15740,-13839,-13875,0
-15507,-12705,-14673,0
-15811,-11793,-15182,0
-16734,-12611,-14171,0
-16839,-12518,-14130,0
-16609,-12639,-14320,0
-16139,-12203,-14904,0
-15940,-12573,-14586,0
-17167,-12928,-13852,0
