obj0,obj1,obj2,obj3,cpu
5824,4346,2172,4297,1.64716
4874,2705,3139,5646,1.64718
5954,2293,3902,4875,1.6472
3523,3272,5080,4063,1.64721
5515,2349,3836,5111,1.64724
4943,5320,4109,2292,1.64728
5034,5036,4571,2057,1.6473
4938,5551,2179,4124,1.64733
5260,5101,2376,3740,1.64736
3997,3006,4495,4242,1.64745
3453,3585,4408,4171,1.64753
3815,5240,4001,2778,1.6476
5715,4164,5911,1628,1.64765
4633,3813,5130,2528,1.64768
5465,4419,5032,1898,1.64771
5204,4976,5039,1859,1.64774
5635,4359,5500,1700,1.6478
4469,4364,5243,2184,1.64784
4435,5054,3890,2624,1.64791
4016,5479,4557,2390,1.64798
2131,5918,4081,4391,1.648
3013,5099,5037,2921,1.64802
3193,3660,4854,4216,1.64805
2314,6241,3601,4478,1.64807
2851,3934,5874,4102,1.64809
2562,4845,4214,4442,1.64812
5048,3270,2484,5664,1.64821
5780,2688,3163,5200,1.64823
5452,3383,2356,5380,1.64825
5581,3887,2316,4597,1.64831
2621,6198,2844,5898,1.64836
3895,3494,3402,5243,1.64841
4276,2854,4031,4638,1.64851
4855,2601,3808,5109,1.64859
4957,5281,2607,3500,1.64869
2633,6023,3457,4158,1.64874
5479,4809,2676,3592,1.64882
5951,4261,2727,3812,1.64888
4559,4952,4311,2352,1.64897
4866,4437,4351,2465,1.64906
5336,4998,2136,4257,1.64911
4843,4214,4261,2677,1.64919
3884,3150,4033,5070,1.64927
3479,4724,5461,2524,1.64932
4610,3590,5040,2740,1.64936
3649,4664,5929,2326,1.6494
3327,4494,6313,2768,1.64946
3635,4430,5889,2523,1.64951
2657,5870,4494,3275,1.64956
3251,5522,4482,2800,1.64961
3273,5024,4591,2876,1.64968
3243,4802,3956,3633,1.64976
5783,2847,4982,3077,1.64997
4499,3181,4859,3364,1.65002
4414,4621,6004,1916,1.65008
5034,4435,5893,1762,1.65014
5131,5036,5419,1748,1.6502
4719,5435,3024,3197,1.65024
4323,5506,4220,2446,1.6503
2822,4770,3768,4397,1.65036
1795,6007,5471,4141,1.65051
2176,5831,5150,3618,1.65055
1976,5927,4941,4004,1.65063
3341,4728,6353,2571,1.65067
3746,3940,5890,2901,1.6507
2028,5466,5693,4053,1.65075
1934,5567,5307,4638,1.6508
4819,5968,2034,4481,1.65085
2987,6172,2426,5455,1.6509
3773,5756,1978,5473,1.65095
2888,6261,2896,4495,1.65101
2163,6607,3737,4829,1.65105
2044,6434,4145,4458,1.65109
1882,6028,4555,4589,1.65111
2294,5979,3539,5067,1.65116
2143,6345,3675,5418,1.65123
2276,5831,3619,5224,1.65126
1701,6108,5085,4726,1.65133
1995,5911,5680,3755,1.65137
3732,3433,3944,4567,1.65143
3422,4206,3450,4594,1.65153
3585,4267,2908,5270,1.65166
3288,4853,2688,5445,1.65177
2544,5345,3717,4523,1.65187
1974,6104,4310,4530,1.65197
2157,6427,3830,4617,1.65202
2591,4339,5313,4992,1.65206
2008,5779,4189,5453,1.65211
5598,3755,2066,5777,1.65218
4330,3284,3052,5575,1.65223
4020,4057,2558,5602,1.65231
6222,2730,3963,4066,1.65238
6178,2359,3972,4662,1.65245
4936,2602,4059,4640,1.65249
5655,3547,5728,2185,1.65255
5452,2423,3750,5037,1.6526
6312,3041,5397,2686,1.65272
5714,3007,4710,3090,1.65276
5935,3395,5792,2276,1.65281
5958,3618,5882,2064,1.65284
4297,5377,3631,2837,1.65288
4805,5643,3850,2505,1.65293
4636,5293,4446,2236,1.65298
5176,4989,2907,3352,1.65302
5622,3929,1992,5753,1.6531
3605,3302,4497,4674,1.65315
4860,3422,3372,4246,1.65319
4117,3240,5189,3522,1.65335
4511,5222,5530,1902,1.65343
5211,4841,5830,1676,1.65348
4341,5282,5062,2100,1.65354
3390,4580,5462,2742,1.65362
4414,5222,4682,2211,1.65372
3143,4358,3914,4198,1.6538
3162,4615,4410,3500,1.65392
