obj0,obj1,obj2
760,5441,5516
778,5430,5380
810,5322,5870
828,5311,5734
832,5265,5553
842,5218,5567
860,5207,5431
868,5109,5394
886,5098,5258
905,5097,5408
908,4884,5745
921,5716,5222
939,5705,5086
1003,5601,5006
926,4873,5609
967,4796,5663
1008,5567,5003
1021,5590,4870
974,4741,5737
980,4708,5782
1020,4627,5719
1026,5556,4867
1086,5427,4814
1104,5416,4678
1038,4616,5583
1041,4575,5835
1046,4565,5774
1069,4433,5634
1182,5865,4576
987,5573,5214
1125,4306,6053
1187,5831,4573
1247,5702,4520
1005,5562,5078
914,5042,5604
1019,5278,5097
1265,5691,4384
1141,4257,5671
923,5086,5272
940,4933,5431
1184,4218,5971
1037,5267,4961
1191,4163,6045
1329,5587,4304
1035,4829,5246
1237,4049,6027
950,4886,5445
1078,5190,5015
964,5009,5326
992,4730,5601
1334,5553,4301
1347,5576,4168
968,4875,5309
987,4874,5459
1005,4863,5323
1085,5135,5089
1017,4840,5382
1213,5682,4627
1022,4710,5482
989,4943,5264
1091,5102,5134
1286,3855,5942
1103,5124,4953
1218,5648,4624
1103,5367,4921
1101,4686,5238
1101,5055,5148
1108,5333,4918
1352,5542,4165
1148,5257,4898
1422,5799,4156
1490,5862,4010
1153,5223,4895
1216,5159,4652
1158,5251,4851
1119,5044,5012
1043,4778,5437
1131,5021,5071
1149,5010,4935
1253,5688,4565
1059,4698,5496
1066,4646,5297
1157,4959,5126
1166,5246,4762
1262,5438,4587
1053,4731,5451
1267,5404,4584
1167,4912,5140
1279,5410,4583
1280,5427,4451
1104,4473,5575
1099,4617,5433
1168,5204,4865
1171,5212,4759
1186,5193,4729
1173,4879,5185
1117,4606,5297
1165,5229,4894
1174,4999,5096
1125,4555,5488
1180,4827,4986
1197,5063,4813
1495,5828,4007
1395,3772,6087
1508,5851,3874
1138,4470,5334
1193,4735,5194
1239,4112,5738
1285,5393,4448
1171,4441,5470
1205,4816,5147
1181,4431,5634
1233,4385,5597
1311,5244,4502
1213,4798,5122
1202,5029,4810
1198,4875,4945
1198,5170,4788
1223,4432,5583
1467,3717,6123
1217,4772,5191
1231,4787,4986
1216,4864,4809
1239,4736,5177
1207,4876,4933
1183,4463,5289
1214,4985,4854
1252,4651,5023
1232,5103,4754
1237,4298,5462
1218,4654,5264
1331,5548,4376
1513,5817,3871
1215,4867,4927
1283,4068,5605
1266,4578,5106
1574,5708,3866
1346,5284,4443
1579,5674,3863
1347,5468,4435
1564,3569,6102
1237,5069,4751
1583,6074,3862
1649,5931,3854
1294,5070,4720
1377,5434,4358
1681,5636,3737
1263,4791,4769
1316,5210,4499
1251,4374,5461
1255,4438,5360
1298,4936,4703
1329,5110,4661
1328,5166,4543
1351,5250,4440
