obj0,obj1,obj2
1108,4341,4734
1211,3790,4596
1276,4591,4385
1135,4194,4775
1177,4141,4839
1335,4331,4264
1401,5072,4231
1438,3780,4126
1471,4725,4096
1243,3761,4737
1503,4581,3915
1306,3734,4844
1318,3614,4942
1303,4444,4426
1370,3592,4794
1322,3773,4589
1330,4328,4486
1423,3589,4978
1450,3502,4320
1569,5322,3882
1347,4053,4458
1571,4867,3822
1462,3382,4418
1628,5062,3761
1377,4278,4328
1525,3355,4525
1537,3235,4623
1406,3924,4307
1654,4596,3716
1328,3645,4730
1359,3933,4556
1674,4316,3684
1371,3757,4545
1374,3906,4499
1698,4715,3626
1504,4521,4093
1602,3233,4806
1619,3162,4786
1530,4282,4053
1515,4303,4109
1614,4564,3908
1439,3628,4723
1633,3914,3837
1731,4511,3623
1739,5117,3473
1530,4465,3975
1624,3088,4762
1545,4255,3996
1639,3061,4705
1563,4498,3973
1730,3031,4962
1574,4043,3988
1747,2960,4942
1549,3763,4119
1571,3894,4034
1745,4392,3485
1796,5312,3412
1852,2935,4978
1666,3947,3835
2032,2820,4377
1822,4678,3467
1889,3950,3409
1890,5132,3274
1850,5100,3466
1561,3485,4313
1570,3729,4283
1713,4505,3647
1645,3636,4031
2107,2673,4582
1628,3817,4024
1724,4081,3681
1590,3344,4619
1594,3331,4575
1605,3317,4562
1653,3529,4173
1607,3273,4599
1892,4331,3332
1750,3044,4698
1642,3210,4659
1609,3304,4518
1742,4293,3639
1567,3357,4454
1573,3365,4411
1999,3035,4894
1913,4642,3136
1670,3458,4153
1622,3246,4542
2009,3019,4404
1753,3193,4652
1674,3840,3977
1648,3218,4616
1678,3340,4447
1687,3273,4316
1793,3108,4653
1839,3198,4194
1657,3516,4129
1904,3091,4646
1907,3193,4322
1677,3492,3850
1945,3141,4394
2172,2671,4765
2189,2600,4745
1792,3248,4352
1744,3897,3830
1777,3930,3828
1823,3951,3735
1752,3345,4055
1853,4276,3632
1950,3098,4388
1855,3807,3554
1835,4064,3674
1962,3070,4374
1856,4375,3478
1847,4047,3671
1994,3046,4461
2194,2526,4721
1798,3256,4309
1817,3343,4238
1990,4928,3118
1788,3475,3843
1832,3340,4117
1834,3272,4218
1751,3474,4096
2076,4537,3035
2300,2469,4921
1950,3181,4187
1867,3529,3748
1979,3154,4218
1863,3328,4048
1904,3301,4013
1987,3077,4273
1805,3454,4051
2317,2398,4901
1809,3441,4007
1918,3294,4043
2003,4314,3325
1822,3383,4031
1950,3265,4184
2024,4625,3129
1953,3182,4144
2050,3941,3265
2091,4510,2978
1859,3360,3891
1868,3639,3605
2066,3007,4357
1954,3262,4051
2053,3037,4376
2031,3104,4113
2068,3010,4319
2358,2371,4376
1976,3215,4025
1891,3331,4032
1893,3937,3365
2014,3175,4133
2018,3162,4089
2081,2980,4300
2056,3088,4133
2083,3058,4126
2539,2343,4726
1970,3343,3884
2109,4753,2955
2100,2987,4106
1984,3316,3800
1879,3409,3846
2089,2903,4355
1970,4223,3347
2143,2803,4370
1902,3383,3748
2554,2316,4669
2001,3245,3780
2083,3974,3263
1872,3626,3561
2091,4343,3112
2146,2944,3826
2146,4726,2912
2148,2760,4569
1906,3879,3389
1885,3568,3585
2054,3190,3731
2164,2769,4534
2686,2296,4605
2071,3169,3939
2169,2886,3865
2088,3098,3919
2221,2797,4031
1923,3694,3552
2218,2656,4575
2034,3677,3545
2228,2785,4262
2177,2711,4558
2004,3920,3358
2062,3663,3459
2013,3366,3741
2244,2739,4070
2691,2285,4643
2047,3450,3549
2287,2641,4714
2308,2650,4170
2695,2272,4599
2313,2641,4246
2305,2509,4714
2156,5144,2901
2211,2856,4282
2323,2623,4113
2257,2711,4275
2698,2185,4792
2164,4969,2889
2129,3043,3936
2328,2614,4189
2271,2694,4182
2343,2398,4433
2133,3939,3252
2191,5269,2792
2286,2667,4125
2138,4190,3197
2086,3350,3421
1983,3609,3554
2037,3261,3751
2134,3064,3728
2086,3759,3395
2141,4108,3109
2217,4635,2847
2094,3519,3278
2715,2114,4772
2126,4468,3003
2145,3284,3573
2159,4320,3067
2244,3922,3245
2252,4100,3233
2259,3908,3108
2306,3977,2837
2309,4358,2760
2151,3283,3473
2202,3187,3705
2346,2547,4387
2162,4419,2913
2231,3241,3602
2810,2105,4903
2846,2074,4991
2172,3594,3277
2242,3584,3260
2251,4318,2920
2262,4172,3102
2263,3895,3064
2256,3225,3622
2330,4669,2564
2361,2520,4330
2232,2859,3972
2262,3152,3649
2249,3755,3251
2863,2003,4971
2157,3006,3767
2301,2835,4022
2487,2599,3930
2316,2808,3965
2270,3635,3246
2279,3081,3629
2285,3666,3033
2276,3837,3088
2496,2585,4080
2274,2861,3901
2326,2772,4067
2421,2794,4021
2427,2777,3757
2511,2558,4023
2329,3198,3439
2644,2368,4371
2349,2714,4106
2371,2835,3724
2441,2678,3948
2644,2367,4481
2648,2334,4503
2361,3054,3258
2277,3497,3176
2197,3333,3414
2364,3020,3576
2289,3653,2989
2251,2919,3862
2557,2515,4232
2198,3465,3350
2341,3078,3537
2332,3181,3382
2558,2508,3865
2301,4189,2903
2589,2483,4101
2703,2225,4585
2653,2325,4535
2337,3091,3581
2669,2317,4397
2894,1992,4541
2222,3455,3348
2472,2626,3987
2273,3420,3378
2598,2458,4316
2909,1965,4484
2384,2996,3297
2249,3324,3442
2276,3387,3319
2636,2445,4316
2281,3484,3132
2475,2775,3941
2708,2214,4623
2415,2895,3679
2689,2307,3978
2660,2435,4314
2674,2334,4035
2331,3332,3362
2490,2748,3884
2913,1836,4392
2808,2213,4026
2767,2240,4551
2813,2155,4741
2352,3140,3478
2552,2733,3633
2436,2907,3463
2856,2103,4822
2814,2177,4029
2791,2235,3990
2294,3426,3156
2523,2760,3602
