obj0,obj1,obj2,cpu
1282,5944,5159,0.256643
6581,3644,1922,0.256652
4113,6031,1792,0.25666
5530,4245,1823,0.256667
2704,5986,3260,0.256682
2224,5329,4054,0.25669
1671,5781,4600,0.256702
891,6000,6474,0.25671
5221,1495,6443,0.256716
5596,1508,5907,0.256727
4310,4301,2388,0.256735
3262,2522,6422,0.256744
6955,4854,1237,0.256756
5996,6333,896,0.256763
6477,4253,1560,0.256771
6517,4563,1400,0.25678
6934,3840,1757,0.256788
6106,3404,2269,0.256801
6636,3197,2486,0.256809
3263,3833,3802,0.256816
2483,5838,3552,0.256827
1710,4003,7036,0.256838
1543,4246,6779,0.25685
1070,5628,6120,0.256861
1153,5762,5673,0.256872
1020,6182,5960,0.256883
4808,1718,6232,0.256891
4601,1736,6700,0.256901
6586,2038,4374,0.256909
5775,1581,5652,0.256919
6247,1780,5040,0.256932
4880,1979,5314,0.256941
4618,4109,2352,0.256953
5018,4372,1955,0.256966
4140,3672,3106,0.256973
4710,4564,1991,0.25703
3164,2568,6867,0.257039
3000,2698,6968,0.257048
4030,2405,5374,0.257056
4646,2058,5395,0.257071
4029,2867,4464,0.257079
2293,3348,6983,0.257093
2058,3587,6998,0.257101
1537,4261,6748,0.257109
3098,2652,6523,0.257121
7083,5350,1050,0.257132
7022,5784,892,0.25714
6652,5962,859,0.257153
6878,4577,1370,0.257166
6356,6322,841,0.257176
6147,4741,1367,0.257187
6924,4279,1521,0.257203
5532,6098,1020,0.257211
5372,6395,1059,0.257222
3492,6381,2369,0.25723
4084,3076,4014,0.257239
4356,3347,3300,0.257265
3554,3700,3650,0.257274
2127,6194,3977,0.257286
1906,6046,4269,0.257299
2030,5179,4539,0.25731
1539,5562,5054,0.257324
1928,5399,4495,0.257337
1170,5079,7017,0.257349
5379,1492,6648,0.257358
6908,2472,3591,0.257366
5183,1731,5696,0.257377
4645,2520,4485,0.257388
4879,2441,4404,0.257399
4834,3784,2546,0.257411
3958,2144,6292,0.25742
2957,3147,5278,0.257438
3092,3370,4697,0.257455
2063,3615,6836,0.257467
1896,3858,6579,0.257477
2607,3377,5639,0.257492
2521,3774,5202,0.257508
6894,5288,1079,0.257522
6524,5466,1046,0.257538
6585,5032,1204,0.257554
6566,6122,844,0.257566
5169,6478,1131,0.257577
5836,6630,935,0.25759
4664,6350,1379,0.257599
4998,6332,1207,0.257612
5361,5952,1096,0.257625
3282,3429,4364,0.257646
4071,3377,3555,0.257659
2769,4591,3869,0.257678
1641,5342,5098,0.257692
2785,4371,4049,0.257707
2556,4877,3935,0.257717
1303,4779,7082,0.25773
1034,5415,7023,0.25774
1144,5166,6716,0.257753
6904,2657,3287,0.25777
5946,3151,2636,0.257782
5950,2966,2940,0.2578
5594,3531,2401,0.257813
3849,3805,3258,0.257833
3656,3974,3297,0.257897
4150,4048,2755,0.257908
5434,3278,2768,0.257921
5130,3982,2220,0.257934
3037,3161,5147,0.257951
2771,3247,5538,0.257967
2793,3277,5379,0.257979
2335,3874,5462,0.257993
2759,2960,6655,0.258017
2529,3227,6508,0.258037
6188,5727,983,0.258053
5158,6035,1168,0.258075
1410,5380,5568,0.25809
1905,4530,5538,0.258106
1512,5160,5612,0.258119
3050,4119,3868,0.258134
1040,5400,7054,0.258147
1164,5094,6986,0.25816
1396,4716,6471,0.258172
5138,2971,3308,0.258191
5116,3094,3155,0.258207
5912,2616,3573,0.258227
4674,3531,2913,0.258243
4318,2997,3933,0.258259
4670,3129,3401,0.258274
1891,3830,6741,0.258285
2742,3590,5030,0.258304
5828,5738,1038,0.258326
4824,6053,1340,0.258342
5201,6249,1135,0.258356
3265,3570,4181,0.258369
2998,4085,3983,0.258384
5100,2621,3941,0.258401
1965,3966,6192,0.258415
2248,3780,5808,0.258427
2868,2919,6376,0.258443
6718,6210,842,0.258463
2052,4060,5846,0.258478
4917,2791,3771,0.258492
4632,2779,4034,0.258515
4520,5742,1625,0.258534
1004,5769,6686,0.42755
6220,2264,4134,0.42765
6070,5259,1171,0.427688
6350,4715,1370,0.427712
6102,5887,968,0.42773
6428,4368,1613,0.427761
4256,6108,1701,0.427777
1022,6162,5962,0.427807
1114,5520,6379,0.427824
5363,3012,3163,0.427858
5325,2662,3796,0.427913
4529,1918,6708,0.42793
6542,2698,3351,0.427955
5571,5752,1099,0.427972
5742,5898,1023,0.428017
6830,5661,955,0.428033
6891,5227,1113,0.428061
6427,4992,1237,0.428076
6366,5426,1079,0.42809
4288,4123,2638,0.428126
4380,4649,2292,0.428144
3909,2159,6965,0.428187
6118,2079,4640,0.428255
5759,1857,5274,0.428273
4333,2157,5756,0.428293
4357,5253,2020,0.428327
6814,4950,1246,0.428367
6924,5932,887,0.428382
6206,6133,899,0.428404
6465,4335,1640,0.428418
4670,4095,2486,0.428437
5552,4634,1716,0.428455
5440,3679,2492,0.428473
5292,3228,2960,0.428489
5929,5160,1267,0.428508
4044,5544,2157,0.428536
4874,4866,1894,0.428565
4310,3827,2867,0.428642
5078,2744,3788,0.428673
6041,2191,4389,0.428755
3350,2468,6607,0.428788
4458,6252,1537,0.428818
4462,6206,1543,0.428841
5027,5970,1268,0.428878
5890,4738,1515,0.428901
4692,3799,2715,0.42895
5953,4128,1960,0.42897
4038,4346,2748,0.429011
5264,3545,2687,0.429093
4067,4940,2429,0.429113
3725,4637,2885,0.429131
4776,5801,1492,0.429181
5347,3032,3147,0.429203
4398,2858,4115,0.429226
3878,2175,6443,0.566371
6511,6141,847,0.566454
6151,6152,902,0.566469
5475,5542,1203,0.566484
2903,5010,3551,0.56652
3304,5012,3070,0.56654
3091,6237,2886,0.566564
3531,6354,2371,0.566584
3673,5914,2307,0.566606
1669,6195,4785,0.566628
2058,6032,4226,0.566643
2870,6089,3178,0.566663
1021,5679,6437,0.56668
2224,3468,7027,0.566718
3638,4001,3370,0.566736
2537,4053,4904,0.566755
2931,2818,7012,0.566793
