obj0,obj1,obj2,cpu
24492,49457,46182,5.77861
31608,30551,36703,5.86482
30417,32094,30430,5.96068
32944,28838,29946,5.96534
25099,48032,41215,5.98195
32215,29126,31736,6.06528
31803,31150,29150,6.20889
34330,27894,28666,6.21357
31074,31438,30940,6.25701
33601,28182,30456,6.26113
24827,48860,44868,6.56472
31943,29954,35389,6.6521
30752,31497,29116,6.74984
33279,28241,28632,6.75418
25434,47435,39901,6.77028
30023,31785,30906,6.84635
32550,28529,30422,6.8507
27292,38002,34408,9.78249
25161,45946,47770,9.90579
27961,34491,35996,9.92375
30944,33920,26430,9.99492
29297,32778,29239,10.1045
27899,36577,29441,10.1409
28951,34919,28637,10.1913
25768,44521,42803,10.2483
28568,33066,31029,10.2654
30683,31834,27959,10.4022
34705,28578,28165,10.4083
29954,32122,29749,10.473
27627,37405,33094,10.8168
25496,45349,46456,10.9243
28296,33894,34682,10.941
31279,33323,25116,11.0087
30564,34205,25668,11.0276
31175,31011,29515,11.0638
31570,32263,26911,11.0693
29632,32181,27925,11.1011
33654,28925,28131,11.1069
28234,35980,28127,11.1374
30001,33440,26771,11.168
29286,34322,27323,11.186
30446,31299,31305,11.2155
26103,43924,41489,11.2345
28903,32469,29715,11.2514
32925,29213,29921,11.2571
25364,46404,42288,12.0669
26033,42893,43876,12.1578
25971,44979,37321,12.3247
32598,30979,29344,12.3681
27023,43321,36517,12.3733
26640,41468,38909,12.4126
32330,32976,25150,12.4835
32226,30664,29549,12.5143
32621,31916,26945,12.5185
31052,33093,26805,12.582
31497,30952,31339,12.612
25699,45807,40974,12.8994
26368,42296,42562,12.9823
34211,30265,26375,13.0708
30855,33145,27463,13.1298
34877,29889,27669,13.1385
26306,44382,36007,13.1631
32933,30382,28030,13.2043
26975,40871,37595,13.2528
36352,29720,25356,13.5702
35262,29918,26409,13.5758
38752,27163,36693,13.5887
36248,27408,29755,13.5914
36643,28660,27151,13.5982
35074,29837,27011,13.6435
33984,30035,28064,13.649
35519,27696,31545,13.6577
35301,30067,25322,13.8377
34586,30949,25874,13.85
35197,27755,29721,13.8629
35592,29007,27117,13.8757
34023,30184,26977,13.9351
33308,31066,27529,13.9517
32667,31900,27064,27.0727
36689,28644,27270,27.0808
32713,31884,27183,31.2882
36735,28628,27389,31.2946
31616,32247,27030,32.0726
35638,28991,27236,32.0879
30901,33129,27582,32.4178
34923,29873,27788,32.6148
32759,31868,27302,36.4531
36781,28612,27508,36.465
31662,32231,27149,37.3312
35684,28975,27355,37.3461
30947,33113,27701,37.7046
34969,29857,27907,37.9224
32805,31852,27421,42.5249
36827,28596,27627,42.533
31708,32215,27268,43.4349
35730,28959,27474,43.4518
30993,33097,27820,43.9618
35015,29841,28026,44.1417
32851,31836,27540,49.3576
36873,28580,27746,49.3666
31754,32199,27387,50.2799
35776,28943,27593,50.2973
32897,31820,27659,56.7576
36919,28564,27865,56.7673
31800,32183,27506,57.7376
35822,28927,27712,57.751
32943,31804,27778,64.3547
36965,28548,27984,64.3651
31846,32167,27625,65.4933
35868,28911,27831,65.5061
32989,31788,27897,72.6947
37011,28532,28103,72.7061
31892,32151,27744,74.0708
35914,28895,27950,74.088
33035,31772,28016,82.5089
37057,28516,28222,82.5208
31938,32135,27863,84.1044
35960,28879,28069,84.1201
24650,51368,46096,89.6175
37103,28500,28341,94.1773
24671,51222,45984,102.589
25257,49943,41129,102.946
37149,28484,28460,107.793
24692,51076,45872,117.021
25278,49797,41017,117.393
37195,28468,28579,122.803
24713,50930,45760,132.742
25299,49651,40905,133.111
24734,50784,45648,149.296
25320,49505,40793,149.68
24755,50638,45536,166.329
25341,49359,40681,166.725
32566,31325,29123,175.88
24776,50492,45424,183.618
25362,49213,40569,184.027
32634,31175,29061,193.489
24797,50346,45312,201.03
25383,49067,40457,201.441
32702,31025,28999,211.019
24818,50200,45200,218.201
25404,48921,40345,218.597
33702,32899,26680,226.95
32770,30875,28937,228.291
25425,48775,40233,235.497
32185,30626,32656,242.248
33770,32749,26618,243.78
33249,29741,29552,245.088
32838,30725,28875,245.097
32188,30476,32564,258.769
33838,32599,26556,260.292
33252,29591,29460,261.579
32906,30575,28813,261.587
32520,30029,31342,265.947
24881,49762,44864,267.859
32191,30326,32472,275.063
33906,32449,26494,276.568
33255,29441,29368,277.841
32523,29879,31250,282.071
32177,30863,30603,282.088
24902,49616,44752,283.92
25550,46251,46452,284.014
25488,48337,39897,284.314
32194,30176,32380,291.095
34757,31267,25818,292.183
33974,32299,26432,292.604
33258,29291,29276,293.751
33042,30275,28689,293.756
32909,31582,28766,295.417
32526,29729,31158,297.885
24923,49470,44640,299.742
25571,46105,46340,299.838
32843,30572,29879,300.111
25509,48191,39785,300.15
26157,44826,41485,301.802
32197,30026,32288,306.954
31925,30854,35941,308.024
34825,31117,25756,308.037
34193,31165,26927,308.445
34042,32149,26370,308.458
33261,29141,29184,309.527
33110,30125,28627,309.533
33479,31384,27473,310.363
32912,31432,28674,311.114
32529,29579,31066,313.587
32313,30563,30479,313.598
24944,49324,44528,315.422
25592,45959,46228,315.516
32911,30422,29817,315.775
25530,48045,39673,315.807
26178,44680,41373,317.331
32200,29876,32196,322.452
32114,30860,31669,322.459
31928,30704,35849,323.515
34893,30967,25694,323.527
34196,31015,26835,323.92
34110,31999,26308,323.931
33264,28991,29092,324.977
33178,29975,28565,324.982
33547,31234,27411,325.78
32915,31282,28582,326.51
32532,29429,30974,328.981
32381,30413,30417,328.992
24965,49178,44416,330.665
25613,45813,46116,330.76
32979,30272,29755,331.012
25551,47899,39561,331.033
26199,44534,41261,332.423
32203,29726,32104,337.544
32182,30710,31607,337.549
31931,30554,35757,338.574
34961,30817,25632,338.584
34199,30865,26743,338.968
34178,31849,26246,338.979
33267,28841,29000,340.036
33246,29825,28503,340.039
33615,31084,27349,340.794
32918,31132,28490,341.491
32535,29279,30882,343.996
32449,30263,30355,344.004
24986,49032,44304,345.601
25634,45667,46004,345.701
31602,30851,36887,345.943
32938,29138,30130,345.953
33047,30122,29693,345.955
25572,47753,39449,345.966
26220,44388,41149,347.181
32206,29576,32012,351.955
32250,30560,31545,351.96
34324,28194,28850,352.074
31934,30404,35665,352.917
35029,30667,25570,352.927
34202,30715,26651,353.154
34246,31699,26184,353.165
35252,29757,27427,353.376
35298,29741,27546,353.379
33270,28691,28908,354.226
33314,29675,28441,354.23
33683,30934,27287,354.936
32921,30982,28398,355.57
32538,29129,30790,358.055
32517,30113,30293,358.06
25007,48886,44192,359.39
25655,45521,45892,359.483
31605,30701,36795,359.72
