obj0,obj1,obj2,obj3,obj4,cpu
-935,684,-385,-1021,-568,0.353148
-1099,880,-459,-1207,-648,1.23661
-1074,816,-525,-1158,-532,1.5009
-279,-100,-89,-277,-248,1.92433
-1181,978,-496,-1300,-688,2.17527
-1170,936,-580,-1278,-614,3.51717
-1088,838,-543,-1185,-574,5.03048
-1017,782,-422,-1114,-608,5.03586
-1345,1174,-570,-1486,-768,5.11603
-406,-167,-179,-334,-167,6.25057
-940,516,-557,-978,-368,7.29803
-284,-268,-261,-234,-48,7.29808
-1006,740,-506,-1092,-534,7.47195
-1334,1132,-654,-1464,-694,7.54405
-207,-195,-263,-176,-76,7.76626
-878,539,-452,-950,-429,8.37722
-252,-261,-109,-261,-180,8.61608
-924,642,-469,-999,-494,10.047
-268,-142,-173,-255,-174,10.0471
-1093,758,-562,-1191,-529,10.109
-1011,660,-525,-1098,-489,10.1093
-290,-91,-298,-253,-119,10.3824
-366,-300,-189,-253,118,10.3859
-530,-104,-263,-439,38,10.3859
-397,-112,-309,-279,-45,10.5077
-168,-254,-169,-193,-119,10.8458
-578,236,-354,-658,-319,10.846
-796,441,-415,-857,-389,11.0398
-222,-245,-156,-206,-109,11.0401
-960,637,-489,-1043,-469,11.0493
-978,556,-538,-1006,-400,11.2021
-488,-69,-216,-427,-207,11.5956
-365,-193,-310,-257,-22,12.2109
-897,481,-489,-983,-426,12.581
-241,-303,-193,-239,-106,12.5812
-449,-123,-266,-332,-22,12.6036
-395,-59,-321,-321,-129,12.6146
-1075,839,-513,-1228,-598,12.8004
-1175,856,-599,-1284,-569,12.8006
-1104,712,-631,-1164,-448,12.863
-1022,614,-594,-1071,-408,12.8632
-742,432,-428,-844,-399,13.6049
-271,-251,-206,-207,-60,13.655
-322,-228,-242,-262,-80,13.6886
-568,66,-353,-541,-200,13.6888
-306,-184,-93,-278,-196,13.8349
-374,-180,-240,-225,-27,13.8424
-325,-174,-190,-224,-76,13.8617
-416,-65,-183,-447,-260,14.2174
-673,166,-373,-613,-236,14.4258
-333,-274,-311,-235,1,14.7301
-265,-283,-182,-199,46,14.7453
-447,-95,-347,-350,-62,14.7489
-858,418,-520,-885,-328,14.9763
-1105,734,-604,-1078,-439,15.0099
-449,-50,-308,-334,-119,15.01
-1156,757,-640,-1133,-459,15.0518
-600,-10,-430,-445,-110,15.0519
-500,-27,-344,-389,-139,15.0522
-417,-204,-267,-310,1,15.0716
-919,627,-532,-987,-455,15.0827
-363,-140,-322,-299,-106,15.0829
-263,-157,-236,-243,-135,15.0831
-1055,661,-514,-1091,-388,15.1226
-901,708,-483,-1024,-524,15.1663
-1001,725,-569,-1080,-495,15.1664
-983,806,-520,-1117,-564,15.1665
-1015,887,-519,-1139,-587,15.1666
-997,968,-470,-1176,-656,15.189
-1097,985,-556,-1232,-627,15.1891
-1234,1115,-568,-1408,-723,15.2043
-1070,919,-494,-1222,-643,15.2045
-1107,920,-512,-1250,-621,15.2218
-1089,1001,-463,-1287,-690,15.2238
-1186,810,-668,-1257,-488,15.2686
-1054,695,-593,-1093,-431,15.2702
-562,-23,-262,-461,15,15.3738
-398,-219,-188,-275,95,15.374
-446,-118,-359,-280,4,15.4915
-610,78,-433,-466,-76,15.4916
-660,334,-391,-751,-359,15.9115
-600,147,-352,-563,-223,15.9821
-354,-147,-241,-284,-103,15.9824
-1010,637,-537,-1028,-423,16.0672
-355,-190,-143,-279,-147,16.132
-376,-151,-226,-279,-96,16.1715
-284,-180,-108,-283,-203,16.1815
-427,-128,-262,-334,-116,16.1837
-334,-163,-146,-354,-220,16.2619
-519,6,-217,-465,-227,16.3463
-570,29,-253,-520,-247,16.4374
-1129,916,-497,-1245,-614,16.5463
-622,143,-337,-558,-216,16.5486
-652,127,-290,-613,-287,16.5676
-674,132,-294,-611,-193,16.5899
-314,-216,-274,-202,-2,16.8117
-414,-199,-360,-258,27,16.8119
-295,-226,-177,-256,-122,16.8185
-415,-176,-348,-328,-39,16.821
-819,610,-446,-931,-484,16.9487
-163,-174,-150,-187,-164,16.949
-853,586,-348,-928,-528,16.9624
-961,643,-487,-1027,-472,16.9715
-305,-141,-191,-283,-152,16.9716
-972,597,-556,-1000,-391,17.0062
-316,-187,-260,-256,-71,17.0064
-999,863,-373,-1151,-677,17.036
-917,765,-336,-1058,-637,17.0362
-1248,1277,-518,-1467,-815,17.0761
-1348,1294,-604,-1523,-786,17.0763
-1245,1157,-484,-1430,-797,17.0813
-1081,961,-410,-1244,-717,17.0814
-1189,1018,-549,-1343,-661,17.0881
-1251,1011,-629,-1301,-588,17.0979
-1333,1109,-666,-1394,-628,17.1004
-1043,741,-524,-1120,-512,17.1121
-1125,839,-561,-1213,-552,17.1138
-1200,972,-618,-1316,-580,17.1194
-1136,793,-630,-1186,-471,17.1269
-979,579,-526,-1076,-466,17.1293
-1061,677,-563,-1169,-506,17.1309
-448,-202,-226,-346,78,17.1935
-346,-208,-231,-222,72,17.2204
-498,-129,-316,-333,27,17.3099
-662,67,-390,-519,-53,17.3102
-496,138,-317,-565,-279,17.5687
-115,-224,-145,-180,-183,17.5721
-525,266,-330,-645,-383,17.5722
-763,337,-428,-765,-300,17.6515
-650,164,-390,-634,-240,17.7088
-896,458,-501,-913,-360,17.7094
-179,-212,-85,-215,-193,17.7248
-263,-219,-25,-283,-254,17.7332
-282,-209,-122,-229,-134,17.7553
-425,-157,-276,-280,-47,17.7722
-459,-47,-261,-356,-139,17.7958
-364,-111,-159,-322,-174,17.8087
-437,-92,-180,-372,-187,17.8203
-458,-53,-263,-372,-136,17.8619
-366,-82,-145,-376,-243,17.8722
-509,-30,-299,-427,-156,17.8744
-470,12,-167,-464,-276,17.9125
-540,45,-300,-465,-176,17.9666
-994,848,-436,-1139,-638,18.0869
-704,241,-374,-651,-256,18.1068
-737,345,-361,-743,-345,18.1311
-819,443,-398,-836,-385,18.1405
-705,247,-372,-635,-259,18.1502
-744,327,-331,-819,-420,18.2099
-498,33,-220,-540,-300,18.2105
-260,-225,-287,-189,-12,18.3022
-314,-289,-232,-200,95,18.306
-496,-101,-397,-351,-13,18.3102
-377,-128,-214,-349,-162,18.3149
-497,-78,-385,-421,-79,18.3175
-541,68,-288,-535,-242,18.3785
-776,320,-483,-792,-288,18.4124
-835,667,-299,-965,-597,18.4269
-786,510,-334,-954,-536,18.4325
-130,-274,-38,-210,-216,18.4327
-771,488,-311,-835,-488,18.4381
-631,65,-431,-483,-130,18.4548
-549,-33,-394,-390,-90,18.4553
-959,457,-579,-855,-290,18.4631
-713,163,-468,-576,-170,18.4633
-448,-89,-345,-334,-65,18.4725
-950,706,-408,-1140,-616,18.5011
-868,608,-371,-1047,-576,18.5016
-1050,723,-494,-1196,-587,18.5042
-968,625,-457,-1103,-547,18.5046
-1233,1092,-580,-1338,-657,18.5231
-1151,994,-543,-1245,-617,18.5235
-1187,832,-641,-1171,-479,18.5484
-1448,1311,-690,-1579,-757,18.5554
-1038,821,-505,-1114,-557,18.5555
-1207,937,-598,-1306,-592,18.5646
-289,-97,-300,-269,-116,18.5955
-372,7,-335,-346,-159,18.6052
-480,-121,-225,-368,55,18.6114
-347,-242,-152,-220,115,18.6257
-414,40,-280,-472,-239,18.8291
-443,168,-293,-552,-343,18.8316
-714,343,-378,-764,-349,18.8732
-486,-32,-316,-448,-160,18.8777
-377,-258,-105,-275,44,18.9328
-428,-162,-183,-332,-73,18.9463
-438,-86,-178,-356,-190,18.9482
-399,-44,-46,-393,-310,18.9663
-388,-86,-130,-371,-236,18.9748
-261,-114,-122,-308,-233,18.9784
-345,-121,-62,-376,-294,18.9814
-541,51,-298,-449,-179,19.0098
-343,-16,-159,-401,-273,19.0557
-448,16,-182,-469,-283,19.1094
-591,68,-336,-520,-196,19.1115
-716,306,-278,-743,-396,19.1568
-901,541,-435,-929,-425,19.2496
-755,264,-410,-706,-276,19.2591
-837,362,-447,-799,-316,19.2608
-908,523,-405,-1005,-500,19.3581
-826,425,-368,-912,-460,19.3587
-363,-222,-324,-203,47,19.3701
-344,-232,-227,-257,-73,19.3722
-342,-127,-324,-282,-52,19.3734
-396,-191,-269,-293,55,19.3766
-578,-3,-434,-444,-53,19.3807
-459,-30,-251,-442,-202,19.3852
-660,95,-471,-537,-93,19.4234
-825,314,-533,-793,-239,19.4292
-694,222,-446,-699,-248,19.4538
-737,512,-409,-838,-444,19.461
-815,383,-452,-890,-386,19.4696
-689,390,-274,-742,-448,19.4771
-1023,636,-567,-985,-399,19.4802
-859,367,-451,-797,-222,19.4832
-805,431,-506,-786,-329,19.486
-886,527,-420,-1010,-507,19.49
-230,-257,-124,-266,-187,19.4902
-842,544,-432,-906,-454,19.5044
-929,562,-488,-1005,-449,19.5117
-273,-222,-192,-261,-129,19.5119
-890,499,-519,-907,-351,19.5159
-908,418,-568,-870,-282,19.5184
-416,-170,-346,-312,-42,19.5186
-1238,855,-677,-1226,-499,19.5781
-447,-152,-280,-278,47,19.6457
