obj0,obj1,obj2,obj3,obj4,cpu
-863,-543,339,-569,-721,96.3395
-340,-357,-183,193,-511,295.239
-713,-503,218,-234,-533,430.434
-399,-120,-310,-327,-370,447.475
-194,-247,-431,-322,-127,643.18
-485,-163,-362,-286,-418,707.671
-396,-98,-418,-206,-326,707.671
-528,-135,-322,-290,-279,717.613
-665,-334,-231,-81,-400,718.769
-648,-349,-174,-68,-378,718.769
-552,-301,-263,-354,-232,731.93
-732,-551,299,-262,-627,765.985
-333,-308,-241,-425,-428,849.31
-231,-446,-172,-25,-532,856.273
-251,-308,-319,-355,-415,859.063
-425,-313,-217,-405,-323,864.583
-163,-61,-361,-468,-311,877.07
-279,-285,-345,-277,-102,910.587
-322,-217,-471,-298,-205,910.762
-411,-204,-349,-181,-356,915.235
-367,-275,-318,-244,-208,916.194
-497,-261,-304,-300,-30,918.311
-570,-311,-183,-310,-189,963.504
-706,-343,90,-582,-461,1045.16
-429,-446,114,-408,-676,1050.61
-245,-318,-268,-458,-322,1063
-146,-76,-304,-455,-289,1101.11
-385,-136,-371,-189,-319,1133.7
-472,-150,-397,-241,-280,1143.54
-606,-238,-219,-353,-364,1143.55
-566,-387,-39,-316,-548,1183.79
-182,-91,-410,-306,-411,1193.72
-257,-185,-378,-224,-365,1193.72
-757,-387,242,-318,-672,1216.68
-424,-463,116,-456,-464,1298
23,-322,-265,-119,-449,1365.25
-474,-201,-315,-269,-411,1386.11
-191,-295,-372,-310,4,1393.57
-633,-421,-22,-330,-451,1422.82
-582,-220,-249,-458,-87,1431.96
-670,-400,139,-422,-646,1443.72
-288,-178,-371,-352,-331,1449.88
-622,-480,341,-327,-768,1470.22
-181,-488,-93,-320,-506,1600.84
12,-57,-362,-449,-244,1614.74
-146,-284,-205,-541,-292,1617.52
-268,-437,-161,-409,-411,1637.9
-604,-187,-301,-325,-233,1652.91
-445,-200,-289,-282,-354,1652.91
-611,-410,83,-348,-540,1655.61
-307,-226,-290,-380,-425,1715.3
-645,-340,-94,-456,-382,1722.41
-166,-105,-196,-310,-506,1787.54
-738,-431,194,-463,-675,1788.28
-636,-210,-219,-433,-334,1795.73
-691,-293,-105,-500,-441,1799.93
-228,-333,-211,-445,-300,1822.37
-289,-150,-322,-517,-205,1873.57
-193,-115,-313,-516,-245,1875.55
-108,-342,-106,-297,-526,1881.17
-519,-224,-193,-301,-403,1898.43
-315,-259,-319,-169,-493,1903.03
-696,-477,253,-482,-558,1908.34
-537,-345,164,-589,-548,1911.25
-237,-244,-83,-108,-585,1918.06
-781,-375,103,-543,-332,1939.15
-521,-204,-356,-274,-95,1952.11
-518,-254,-247,-378,-191,1981.65
-605,-268,-273,-430,-152,1982.67
-853,-547,442,-437,-717,2002.8
-481,-165,-248,-340,-344,2002.83
-466,-217,-370,-314,-338,2022.48
-390,-308,-296,-74,-351,2024.82
-327,-143,-126,-381,-516,2032.2
-473,-144,-214,-346,-419,2034.38
-680,-387,48,-330,-504,2041.44
114,-304,-314,-365,-105,2059.14
-257,-67,-189,-515,-409,2066.42
-626,-547,336,-389,-682,2079.11
-521,-210,-273,-312,-372,2129.07
-208,-280,-429,-323,-18,2136.04
-583,-361,-113,-152,-353,2136.62
-791,-463,226,-502,-651,2138.39
-694,-426,171,-454,-427,2165.85
-783,-491,227,-534,-519,2166.05
-698,-424,57,-400,-501,2166.55
-457,-176,-445,-345,-244,2193.78
-235,-146,-403,-313,-355,2197.44
-727,-340,-16,-526,-395,2205.21
-670,-310,66,-541,-345,2205.21
-831,-536,320,-345,-662,2216.54
-814,-551,377,-332,-640,2216.54
-260,-2,-276,-335,-438,2229.51
-506,-236,-177,-364,-453,2250.09
-441,-190,-231,-349,-339,2256.09
-193,-55,-304,-269,-432,2259.43
-316,-323,-184,-412,-406,2287.8
-393,-265,-258,-442,-311,2313.33
-382,-201,-284,-369,-290,2314.35
-192,-297,-131,-379,-534,2315.67
-431,-194,-407,-423,-152,2320.16
-226,-194,-375,-89,-401,2336.17
-473,-367,-114,-121,-530,2336.59
-561,-154,-504,-146,-175,2338.54
-630,-425,156,-431,-641,2339.92
-551,-423,105,-314,-612,2346.19
-478,-390,-85,-79,-497,2361.35
-696,-373,-25,-372,-370,2366.34
-664,-220,-171,-528,-100,2376.54
-550,-185,-387,-363,-45,2376.82
-532,-351,-109,-400,-523,2379.43
-454,-248,-212,-337,-438,2379.82
-695,-471,210,-446,-755,2388.94
-614,-351,-31,-470,-536,2389.03
-370,-162,-419,-293,-283,2389.39
-702,-565,440,-379,-576,2403.02
-771,-547,364,-367,-704,2409.35
-732,-549,496,-446,-487,2409.79
-789,-579,414,-431,-537,2409.79
-411,-136,-279,-301,-405,2414.15
-461,-173,-261,-315,-345,2417.39
-449,-232,-313,-301,-316,2424.49
-373,-288,-29,-228,-583,2431.19
-432,-170,-354,-338,-297,2436.3
-506,-175,-340,-189,-256,2437.47
-609,-562,393,-376,-660,2466.05
-561,-516,138,-448,-649,2471.29
-212,-398,-253,3,-438,2475.16
-483,-515,108,-441,-578,2478.77
-10,-423,-227,-170,-401,2484.9
-412,-211,-250,-414,-391,2490.58
-319,-249,-281,-327,-371,2490.72
-140,-128,-361,-420,-230,2491.32
-369,-186,-472,-378,-138,2493.05
-225,-130,-420,-354,-186,2495.41
-254,-375,-247,-229,-477,2496.55
-252,-324,-329,-201,-346,2497.78
-646,-451,129,-338,-691,2503.26
-177,-76,-492,-112,-239,2504.66
-587,-202,-244,-312,-211,2507.28
-471,-209,-397,28,-289,2508.12
-440,-418,-56,102,-463,2508.7
-709,-475,204,-419,-579,2519.09
-726,-460,147,-432,-601,2519.09
-808,-460,225,-502,-614,2523.1
-751,-430,307,-517,-564,2523.1
-614,-308,-145,-339,-301,2529.79
-535,-252,-325,-108,-171,2537.99
-618,-379,-17,-285,-490,2544.45
-538,-140,-332,-245,-255,2549.44
-628,-355,-37,-443,-360,2553.67
-595,-303,-112,-442,-442,2554.93
-414,-409,-64,140,-334,2559.8
-787,-528,332,-403,-406,2562.49
-269,-146,-268,-258,-489,2568.04
-309,-186,-319,-210,-379,2569.98
-235,-162,-415,-191,-330,2570.03
-541,-122,-265,-357,-227,2571.27
-532,-265,-235,-161,-247,2572.19
-577,-393,124,-392,-665,2573.94
-619,-225,-162,-420,-312,2575.35
-708,-290,-106,-500,-404,2575.47
-674,-308,-48,-487,-419,2578.36
-519,-249,-338,-353,-314,2580.33
-110,-94,-351,-392,-391,2586.22
-509,-364,-57,-503,-467,2591.86
-543,-346,-115,-516,-452,2597.98
-344,-245,-339,-334,-247,2599.46
-506,-433,24,-381,-542,2607.63
-208,-379,-248,-77,-377,2613.63
-94,-261,-127,-507,-485,2616.84
-254,-461,-45,-432,-404,2617.91
-622,-519,322,-574,-728,2622.26
-378,-227,-397,-347,-232,2623.08
-471,-266,-228,-449,-382,2623.34
-289,-237,-468,-336,-256,2623.41
-272,-252,-411,-323,-234,2623.41
-185,-238,-385,-271,-273,2623.41
-67,-263,-395,-367,-254,2624.04
-184,-262,-438,-356,-128,2624.56
-344,-180,-381,-371,-191,2625.81
-185,-314,-237,-452,-362,2626.01
-457,-216,-258,-256,-389,2631.06
-296,-178,-328,-185,-379,2631.45
-586,-356,-99,-177,-389,2632.32
-427,-307,-304,44,-361,2632.94
-429,-358,-222,16,-492,2633.39
-516,-372,-248,-36,-453,2633.39
-298,-274,-262,-156,-471,2633.92
-431,-243,-290,-250,-388,2634.03
-489,-276,-285,-213,-399,2634.18
-342,-20,-483,-96,-191,2634.31
-589,-253,-162,-340,-342,2635.01
-664,-285,-149,-301,-213,2635.66
-603,-331,72,-340,-582,2636.98
-408,-377,10,-169,-619,2642.17
-607,-358,69,-499,-426,2642.21
-791,-475,282,-489,-592,2644.71
-392,-442,-36,-193,-281,2646.57
-632,-185,-309,-433,-58,2655.34
-783,-322,-93,-461,-275,2656.38
-766,-337,-36,-448,-253,2656.38
-515,-366,-52,-387,-501,2656.72
-403,-279,-302,-257,-257,2657.18
-502,-264,-281,-340,-292,2657.24
-300,-210,-352,-204,-341,2657.54
-472,-318,-24,-254,-579,2660.38
-617,-368,107,-383,-670,2662.78
-242,-48,-427,-323,-294,2665.68
-710,-355,41,-513,-373,2668.9
-567,-339,-124,-449,-311,2669.28
-513,-303,-190,-372,-429,2669.5
-608,-365,203,-221,-697,2671.15
-523,-172,-341,-189,-219,2677.8
-347,-142,-264,-245,-422,2680.28
-537,-225,-240,-350,-299,2680.9
