obj0,obj1,obj2,cpu
-31,-345,-416,0.147697
-288,-477,-193,0.150392
-60,-614,-219,0.500929
-152,-617,-218,0.719015
-227,-284,-351,0.845692
-188,-472,-278,1.34422
-243,-535,-177,1.46298
-191,-429,-291,1.53854
-155,-574,-231,1.53992
-206,-531,-178,1.6258
-416,-238,-327,1.66249
-54,-599,-288,1.76172
-80,-278,-372,1.95659
-330,-246,-279,2.12961
-600,-219,-120,2.19373
-145,-517,-247,2.3231
-33,-369,-407,2.35979
-184,-329,-320,2.49745
-220,-184,-380,2.548
-450,-414,-18,2.55055
-242,-386,-238,2.55616
-543,-274,-86,2.57147
-693,-282,46,2.57149
-286,-205,-348,2.58669
-214,-495,-228,2.61597
-408,-308,-131,2.6328
-525,-215,-186,2.63657
-387,-333,-169,2.64124
51,-615,-318,2.69932
48,-572,-331,2.7087
-24,-282,-451,2.71761
-10,-629,-249,2.7282
162,-464,-399,2.74271
-203,-574,-165,2.78448
-82,-302,-363,2.78978
-226,-314,-323,2.79932
53,-306,-467,2.82136
-103,-532,-244,2.84897
29,-342,-432,2.91699
-426,-367,-31,2.9546
-281,-535,-112,2.95588
-317,-390,-172,2.95946
-223,-478,-194,2.96423
-251,-473,-194,2.96623
-715,-192,113,2.97534
-272,-226,-367,2.98272
-236,-371,-307,2.98409
-192,-293,-370,2.99734
-246,-492,-190,3.01606
-250,-350,-288,3.02067
-380,-383,-267,3.02381
-471,-301,-226,3.03854
-382,-352,-165,3.03858
-77,-321,-359,3.05526
-90,-454,-348,3.05883
12,-427,-391,3.08974
114,-400,-434,3.09239
-78,-631,-108,3.10121
208,-488,-456,3.11286
-293,-458,-197,3.12813
-248,-516,-181,3.1301
-190,-459,-263,3.13941
-181,-372,-307,3.18795
-278,-241,-298,3.23325
-296,-415,-210,3.24411
-229,-271,-336,3.2964
-90,-151,-401,3.30155
-501,-371,35,3.30483
-70,-483,-268,3.30899
-328,-341,-280,3.35221
-2,-557,-301,3.37885
21,-303,-429,3.38308
323,-367,-480,3.38914
70,-370,-473,3.42549
100,-530,-344,3.42653
-323,-520,-115,3.43686
-47,-499,-317,3.43802
3,-514,-347,3.45019
6,-557,-334,3.45141
-79,-345,-350,3.45717
-239,-429,-225,3.46829
19,-327,-420,3.47144
-332,-270,-270,3.50178
-48,-281,-410,3.50894
65,-487,-372,3.54186
-618,-278,-20,3.54756
-415,-371,-96,3.56318
-564,-364,-60,3.5774
-417,-395,-87,3.57916
-439,-421,-3,3.57918
-167,-127,-385,3.58099
-73,-215,-407,3.58712
134,-509,-391,3.58909
280,-512,-395,3.60396
150,-545,-374,3.61208
159,-421,-412,3.6162
338,-455,-477,3.61901
55,-472,-360,3.63682
-106,-338,-328,3.66083
-420,-352,-100,3.67908
-434,-297,-227,3.68297
-332,-492,-59,3.72602
-257,-488,-125,3.72604
-291,-434,-206,3.73732
-395,-485,-154,3.74751
260,-446,-469,3.76586
-142,-193,-388,3.78369
-65,-217,-404,3.81324
191,-424,-450,3.84384
157,-445,-403,3.86875
