obj0,obj1,obj2,cpu
-780,-760,-677,49.1154
-390,-683,-935,112.728
-425,-987,-863,195.023
-444,-945,-859,204.444
-984,-751,-519,212.072
-850,-869,-658,212.694
-747,-737,-754,336.018
-925,-825,-536,343.454
-967,-769,-586,379.733
-661,-695,-793,497.984
-745,-962,-705,510.915
-239,-990,-863,660.731
-477,-378,-902,696.495
-898,-692,-658,698.844
-713,-955,-717,789.302
-1069,-708,-397,798.402
-555,-693,-844,919.98
-418,-699,-883,950.673
-564,-507,-854,953.981
-651,-626,-812,957.309
-1028,-800,-470,1042.41
-978,-856,-382,1048.01
-1056,-841,-406,1091.9
-1061,-757,-416,1094.65
114,-628,-1078,1202.35
-437,-647,-897,1207.04
-382,-430,-978,1217.64
-636,-786,-777,1227.92
-671,-802,-730,1236.88
-568,-827,-754,1237.05
-427,-803,-869,1242.58
-707,-538,-800,1244.87
-527,-302,-951,1244.91
-606,-799,-791,1290.22
-920,-854,-549,1294.74
-16,-657,-1041,1355.52
-127,-586,-1079,1382.51
-1086,-744,-317,1390.13
-1150,-688,-37,1393.8
-721,-759,-780,1553.98
-1012,-625,-530,1647.66
-313,-866,-982,1835.3
-132,-538,-993,1839.14
-1093,-638,-444,1852.6
-1064,-792,-387,1852.96
147,-654,-1043,2027.07
26,-673,-1038,2041.75
-252,-894,-936,2060.25
-737,-686,-757,2078.77
-488,-675,-866,2091.91
-658,-615,-836,2093.23
-856,-713,-641,2103.93
-457,-671,-886,2139.94
-876,-861,-633,2142.95
-766,-447,-804,2143.35
-845,-671,-669,2143.48
-891,-806,-571,2252.21
-793,-926,-595,2264.27
-552,-675,-858,2544.54
-572,-629,-826,2797.27
-400,-845,-875,2835.86
-371,-797,-897,2835.92
-550,-992,-851,2837
-431,-527,-949,2843.43
-764,-833,-700,2847.49
-768,-628,-733,2848.08
-566,-671,-798,2897.04
-476,-759,-852,2953.78
-991,-681,-499,2965
-461,-501,-899,2967.73
-1109,-656,-348,3085.11
-491,-591,-873,3103.88
-345,-538,-972,3106.51
-99,-687,-1013,3187.3
-202,-911,-920,3206.35
-766,-934,-335,3211.55
-449,-385,-928,3411.14
-557,-538,-860,3421.81
-454,-508,-925,3422.17
-665,-550,-824,3425.04
-590,-657,-809,3439.54
-783,-490,-713,3475.27
-837,-720,-688,3478.82
-919,-754,-622,3479.48
-540,-629,-864,3571.64
