obj0,obj1,obj2,cpu
3925,1343,6033,0.141567
5479,1156,4505,0.141575
5934,1172,4174,0.141581
5277,3874,1514,0.141588
6015,2622,2392,0.141599
5665,3080,2067,0.141608
2678,6081,2160,0.141616
5046,4269,1272,0.141622
4708,1983,3581,0.14163
5185,1403,4169,0.141643
1286,3855,5942,0.141651
4517,1131,5801,0.141659
4804,1082,5423,0.141671
4828,1229,4914,0.14168
1909,6060,3160,0.141687
1104,5416,4678,0.141696
760,5441,5516,0.14171
778,5430,5380,0.141716
4236,5643,1294,0.141729
3474,6010,1698,0.141739
4499,4239,1510,0.141752
4906,4960,1054,0.141763
5737,1033,5019,0.141772
5282,1017,5350,0.14178
4217,1576,4793,0.14179
2749,2399,5632,0.141803
5640,1419,3838,0.141812
2509,2542,6027,0.141819
1613,3375,6017,0.141825
2028,2973,6023,0.141832
886,5098,5258,0.141842
4212,1294,5655,0.141854
4236,1441,5146,0.141864
4614,1423,4650,0.141872
5833,1470,3746,0.141888
4390,2859,2845,0.141895
1347,5576,4168,0.141913
1748,5785,3454,0.141925
1069,4433,5634,0.141934
5595,2439,2702,0.141943
4963,3786,1699,0.141956
5351,2992,2252,0.141975
5245,2897,2377,0.141985
4717,5125,1096,0.141995
2244,5674,2824,0.142003
3831,4184,2040,0.142015
2846,4665,2683,0.142033
2682,5087,2618,0.142047
2130,5087,3298,0.142061
6164,1094,4534,0.142074
5132,1026,5452,0.142081
3602,1970,4965,0.142093
3141,2021,5834,0.142104
3293,1864,6226,0.142113
1430,4028,5314,0.142125
5695,1662,3543,0.142136
5888,1713,3451,0.142146
4854,2972,2474,0.142155
4632,3503,2073,0.142164
4416,3756,1937,0.142175
3906,3084,2987,0.142189
3684,3615,2586,0.142198
4168,3390,2444,0.142212
1508,5851,3874,0.142226
1352,5542,4165,0.142234
908,4884,5745,0.142246
4959,4341,1271,0.142255
4979,5290,1053,0.142264
2405,5949,2530,0.142274
3251,4498,2381,0.142288
