obj0,obj1,obj2
24510,24801,25220
24547,24795,25324
24584,24789,25428
24621,24783,25532
24658,24777,25636
24695,24771,25740
24724,23463,28522
24869,23455,28746
24979,22563,22606
25016,22557,22710
25053,22551,22814
25090,22545,22918
25127,22539,23022
25164,22533,23126
25193,21225,25908
24552,24843,25175
24594,24885,25130
24619,25389,24611
25338,21217,26132
25483,21209,26356
25628,21201,26580
25773,21193,26804
25918,21185,27028
26063,21177,27252
26208,21169,27476
26353,21161,27700
26437,20120,26386
30848,20116,29634
30885,20110,29738
30922,20104,29842
30959,20098,29946
30996,20092,30050
31033,20086,30154
31070,20080,30258
31107,20074,30362
31144,20068,30466
31181,20062,30570
31218,20056,30674
31255,20050,30778
31292,20044,30882
31329,20038,30986
31366,20032,31090
31403,20026,31194
31440,20020,31298
31477,20014,31402
31514,20008,31506
31551,20002,31610
31588,19996,31714
31625,19990,31818
31662,19984,31922
31699,19978,32026
31736,19972,32130
31773,19966,32234
31810,19960,32338
31847,19954,32442
31884,19948,32546
31921,19942,32650
31958,19936,32754
31995,19930,32858
32032,19924,32962
32069,19918,33066
32106,19912,33170
32143,19906,33274
32180,19900,33378
32217,19894,33482
32254,19888,33586
32291,19882,33690
32328,19876,33794
32365,19870,33898
32402,19864,34002
32402,19663,37671
25085,22610,22592
25191,22657,22578
25297,22704,22564
25403,22751,22550
25509,22798,22536
25615,22845,22522
33208,18430,38968
25721,22892,22508
25827,22939,22494
25853,21518,22044
25959,21565,22030
26065,21612,22016
26171,21659,22002
26277,21706,21988
26383,21753,21974
26489,21800,21960
26595,21847,21946
26701,21894,21932
26807,21941,21918
26913,21988,21904
27019,22035,21890
27125,22082,21876
27231,22129,21862
27337,22176,21848
27443,22223,21834
27549,22270,21820
27655,22317,21806
27761,22364,21792
27867,22411,21778
27886,21858,21547
29137,22624,21411
24732,24765,25844
24766,23505,28477
24769,24759,25948
24806,24753,26052
24808,23547,28432
24833,24051,27913
30011,21579,20849
24843,24747,26156
24880,24741,26260
24917,24735,26364
24954,24729,26468
24850,23589,28387
24892,23631,28342
24934,23673,28297
24976,23715,28252
24978,24043,28137
24636,24927,25085
24656,25383,24715
24678,24969,25040
24693,25377,24819
24720,25011,24995
24730,25371,24923
24762,25053,24950
24804,25095,24905
24846,25137,24860
24888,25179,24815
24930,25221,24770
24972,25263,24725
32439,19858,34106
32476,19852,34210
32508,19710,37657
32513,19846,34314
32550,19840,34418
32587,19834,34522
32614,19757,37643
32624,19828,34626
32661,19822,34730
32698,19816,34834
32720,19804,37629
32735,19810,34938
32772,19804,35042
32809,19798,35146
32846,19792,35250
32883,19786,35354
32920,19780,35458
32957,19774,35562
32994,19768,35666
33031,19762,35770
33068,19756,35874
33314,18477,38954
33420,18524,38940
33526,18571,38926
33632,18618,38912
33105,19750,35978
33660,19660,37538
33697,19654,37642
33142,19744,36082
33734,19648,37746
33179,19738,36186
33738,18665,38898
33216,19732,36290
33771,19642,37850
33253,19726,36394
33808,19636,37954
33290,19720,36498
33844,18712,38884
33845,19630,38058
33327,19714,36602
33882,19624,38162
33364,19708,36706
33919,19618,38266
33401,19702,36810
33950,18759,38870
33956,19612,38370
33438,19696,36914
33993,19606,38474
33475,19690,37018
33512,19684,37122
34030,19600,38578
33549,19678,37226
34056,18806,38856
34067,19594,38682
33586,19672,37330
34104,19588,38786
33623,19666,37434
34692,19088,38772
35434,19417,38674
34798,19135,38758
35540,19464,38660
34162,18853,38842
34904,19182,38744
35646,19511,38646
34268,18900,38828
35010,19229,38730
35752,19558,38632
34374,18947,38814
35116,19276,38716
34480,18994,38800
35222,19323,38702
34586,19041,38786
35328,19370,38688
25201,22527,23230
25238,22521,23334
25275,22515,23438
25299,21272,25894
25312,22509,23542
25349,22503,23646
25386,22497,23750
25405,21319,25880
25423,22491,23854
25460,22485,23958
25497,22479,24062
25511,21366,25866
25534,22473,24166
25571,22467,24270
25608,22461,24374
25617,21413,25852
25645,22455,24478
25682,22449,24582
25719,22443,24686
25723,21460,25838
25756,22437,24790
25793,22431,24894
25829,21507,25824
25830,22425,24998
26543,20167,26372
25890,21512,22148
25927,21506,22252
26649,20214,26358
26755,20261,26344
25964,21500,22356
26001,21494,22460
26861,20308,26330
26038,21488,22564
26967,20355,26316
26075,21482,22668
27073,20402,26302
26112,21476,22772
27179,20449,26288
26149,21470,22876
26186,21464,22980
26223,21458,23084
27285,20496,26274
26260,21452,23188
27391,20543,26260
26297,21446,23292
26334,21440,23396
27497,20590,26246
26371,21434,23500
27603,20637,26232
26408,21428,23604
27709,20684,26218
26445,21422,23708
26482,21416,23812
26519,21410,23916
27815,20731,26204
26556,21404,24020
27921,20778,26190
26593,21398,24124
26630,21392,24228
28027,20825,26176
26667,21386,24332
28133,20872,26162
26704,21380,24436
28239,20919,26148
26741,21374,24540
26815,21362,24748
26778,21368,24644
28345,20966,26134
28451,21013,26120
26852,21356,24852
28557,21060,26106
26889,21350,24956
28663,21107,26092
26926,21344,25060
26963,21338,25164
28769,21154,26078
27000,21332,25268
28875,21201,26064
27037,21326,25372
27111,21314,25580
27074,21320,25476
27148,21308,25684
27185,21302,25788
27222,21296,25892
29245,22622,21531
