obj0,obj1,obj2,obj3
22686,23487,28312,24862
22795,23422,28437,24952
22904,23357,28562,25042
23013,23292,28687,25132
23122,23227,28812,25222
23231,23162,28937,25312
23336,22679,28722,27488
23445,22614,28847,27578
23554,22549,28972,27668
23663,22484,29097,27758
23772,22419,29222,27848
23881,22354,29347,27938
23935,22256,31684,30762
24044,22191,31809,30852
24153,22126,31934,30942
24262,22061,32059,31032
24371,21996,32184,31122
24480,21931,32309,31212
24589,21866,32434,31302
24698,21801,32559,31392
24807,21736,32684,31482
24916,21671,32809,31572
25025,21606,32934,31662
25134,21541,33059,31752
25243,21476,33184,31842
25295,19561,30835,26446
23265,28302,27570,25319
23303,23924,25362,28659
24608,22846,27048,22810
25945,18753,31245,29072
26544,18330,34207,32346
27867,18112,29981,27020
25225,23283,24098,26607
26051,22053,26734,21357
28466,17689,32943,30294
29310,17319,29667,25567
29909,16896,32629,28841
23990,22289,29472,28028
24099,22224,29597,28118
24208,22159,29722,28208
24317,22094,29847,28298
24426,22029,29972,28388
24535,21964,30097,28478
24644,21899,30222,28568
24753,21834,30347,28658
24862,21769,30472,28748
24971,21704,30597,28838
25080,21639,30722,28928
25189,21574,30847,29018
23938,22336,31655,30862
26668,22490,23784,25154
23340,23097,29062,25402
23354,22784,28799,27467
23372,22889,28876,27446
23390,22994,28953,27425
23449,23032,29187,25492
23558,22967,29312,25582
23667,22902,29437,25672
23776,22837,29562,25762
25193,21992,31187,26932
25084,22057,31062,26842
24975,22122,30937,26752
24866,22187,30812,26662
24757,22252,30687,26572
24648,22317,30562,26482
24539,22382,30437,26392
23885,22772,29687,25852
24430,22447,30312,26302
24321,22512,30187,26212
24212,22577,30062,26122
23994,22707,29812,25942
24103,22642,29937,26032
25857,21615,30420,28710
25966,21550,30545,28800
25803,21713,28083,25886
25694,21778,27958,25796
25585,21843,27833,25706
25990,19953,30810,30572
25993,20033,30781,30672
25476,21908,27708,25616
25996,20113,30752,30772
25999,20193,30723,30872
25367,21973,27583,25526
26002,20273,30694,30972
25258,22038,27458,25436
26005,20353,30665,31072
26008,20433,30636,31172
25860,21695,30391,28810
26020,20753,30520,31572
26011,20513,30607,31272
25912,21648,28208,25976
23381,23879,28287,28988
26021,21583,28333,26066
26014,20593,30578,31372
23342,22839,28664,27688
26017,20673,30549,31472
23339,22759,28693,27588
26023,20833,30491,31672
23345,22919,28635,27788
26026,20913,30462,31772
23348,22999,28606,27888
26029,20993,30433,31872
23354,23159,28548,28088
26032,21073,30404,31972
23351,23079,28577,27988
23357,23239,28519,28188
26035,21153,30375,32072
23360,23319,28490,28288
26038,21233,30346,32172
26041,21313,30317,32272
23363,23399,28461,28388
23366,23479,28432,28488
26044,21393,30288,32372
26047,21473,30259,32472
26050,21553,30230,32572
26130,21518,28458,26156
25153,22521,27673,23260
26239,21453,28583,26246
25044,22586,27548,23170
26348,21388,28708,26336
26457,21323,28833,26426
24935,22651,27423,23080
24717,22781,27173,22900
26566,21258,28958,26516
24826,22716,27298,22990
26675,21193,29083,26606
26784,21128,29208,26696
26893,21063,29333,26786
27002,20998,29458,26876
27111,20933,29583,26966
27217,18920,29571,24394
27137,20985,27644,24343
27246,20920,27769,24433
27028,21050,27519,24253
26919,21115,27394,24163
26810,21180,27269,24073
27355,20855,27894,24523
23321,24029,25439,28638
23339,24134,25516,28617
23357,24239,25593,28596
26701,21245,27144,23983
23375,24344,25670,28575
23393,24449,25747,28554
23411,24554,25824,28533
27464,20790,28019,24613
23429,24659,25901,28512
23447,24764,25978,28491
23465,24869,26055,28470
23483,24974,26132,28449
23501,25079,26209,28428
27573,20725,28144,24703
23519,25184,26286,28407
23537,25289,26363,28386
23555,25394,26440,28365
23573,25499,26517,28344
23591,25604,26594,28323
23609,25709,26671,28302
27682,20660,28269,24793
23627,25814,26748,28281
23645,25919,26825,28260
23663,26024,26902,28239
25262,22456,27798,23350
23681,26129,26979,28218
23699,26234,27056,28197
23717,26339,27133,28176
27791,20595,28394,24883
23735,26444,27210,28155
25276,22143,27535,25415
23753,26549,27287,28134
25294,22248,27612,25394
23771,26654,27364,28113
23789,26759,27441,28092
25312,22353,27689,25373
23807,26864,27518,28071
26679,21611,29423,24520
27900,20530,28519,24973
25371,22391,27923,23440
26570,21676,29298,24430
25264,22198,27400,25636
26461,21741,29173,24340
25261,22118,27429,25536
25480,22326,28048,23530
25267,22278,27371,25736
27912,19312,29546,28520
26352,21806,29048,24250
26596,21728,27359,21807
25589,22261,28173,23620
27915,19392,29517,28620
25270,22358,27342,25836
26243,21871,28923,24160
25303,23238,27023,26936
27918,19472,29488,28720
25698,22196,28298,23710
27921,19552,29459,28820
25273,22438,27313,25936
26134,21936,28798,24070
26023,22958,26812,33943
25276,22518,27284,26036
26487,21793,27234,21717
27924,19632,29430,28920
25279,22598,27255,26136
25807,22131,28423,23800
26025,22001,28673,23980
27927,19712,29401,29020
25916,22066,28548,23890
25282,22678,27226,26236
27930,19792,29372,29120
27933,19872,29343,29220
26378,21858,27109,21627
25285,22758,27197,26336
27936,19952,29314,29320
25288,22838,27168,26436
27939,20032,29285,29420
27942,20112,29256,29520
26269,21923,26984,21537
27945,20192,29227,29620
25948,18833,31216,29172
25951,18913,31187,29272
27948,20272,29198,29720
25954,18993,31158,29372
25963,18858,31322,29051
27951,20352,29169,29820
25957,19073,31129,29472
25981,18963,31399,29030
25999,19068,31476,29009
25960,19153,31100,29572
27954,20432,29140,29920
26160,21988,26859,21447
26017,19173,31553,28988
25963,19233,31071,29672
26035,19278,31630,28967
27957,20512,29111,30020
25966,19313,31042,29772
26053,19383,31707,28946
28009,20465,28644,25063
26071,19488,31784,28925
26547,18410,34178,32446
25969,19393,31013,29872
26550,18490,34149,32546
25972,19473,30984,29972
26553,18570,34120,32646
26556,18650,34091,32746
25975,19553,30955,30072
26559,18730,34062,32846
