obj0,obj1,obj2,cpu
-104,-380,24,0.0334482
-89,-226,-472,0.0535568
-53,-621,-271,0.373028
-104,-318,-139,0.477905
-84,-452,-169,0.48025
-99,-369,-390,0.58207
-49,-572,-354,0.654956
-46,-642,-274,0.685688
-82,-588,-351,0.71957
-14,-567,-365,0.7221
-89,-471,-129,0.816871
-97,-435,-361,0.829013
-114,-216,-400,0.846183
-64,-419,-364,0.885936
-35,-506,-415,0.944163
-37,-456,-524,0.96724
-58,-304,-521,0.984223
-106,-252,-168,0.99485
-106,-314,-5,0.999718
-51,-506,-383,1.0118
-38,-433,-385,1.04435
-74,-379,-462,1.06447
