obj0,obj1,obj2,obj3
11501,17595,15314,18230
11585,17626,15313,18276
11609,17684,15286,18282
11693,17715,15285,18328
11717,17773,15258,18334
11801,17804,15257,18380
11825,17862,15230,18386
11844,14417,12037,16887
11928,14448,12036,16933
11952,14506,12009,16939
12036,14537,12008,16985
12060,14595,11981,16991
12144,14626,11980,17037
12168,14684,11953,17043
12252,14715,11952,17089
12276,14773,11925,17095
12360,14804,11924,17141
12384,14862,11897,17147
12468,14893,11896,17193
12492,14951,11869,17199
12576,14982,11868,17245
12600,15040,11841,17251
12633,14887,11475,16134
12825,15007,11446,16232
13017,15127,11417,16330
13209,15247,11388,16428
13401,15367,11359,16526
13593,15487,11330,16624
13701,16790,10962,19721
13785,16821,10961,19767
13809,16879,10934,19773
13893,16910,10933,19819
13917,16968,10906,19825
14001,16999,10905,19871
14025,17057,10878,19877
14109,17088,10877,19923
14133,17146,10850,19929
14217,17177,10849,19975
14241,17235,10822,19981
14325,17266,10821,20027
14349,17324,10794,20033
14433,17355,10793,20079
14457,17413,10766,20085
14490,17260,10400,18968
12440,13522,12223,15891
14682,17380,10371,19066
14874,17500,10342,19164
15066,17620,10313,19262
15258,17740,10284,19360
15450,17860,10255,19458
15642,17980,10226,19556
15834,18100,10197,19654
16026,18220,10168,19752
16218,18340,10139,19850
16410,18460,10110,19948
16602,18580,10081,20046
16794,18700,10052,20144
16986,18820,10023,20242
17178,18940,9994,20340
17370,19060,9965,20438
17562,19180,9936,20536
17754,19300,9907,20634
11777,17746,15284,18374
11669,17657,15312,18322
17946,19420,9878,20732
18138,19540,9849,20830
18330,19660,9820,20928
18522,19780,9791,21026
18544,18928,9644,20235
13785,15607,11301,16722
13977,15727,11272,16820
14169,15847,11243,16918
14297,15895,11148,18725
14405,15984,11120,18777
14361,15967,11214,17016
14513,16073,11092,18829
14553,16087,11185,17114
14621,16162,11064,18881
14745,16207,11156,17212
14729,16251,11036,18933
14937,16327,11127,17310
15129,16447,11098,17408
15321,16567,11069,17506
15513,16687,11040,17604
15705,16807,11011,17702
15897,16927,10982,17800
16089,17047,10953,17898
15874,15809,14076,15805
16281,17167,10924,17996
16473,17287,10895,18094
16665,17407,10866,18192
16687,16555,10719,17401
14837,16340,11008,18985
14409,17297,10820,20073
14301,17208,10848,20021
15485,16874,10840,19297
14193,17119,10876,19969
15377,16785,10868,19245
14085,17030,10904,19917
14945,16429,10980,19037
15269,16696,10896,19193
13977,16941,10932,19865
15593,16963,10812,19349
15161,16607,10924,19141
13869,16852,10960,19813
15053,16518,10952,19089
15701,17052,10784,19401
15809,17141,10756,19453
15917,17230,10728,19505
16503,16881,10414,18980
12548,13611,12195,15943
14302,15496,11300,17280
14386,15527,11299,17326
14470,15558,11298,17372
14554,15589,11297,17418
14638,15620,11296,17464
14722,15651,11295,17510
14806,15682,11294,17556
14890,15713,11293,17602
14050,15403,11303,17142
14134,15434,11302,17188
14218,15465,11301,17234
12552,14924,11895,17239
13736,14590,11887,16515
13844,14679,11859,16567
12444,14835,11923,17187
13628,14501,11915,16463
13952,14768,11831,16619
14060,14857,11803,16671
14646,14508,11489,16146
12336,14746,11951,17135
13520,14412,11943,16411
15907,17776,10228,19976
12228,14657,11979,17083
13412,14323,11971,16359
16159,17869,10225,20114
16243,17900,10224,20160
16327,17931,10223,20206
16411,17962,10222,20252
16495,17993,10221,20298
16579,18024,10220,20344
16663,18055,10219,20390
16747,18086,10218,20436
15991,17807,10227,20022
16075,17838,10226,20068
12120,14568,12007,17031
13304,14234,11999,16307
12012,14479,12035,16979
13196,14145,12027,16255
12656,13700,12167,15995
12764,13789,12139,16047
12872,13878,12111,16099
12980,13967,12083,16151
13088,14056,12055,16203
