obj0,obj1,obj2,cpu
23250,31361,28160,1.79847
24215,32273,27690,1.80784
22871,30772,29020,2.05459
21496,31235,29839,3.67369
21202,31606,28658,3.69129
21422,32399,28559,3.70578
27438,23341,37865,4.41272
24125,28157,30225,4.42464
27349,25120,35406,4.43742
25090,29069,29755,4.45174
19827,32069,29477,4.78269
20047,32862,29378,4.79364
27059,22752,38725,4.88084
23746,27568,31085,4.89494
26970,24531,36266,4.90938
24015,24049,39182,5.67466
20702,28865,31542,5.67849
20922,29658,31443,5.69436
25684,23215,39544,5.70686
22371,28031,31904,5.71673
25390,23586,38363,5.74715
22077,28402,30723,5.75457
23042,29314,30253,5.76713
22297,29195,30624,5.7865
23262,30107,30154,5.79847
25932,22327,39397,6.03493
21744,30347,29692,6.05474
22619,27143,31757,6.06207
25843,24106,36938,6.09413
22709,31259,29222,6.11563
23584,28055,31287,6.1247
20792,32981,29007,6.30402
21012,33774,28908,6.32647
23884,22572,39895,6.3616
19696,30592,30190,6.37009
20571,27388,32255,6.37359
22167,32518,28188,6.38326
20661,31504,29720,6.38666
23795,24351,37436,6.39011
21536,28300,31785,6.39453
22387,33311,28089,6.42827
25553,21738,40257,6.45336
21365,29758,30552,6.47402
22240,26554,32617,6.4836
25464,23517,37798,6.51669
25961,22439,39385,6.56324
24154,28269,30213,6.57341
22648,27255,31745,6.57538
27378,25232,35394,6.58447
25872,24218,36926,6.58649
25119,29181,29743,6.598
20731,28977,31530,6.61513
20951,29770,31431,6.62482
25713,23327,39532,6.62976
22400,28143,31892,6.63414
23913,22684,39883,6.64261
22106,28514,30711,6.64761
20600,27500,32243,6.65031
23824,24463,37424,6.65872
23071,29426,30241,6.66069
21565,28412,31773,6.66306
22326,29307,30612,6.67125
27088,22864,38713,6.688
25582,21850,40245,6.69003
23775,27680,31073,6.69684
22269,26666,32605,6.69963
26999,24643,36254,6.70498
25493,23629,37786,6.70748
25990,22551,39373,6.71743
24183,28381,30201,6.72407
22677,27367,31733,6.72644
27407,25344,35382,6.73376
25901,24330,36914,6.73615
25148,29293,29731,6.74375
20760,29089,31518,6.75239
20980,29882,31419,6.75931
25742,23439,39520,6.76162
23942,22796,39871,6.77243
22135,28626,30699,6.77847
20629,27612,32231,6.7809
23853,24575,37412,6.78912
23100,29538,30229,6.79148
21594,28524,31761,6.79433
22355,29419,30600,6.80095
27117,22976,38701,6.81309
25611,21962,40233,6.81588
23804,27792,31061,6.82438
22298,26778,32593,6.82731
27028,24755,36242,6.83406
25522,23741,37774,6.83691
26019,22663,39361,6.85252
24212,28493,30189,6.86253
22706,27479,31721,6.86872
25930,24442,36902,6.88974
25177,29405,29719,6.8968
20789,29201,31506,6.91099
21009,29994,31407,6.92344
23971,22908,39859,6.94785
22164,28738,30687,6.95818
20658,27724,32219,6.96421
23882,24687,37400,6.97494
23129,29650,30217,6.98066
21623,28636,31749,6.98862
22384,29531,30588,6.99925
27146,23088,38689,7.02589
25640,22074,40221,7.03222
23833,27904,31049,7.04257
22327,26890,32581,7.05087
27057,24867,36230,7.06746
25551,23853,37762,7.07513
26048,22775,39349,7.10326
24241,28605,30177,7.12158
22735,27591,31709,7.13039
25959,24554,36890,7.15685
25206,29517,29707,7.1723
20818,29313,31494,7.1946
24000,23020,39847,7.23977
22193,28850,30675,7.25748
20687,27836,32207,7.26661
23911,24799,37388,7.28674
23158,29762,30205,7.29341
22413,29643,30576,7.32124
27175,23200,38677,7.35565
25669,22186,40209,7.36459
23862,28016,31037,7.38451
22356,27002,32569,7.39558
27086,24979,36218,7.41994
25580,23965,37750,7.43112
24270,28717,30165,7.49236
25235,29629,29695,7.5777
20847,29425,31482,7.61615
22222,28962,30663,7.7075
23187,29874,30193,7.76692
22442,29755,30564,7.81116
27204,23312,38665,7.865
23891,28128,31025,7.91615
24299,28829,30153,8.11225
25264,29741,29683,8.22598
20876,29537,31470,8.27483
22251,29074,30651,8.38995
23216,29986,30181,8.46272
27233,23424,38653,8.58584
23920,28240,31013,8.65686
24328,28941,30141,8.94118
25293,29853,29671,9.05563
20905,29649,31458,9.09997
21461,31283,29880,9.1177
22280,29186,30639,9.25622
23245,30098,30169,9.35653
22836,30820,29061,9.51631
21330,29806,30593,9.52151
