obj0,obj1,obj2,obj3,cpu
18544,18928,9644,20235,0.0574366
16687,16555,10719,17401,0.0760965
16503,16881,10414,18980,0.0899391
15907,17776,10228,19976,0.0945425
14646,14508,11489,16146,0.110823
14050,15403,11303,17142,0.114359
14297,15895,11148,18725,0.136141
14490,17260,10400,18968,0.139874
13701,16790,10962,19721,0.144136
11501,17595,15314,18230,0.154907
15874,15809,14076,15805,0.156605
12440,13522,12223,15891,0.158731
12633,14887,11475,16134,0.160969
11844,14417,12037,16887,0.163967
11585,17626,15313,18276,0.479145
11669,17657,15312,18322,0.606865
11928,14448,12036,16933,0.681445
13785,16821,10961,19767,0.755389
16665,17407,10866,18192,0.791998
12012,14479,12035,16979,0.85636
18522,19780,9791,21026,0.887425
13869,16852,10960,19813,0.943335
16473,17287,10895,18094,0.984078
18330,19660,9820,20928,1.08053
16281,17167,10924,17996,1.19009
18138,19540,9849,20830,1.28868
16089,17047,10953,17898,1.39836
17946,19420,9878,20732,1.49441
15897,16927,10982,17800,1.60571
17754,19300,9907,20634,1.70536
15705,16807,11011,17702,1.81721
17562,19180,9936,20536,1.9184
15513,16687,11040,17604,2.02544
17370,19060,9965,20438,2.11457
14060,14857,11803,16671,2.18427
15321,16567,11069,17506,2.21443
15917,17230,10728,19505,2.27535
17178,18940,9994,20340,2.29402
13952,14768,11831,16619,2.36061
15129,16447,11098,17408,2.39085
15809,17141,10756,19453,2.45302
16986,18820,10023,20242,2.46814
13844,14679,11859,16567,2.53485
14937,16327,11127,17310,2.56246
15701,17052,10784,19401,2.62459
16794,18700,10052,20144,2.63834
13736,14590,11887,16515,2.70519
14745,16207,11156,17212,2.73084
15593,16963,10812,19349,2.79397
16602,18580,10081,20046,2.80676
13628,14501,11915,16463,2.87422
14553,16087,11185,17114,2.8963
15485,16874,10840,19297,2.96102
16410,18460,10110,19948,2.9731
13520,14412,11943,16411,3.04225
14361,15967,11214,17016,3.06102
15377,16785,10868,19245,3.12525
16218,18340,10139,19850,3.13677
13412,14323,11971,16359,3.20537
14169,15847,11243,16918,3.22193
15269,16696,10896,19193,3.28266
16026,18220,10168,19752,3.29148
13304,14234,11999,16307,3.35992
13977,15727,11272,16820,3.37354
15161,16607,10924,19141,3.43407
15834,18100,10197,19654,3.44287
13196,14145,12027,16255,3.50982
13785,15607,11301,16722,3.52011
15053,16518,10952,19089,3.57554
15642,17980,10226,19556,3.58354
13088,14056,12055,16203,3.64677
13593,15487,11330,16624,3.65459
12600,15040,11841,17251,3.66529
14945,16429,10980,19037,3.70752
15450,17860,10255,19458,3.71428
14457,17413,10766,20085,3.72442
12980,13967,12083,16151,3.7742
13401,15367,11359,16526,3.78098
12492,14951,11869,17199,3.7889
12576,14982,11868,17245,3.79001
14837,16340,11008,18985,3.83104
15258,17740,10284,19360,3.83798
14349,17324,10794,20033,3.84609
14433,17355,10793,20079,3.84734
12872,13878,12111,16099,3.89557
13209,15247,11388,16428,3.90054
12384,14862,11897,17147,3.90717
12468,14893,11896,17193,3.90831
14729,16251,11036,18933,3.94483
15066,17620,10313,19262,3.95052
14241,17235,10822,19981,3.95716
14325,17266,10821,20027,3.95832
11825,17862,15230,18386,3.99495
12764,13789,12139,16047,4.002
13017,15127,11417,16330,4.00527
12276,14773,11925,17095,4.00868
12360,14804,11924,17141,4.00984
12552,14924,11895,17239,4.01093
14621,16162,11064,18881,4.0366
14874,17500,10342,19164,4.03994
14133,17146,10850,19929,4.04442
14217,17177,10849,19975,4.04561
14409,17297,10820,20073,4.04681
11717,17773,15258,18334,4.07323
11801,17804,15257,18380,4.07432
12656,13700,12167,15995,4.0799
12825,15007,11446,16232,4.0822
12168,14684,11953,17043,4.08555
12252,14715,11952,17089,4.08668
12444,14835,11923,17187,4.08778
14513,16073,11092,18829,4.10361
14682,17380,10371,19066,4.10581
14025,17057,10878,19877,4.10925
14109,17088,10877,19923,4.11038
14301,17208,10848,20021,4.1115
11609,17684,15286,18282,4.12781
11693,17715,15285,18328,4.12911
12548,13611,12195,15943,4.13391
12060,14595,11981,16991,4.1371
12144,14626,11980,17037,4.13823
12336,14746,11951,17135,4.13936
14405,15984,11120,18777,4.14832
13917,16968,10906,19825,4.1516
14001,16999,10905,19871,4.15275
14193,17119,10876,19969,4.15384
11777,17746,15284,18374,4.16465
11952,14506,12009,16939,4.1681
12036,14537,12008,16985,4.16927
12228,14657,11979,17083,4.17038
13809,16879,10934,19773,4.17665
13893,16910,10933,19819,4.17778
14085,17030,10904,19917,4.17901
12120,14568,12007,17031,4.1873
13977,16941,10932,19865,4.19135
14890,15713,11293,17602,4.21668
16747,18086,10218,20436,4.2178
14806,15682,11294,17556,4.21894
16663,18055,10219,20390,4.22005
14722,15651,11295,17510,4.22115
16579,18024,10220,20344,4.22221
14638,15620,11296,17464,4.2233
16495,17993,10221,20298,4.2244
14554,15589,11297,17418,4.22548
16411,17962,10222,20252,4.22656
14470,15558,11298,17372,4.22768
16327,17931,10223,20206,4.22888
14386,15527,11299,17326,4.23014
16243,17900,10224,20160,4.23124
14302,15496,11300,17280,4.2324
16159,17869,10225,20114,4.23358
14218,15465,11301,17234,4.2347
16075,17838,10226,20068,4.23578
14134,15434,11302,17188,4.23689
15991,17807,10227,20022,4.23803
