obj0,obj1,obj2
15736,15769,23800
15770,15743,23867
15804,15717,23934
15838,15691,24001
15872,15665,24068
15906,15639,24135
15940,15613,24202
15974,15587,24269
16008,15561,24336
16042,15535,24403
16076,15509,24470
16080,15208,23421
16114,15182,23488
16148,15156,23555
16182,15130,23622
16216,15104,23689
16250,15078,23756
16284,15052,23823
16318,15026,23890
16352,15000,23957
16386,14974,24024
16420,14948,24091
16445,14863,23967
16518,14831,23964
16590,14818,24426
16591,14799,23961
16624,14792,24493
16658,14766,24560
16692,14740,24627
16726,14714,24694
16760,14688,24761
16789,14302,23588
15809,15737,23797
15882,15705,23794
15955,15673,23791
16028,15641,23788
16862,14270,23585
16935,14238,23582
17008,14206,23579
16153,15176,23418
16226,15144,23415
16299,15112,23412
16372,15080,23409
16445,15048,23406
16518,15016,23403
16591,14984,23400
16664,14952,23397
16737,14920,23394
16810,14888,23391
16824,19365,22935
17081,14174,23576
17154,14142,23573
17227,14110,23570
17300,14078,23567
17373,14046,23564
17446,14014,23561
17519,13982,23558
17592,13950,23555
17665,13918,23552
17694,13889,22407
17728,13863,22474
17762,13837,22541
17796,13811,22608
16897,19333,22932
16970,19301,22929
17043,19269,22926
17116,19237,22923
17189,19205,22920
17262,19173,22917
17335,19141,22914
17350,14450,22786
17830,13785,22675
17864,13759,22742
17898,13733,22809
17932,13707,22876
17966,13681,22943
18000,13655,23010
18034,13629,23077
18059,13544,22953
18170,13525,23345
18204,13499,23412
18238,13473,23479
18272,13447,23546
18306,13421,23613
18340,13395,23680
18374,13369,23747
18438,18046,21921
18403,12983,22574
16883,14856,23388
16956,14824,23385
17029,14792,23382
17102,14760,23379
17116,15983,23188
16047,15555,24266
16013,15581,24199
15979,15607,24132
16052,15575,24129
15945,15633,24065
16018,15601,24062
15911,15659,23998
15984,15627,23995
15877,15685,23931
16057,15595,23992
15950,15653,23928
15843,15711,23864
16023,15621,23925
15916,15679,23861
15989,15647,23858
16062,15615,23855
16765,14708,24624
16731,14734,24557
16697,14760,24490
16663,14786,24423
16664,14767,23958
16770,14728,24487
16736,14754,24420
16737,14735,23955
17150,15957,23255
17175,14728,23376
17184,15931,23322
16425,14968,23954
17248,14696,23373
17321,14664,23370
16391,14994,23887
16357,15020,23820
16430,14988,23817
16464,14962,23884
16323,15046,23753
16498,14936,23951
16503,14956,23814
16537,14930,23881
16396,15014,23750
16289,15072,23686
16571,14904,23948
16576,14924,23811
16469,14982,23747
16610,14898,23878
16362,15040,23683
16644,14872,23945
16255,15098,23619
16649,14892,23808
16542,14950,23744
16683,14866,23875
16435,15008,23680
16717,14840,23942
16328,15066,23616
16722,14860,23805
16615,14918,23741
16221,15124,23552
16756,14834,23872
16508,14976,23677
16401,15034,23613
16294,15092,23549
16688,14886,23738
16581,14944,23674
16474,15002,23610
16187,15150,23485
16367,15060,23546
16761,14854,23735
16654,14912,23671
16260,15118,23482
16547,14970,23607
16440,15028,23543
16727,14880,23668
16333,15086,23479
16620,14938,23604
16513,14996,23540
16406,15054,23476
16693,14906,23601
16586,14964,23537
16479,15022,23473
16766,14874,23598
16659,14932,23534
16552,14990,23470
16732,14900,23531
16625,14958,23467
16698,14926,23464
16771,14894,23461
16805,14868,23528
16844,14862,23458
16878,14836,23525
16917,14830,23455
16951,14804,23522
16990,14798,23452
17024,14772,23519
17063,14766,23449
17097,14740,23516
17136,14734,23446
17170,14708,23513
17209,14702,23443
17243,14676,23510
17282,14670,23440
17316,14644,23507
17384,14424,22853
17418,14398,22920
17452,14372,22987
17486,14346,23054
17520,14320,23121
17554,14294,23188
17588,14268,23255
17622,14242,23322
17656,14216,23389
17690,14190,23456
