obj0,obj1,obj2,obj3,cpu
29745,23798,20568,31968,1.07194
29852,22635,21821,30789,1.07863
29863,24367,19533,29369,1.09484
30711,23039,19043,30088,1.0992
29970,23204,20786,28190,1.10233
30818,21876,20296,28909,1.10704
29646,24223,20099,32450,1.16929
29753,23060,21352,31271,1.17617
29764,24792,19064,29851,1.19255
30612,23464,18574,30570,1.19701
29871,23629,20317,28672,1.19994
30719,22301,19827,29391,1.20466
30272,23191,19520,32310,1.46247
30379,22028,20773,31131,1.46897
30390,23760,18485,29711,1.48565
31238,22432,17995,30430,1.49013
30497,22597,19738,28532,1.49354
31345,21269,19248,29251,1.49805
30285,23784,19355,33092,1.56154
30392,22621,20608,31913,1.56783
30403,24353,18320,30493,1.58587
31251,23025,17830,31212,1.59036
30510,23190,19573,29314,1.59367
31358,21862,19083,30033,1.59805
30525,21879,24495,32585,1.88249
27763,28482,25885,32379,1.88675
28483,24210,22803,31338,1.89263
27870,27319,27138,31200,1.8968
28590,23047,24056,30159,1.90199
32753,20708,20735,31335,1.91535
29469,25311,21460,29775,1.92521
29576,24148,22713,28596,1.93597
30424,22820,22223,29315,1.94255
28987,25391,22993,28589,1.96879
29634,23916,24762,28766,1.97937
27849,28711,25896,32055,1.98094
29555,25540,21471,29451,1.98286
28569,24439,22814,31014,1.98504
28552,26899,22774,27643,1.98885
27956,27548,27149,30876,1.99054
29662,24377,22724,28272,1.99265
28676,23276,24067,29835,1.99477
29199,25424,24543,27820,1.99813
27664,28907,25416,32861,2.01966
28384,24635,22334,31820,2.02511
27771,27744,26669,31682,2.02925
28491,23472,23587,30641,2.03445
32654,21133,20266,31817,2.04777
29370,25736,20991,30257,2.05758
29477,24573,22244,29078,2.0682
32314,20860,21212,33557,2.37282
31052,21272,23447,32927,2.37877
28290,27875,24837,32721,2.38301
29010,23603,21755,31680,2.38864
28397,26712,26090,31542,2.3932
29117,22440,23008,30501,2.39833
34073,21468,18566,33744,2.40217
33280,20101,19687,31677,2.41182
31250,21669,23762,32903,2.47135
29208,24000,22070,31656,2.48148
29191,26460,22030,28285,2.48536
29315,22837,23323,30477,2.49134
31065,21865,23282,33709,2.51198
28303,28468,24672,33503,2.51626
29023,24196,21590,32462,2.52147
29130,23033,22843,31283,2.53076
34086,22061,18401,34526,2.5346
33293,20694,19522,32459,2.5442
28901,25162,22982,28913,2.82656
29548,23687,24751,29090,2.83981
27746,30942,25845,29008,2.84707
29728,26258,20528,28597,2.84983
28466,26670,22763,27967,2.85687
29113,25195,24532,28144,2.87409
31129,23991,19222,27663,2.88054
30735,24935,21149,28069,2.89094
31776,22516,20991,27840,2.89754
29846,26827,19493,25998,2.91096
29452,27771,21420,26404,2.91547
30694,25499,19003,26717,2.9199
30300,26443,20930,27123,2.92619
30493,25352,21262,26175,2.92905
30099,26296,23189,26581,2.93446
31341,24024,20772,26894,2.93931
30947,24968,22699,27300,2.94555
30821,25164,21160,27745,2.9783
31468,23689,22929,27922,2.98744
27832,31171,25856,28684,2.99053
29538,28000,21431,26080,2.9935
30185,26525,23200,26257,3.00643
28802,25587,22513,29395,3.0264
29449,24112,24282,29572,3.03955
27647,31367,25376,29490,3.0466
29629,26683,20059,29079,3.0493
28367,27095,22294,28449,3.0558
28294,29892,27145,29667,3.06068
31030,24416,18753,28145,3.07714
31677,22941,20522,28322,3.09401
29747,27252,19024,26480,3.10264
29353,28196,20951,26886,3.10844
30595,25924,18534,27199,3.11294
30394,25777,20793,26657,3.12164
30000,26721,22720,27063,3.12619
31242,24449,20303,27376,3.13053
29428,24555,21934,29255,3.39971
30075,23080,23703,29432,3.40925
28273,30335,24797,29350,3.4164
30255,25651,19480,28939,3.41922
28993,26063,21715,28309,3.42596
29640,24588,23484,28486,3.44007
31656,23384,18174,28005,3.44669
32303,21909,19943,28182,3.46336
30373,26220,18445,26340,3.47258
31221,24892,17955,27059,3.48185
31020,24745,20214,26517,3.49096
31868,23417,19724,27236,3.49971
29441,25148,21769,30037,3.57763
28286,30928,24632,30132,3.59381
30268,26244,19315,29721,3.59664
29006,26656,21550,29091,3.60293
31669,23977,18009,28787,3.62463
32316,22502,19778,28964,3.63914
30386,26813,18280,27122,3.64839
31234,25485,17790,27841,3.65748
31033,25338,20049,27299,3.66604
28932,25181,22971,28950,4.89742
30556,21898,24484,32622,4.89956
29579,23706,24740,29127,4.90246
27777,30961,25834,29045,4.90608
28514,24229,22792,31375,4.91039
28497,26689,22752,28004,4.91341
28621,23066,24045,30196,4.91675
29144,25214,24521,28181,4.91959
30766,24954,21138,28106,4.92598
29483,27790,21409,26441,4.93635
30331,26462,20919,27160,4.94481
30130,26315,23178,26618,4.95003
30455,22839,22212,29352,4.95758
30978,24987,22688,27337,4.96035
28963,25200,22960,28987,5.16449
30587,21917,24473,32659,5.16699
29610,23725,24729,29164,5.17027
27808,30980,25823,29082,5.17444
28545,24248,22781,31412,5.17744
28528,26708,22741,28041,5.18066
28652,23085,24034,30233,5.18439
29175,25233,24510,28218,5.18769
30797,24973,21127,28143,5.19475
29514,27809,21398,26478,5.20483
30362,26481,20908,27197,5.2146
30161,26334,23167,26655,5.22088
30486,22858,22201,29389,5.22941
31009,25006,22677,27374,5.23268
28833,25606,22502,29432,5.24198
29480,24131,24271,29609,5.25503
27678,31386,25365,29527,5.26289
28415,24654,22323,31857,5.27882
28398,27114,22283,28486,5.28899
28522,23491,23576,30678,5.30913
29384,28215,20940,26923,5.34338
29459,24574,21923,29292,5.39348
31083,21291,23436,32964,5.39857
30106,23099,23692,29469,5.40376
28304,30354,24786,29387,5.40751
29041,23622,21744,31717,5.41398
29024,26082,21704,28346,5.42198
29148,22459,22997,30538,5.43259
28898,25357,23139,28999,5.57458
28994,25219,22949,29024,5.57954
30618,21936,24462,32696,5.58271
29545,23882,24908,29176,5.58472
29641,23744,24718,29201,5.5897
27839,30999,25812,29119,5.59706
28576,24267,22770,31449,5.60061
28463,26865,22920,28053,5.60257
28559,26727,22730,28078,5.60756
28683,23104,24023,30270,5.61231
29110,25390,24689,28230,5.61437
29206,25252,24499,28255,5.61898
30828,24992,21116,28180,5.62903
29545,27828,21387,26515,5.64031
30192,26353,23156,26692,5.66069
28984,25586,23150,28675,5.67693
29631,24111,24919,28852,5.68187
28549,27094,22931,27729,5.69589
29196,25619,24700,27906,5.70528
28864,25625,22491,29469,5.71066
29511,24150,24260,29646,5.72688
27709,31405,25354,29564,5.73606
28446,24673,22312,31894,5.75114
28429,27133,22272,28523,5.76353
28553,23510,23565,30715,5.78954
29415,28234,20929,26960,5.81794
