obj0,obj1,obj2
-735,-557,-508
-710,-541,-660
-710,-678,-494
-659,-526,-669
-616,-378,-676
-602,-336,-691
-585,-511,-701
-578,-298,-813
-673,-719,-612
-612,-736,-450
-690,-544,-602
-679,-660,-561
-607,-737,-451
-601,-767,-517
-589,-466,-685
-677,-640,-577
-565,-467,-735
-629,-546,-637
-548,-551,-614
-521,-652,-616
-520,-593,-621
-486,-622,-633
-466,-569,-688
-515,-544,-683
-435,-627,-694
-442,-342,-779
-537,-490,-703
-484,-472,-712
-393,-364,-753
-352,-389,-739
-466,-645,-627
-377,-794,-547
-370,-362,-769
-253,2,-817
