obj0,obj1,obj2,obj3
23130,19398,22292,33226
23168,19529,22345,33197
23206,19660,22398,33168
23244,19791,22451,33139
23282,19922,22504,33110
23320,20053,22557,33081
23358,20184,22610,33052
23396,20315,22663,33023
23434,20446,22716,32994
23472,20577,22769,32965
23510,20708,22822,32936
23548,20839,22875,32907
23586,20970,22928,32878
23624,21101,22981,32849
23662,21232,23034,32820
23682,20683,22364,32330
23720,20814,22417,32301
23758,20945,22470,32272
23796,21076,22523,32243
23834,21207,22576,32214
23872,21338,22629,32185
23910,21469,22682,32156
23948,21600,22735,32127
23986,21731,22788,32098
24024,21862,22841,32069
24062,21993,22894,32040
24081,29339,25242,29100
24633,30624,25314,28204
24906,18116,20180,32377
25241,25376,23107,27563
25335,26124,24706,27184
25793,26661,23179,26667
27111,24842,22594,26335
27569,25379,21067,25818
24100,22124,22947,32011
24138,22255,23000,31982
24176,22386,23053,31953
24214,22517,23106,31924
24252,22648,23159,31895
24290,22779,23212,31866
24328,22910,23265,31837
24366,23041,23318,31808
24404,23172,23371,31779
24442,23303,23424,31750
24480,23434,23477,31721
24518,23565,23530,31692
24556,23696,23583,31663
24594,23827,23636,31634
24632,23958,23689,31605
24670,24089,23742,31576
24708,24220,23795,31547
24746,24351,23848,31518
24784,24482,23901,31489
24822,24613,23954,31460
24860,24744,24007,31431
24898,24875,24060,31402
24936,25006,24113,31373
24974,25137,24166,31344
25012,25268,24219,31315
27320,18476,19794,29883
25050,25399,24272,31286
25088,25530,24325,31257
25126,25661,24378,31228
25164,25792,24431,31199
25202,25923,24484,31170
25240,26054,24537,31141
25937,17803,20919,33568
24662,30575,25345,28263
24691,30526,25376,28322
24720,30477,25407,28381
25544,19758,21906,30732
24749,30428,25438,28440
24778,30379,25469,28499
24807,30330,25500,28558
24836,30281,25531,28617
24865,30232,25562,28676
24894,30183,25593,28735
24923,30134,25624,28794
24952,30085,25655,28853
24981,30036,25686,28912
25010,29987,25717,28971
25039,29938,25748,29030
25068,29889,25779,29089
25534,19663,20358,31423
25496,19532,20305,31452
25458,19401,20252,31481
25582,19889,21959,30703
25620,20020,22012,30674
25638,20506,23505,30353
25676,20637,23558,30324
25714,20768,23611,30295
25752,20899,23664,30266
25790,21030,23717,30237
25828,21161,23770,30208
25866,21292,23823,30179
25904,21423,23876,30150
25942,21554,23929,30121
25980,21685,23982,30092
26018,21816,24035,30063
26056,21947,24088,30034
26094,22078,24141,30005
26096,21043,21978,29836
26134,21174,22031,29807
26172,21305,22084,29778
26210,21436,22137,29749
26248,21567,22190,29720
26286,21698,22243,29691
26324,21829,22296,29662
26362,21960,22349,29633
26400,22091,22402,29604
26438,22222,22455,29575
26476,22353,22508,29546
25438,19950,20922,31971
26514,22484,22561,29517
26552,22615,22614,29488
26590,22746,22667,29459
26628,22877,22720,29430
25400,19819,20869,32000
26666,23008,22773,29401
26704,23139,22826,29372
26742,23270,22879,29343
25362,19688,20816,32029
26780,23401,22932,29314
26818,23532,22985,29285
26856,23663,23038,29256
25324,19557,20763,32058
26894,23794,23091,29227
26932,23925,23144,29198
26970,24056,23197,29169
25286,19426,20710,32087
27008,24187,23250,29140
27017,24094,20995,26714
25248,19295,20657,32116
25210,19164,20604,32145
25172,19033,20551,32174
25134,18902,20498,32203
25096,18771,20445,32232
27832,20665,21976,29185
25058,18640,20392,32261
27870,20796,22029,29156
27872,19761,19866,28987
27794,20534,21923,29214
27756,20403,21870,29243
23711,20634,22395,32389
25020,18509,20339,32290
27718,20272,21817,29272
23740,20585,22426,32448
27680,20141,21764,29301
27910,19892,19919,28958
23769,20536,22457,32507
27948,20023,19972,28929
27642,20010,21711,29330
23798,20487,22488,32566
24982,18378,20286,32319
27986,20154,20025,28900
27604,19879,21658,29359
28024,20285,20078,28871
23827,20438,22519,32625
28048,23781,21734,27905
27566,19748,21605,29388
23856,20389,22550,32684
24944,18247,20233,32348
27528,19617,21552,29417
23885,20340,22581,32743
27490,19486,21499,29446
23914,20291,22612,32802
28062,20416,20131,28842
27452,19355,21446,29475
28100,20547,20184,28813
23943,20242,22643,32861
28138,20678,20237,28784
27414,19224,21393,29504
28176,20809,20290,28755
23972,20193,22674,32920
28214,20940,20343,28726
28252,21071,20396,28697
24001,20144,22705,32979
28290,21202,20449,28668
28328,21333,20502,28639
24030,20095,22736,33038
28366,21464,20555,28610
28404,21595,20608,28581
28442,21726,20661,28552
