obj0,obj1,obj2,cpu
-706,-147,-616,26.7644
-552,-380,-485,38.2219
-526,-59,-953,51.6388
-606,-182,-667,73.3674
-383,-523,-531,99.2581
-443,-537,-488,136.146
-378,-357,-945,219.419
-369,-465,-730,331.05
-564,-344,-433,452.069
-530,-372,-495,479.497
-368,-416,-788,596.035
-142,-474,-757,603.031
-339,-570,-353,639.182
-352,-570,-333,639.183
-552,-111,-946,685.62
-508,-327,-861,700.244
-580,-321,-773,701.352
-425,-291,-948,705.108
-535,-328,-522,705.897
-622,-318,-265,710.378
-190,-629,-280,711.762
-538,-174,-915,712.768
-671,5,-618,712.811
-592,-248,-874,712.831
-652,-195,-354,712.976
-525,-256,-897,713.071
-344,-507,-542,715.02
-375,-530,-531,715.075
-500,-159,-1004,715.389
-526,-251,-942,715.43
-471,-374,-927,715.436
-434,-162,-1072,715.441
-437,-406,-910,717.105
-597,67,-856,717.416
-512,-274,-966,717.428
-511,-304,-828,717.554
-367,-340,-968,717.574
-352,-440,-864,718.641
-324,-285,-1012,718.867
-334,-527,-575,718.873
-484,-387,-695,719.058
-436,-436,-772,719.12
-408,-255,-973,719.126
-640,-150,-684,719.143
-567,-321,-793,719.179
-446,-483,-490,719.354
-331,-459,-770,719.433
-350,-176,-1010,720.099
-454,-394,-688,720.104
-458,-391,-587,720.35
-392,-189,-1000,720.524
-644,-101,-748,720.532
-514,-136,-980,720.542
-527,-357,-603,720.6
-596,-293,-613,720.605
-355,-225,-1006,720.61
-326,-394,-924,721.179
-362,-291,-972,721.187
-328,-236,-1023,721.314
-413,-176,-986,721.318
-290,-564,-485,721.331
-475,-495,-480,721.334
-602,-225,-659,721.495
-597,-26,-777,721.498
-596,-183,-666,721.526
-525,-352,-727,721.552
-444,-478,-614,722.034
-491,-384,-710,722.093
-396,-459,-618,722.122
-409,-498,-548,722.19
-246,-508,-716,722.214
-337,-566,-482,722.222
-458,-93,-1011,722.224
-636,-223,-514,722.242
-524,-358,-681,722.254
-358,-448,-753,722.259
-517,-380,-818,722.261
-281,-446,-871,722.329
-561,-355,-458,722.647
-538,-365,-495,722.663
-409,-569,-471,722.674
-459,-509,-328,722.685
-518,-405,-544,722.701
-452,-408,-612,722.704
-444,-436,-703,722.71
-371,-534,-499,722.712
-518,-486,-479,722.717
-417,-491,-548,722.719
-639,-156,-638,722.748
-642,-155,-560,722.75
-632,-178,-775,722.752
-580,-133,-912,722.754
-612,-236,-441,722.759
-304,-559,-566,722.775
-317,-502,-709,722.82
-411,-555,-453,723.028
-296,-521,-615,723.046
-332,-526,-606,723.047
-508,-425,-577,723.05
-314,-511,-627,723.066
-262,-574,-689,723.07
-581,-263,-652,723.076
-597,-235,-492,723.078
-613,-233,-551,723.083
-502,-509,-139,723.092
-252,-600,-436,723.214
-265,-600,-416,723.216
-220,-582,-541,723.232
-417,-540,-390,723.237
-607,-361,-349,723.246
-529,-473,-280,723.25
-331,-581,-452,723.263
-616,-232,-473,723.277
-327,-482,-676,723.294
-628,-212,-581,723.355
-309,-451,-773,723.365
-567,-441,-250,723.385
-486,-487,-402,723.387
-651,-180,-430,723.413
-321,-560,-524,723.416
-181,-590,-444,723.421
-227,-604,-359,723.43
-566,-377,-287,723.472
-455,-504,-439,723.48
-455,-518,-50,723.483
-669,-193,-368,723.495
-561,-405,-355,723.496
-327,-613,-320,723.53
-644,-184,-421,723.534
-644,-265,-356,723.536
-357,-574,-273,723.543
-496,-500,-151,723.553
-264,-589,-468,723.556
-267,-615,-195,723.582
-283,-534,-692,723.599
-114,-598,-460,723.602
-202,-587,-537,723.608
-193,-607,-330,723.634
-682,-190,-381,723.645
-381,-591,-120,723.651
