obj0,obj1,obj2,obj3,obj4,cpu
17448,22775,24821,16436,28188,0.066634
15005,19308,23930,17276,26972,0.0728658
21971,17248,20598,19795,27886,0.0950058
21739,15596,22149,20437,28287,0.0978865
14271,19304,19190,17920,26459,0.104985
14039,17652,20741,18562,26860,0.110983
20756,19656,16795,21224,22371,0.130027
20524,18004,18346,21866,22772,0.135527
16233,25183,21018,17865,22673,0.139495
13056,21712,15387,19349,20944,0.144144
13790,21716,20127,18705,21457,0.14712
12824,20060,16938,19991,21345,0.155176
13123,21767,15461,19343,20993,0.355906
14106,17707,20815,18556,26909,0.385103
12891,20115,17012,19985,21394,0.401602
20547,18094,18313,21921,22808,0.446812
13190,21822,15535,19337,21042,0.500541
14173,17762,20889,18550,26958,0.546179
12958,20170,17086,19979,21443,0.572299
20570,18184,18280,21976,22844,0.64075
14240,17817,20963,18544,27007,0.794802
12847,20150,16905,20046,21381,0.828064
20593,18274,18247,22031,22880,0.946834
14307,17872,21037,18538,27056,1.18575
12870,20240,16872,20101,21417,1.23067
20616,18364,18214,22086,22916,1.39666
14374,17927,21111,18532,27105,1.73691
12893,20330,16839,20156,21453,1.8025
20639,18454,18181,22141,22952,2.04681
14441,17982,21185,18526,27154,2.5438
12916,20420,16806,20211,21489,2.63413
20662,18544,18148,22196,22988,2.99266
14508,18037,21259,18520,27203,3.69261
12939,20510,16773,20266,21525,3.8159
20685,18634,18115,22251,23024,4.34971
18447,24609,24749,16717,28249,4.55241
14575,18092,21333,18514,27252,5.3066
12962,20600,16740,20321,21561,5.45637
20708,18724,18082,22306,23060,6.25096
18393,24623,24658,16745,28113,6.53232
15270,21138,19118,18201,26520,6.63386
16004,21142,23858,17557,27033,7.09948
14642,18147,21407,18508,27301,7.51664
12985,20690,16707,20376,21597,7.69305
20731,18814,18049,22361,23096,8.83662
18339,24637,24567,16773,27977,9.19225
15216,21152,19027,18229,26384,9.30284
15283,21207,19101,18223,26433,9.32045
15950,21156,23767,17585,26897,9.89567
