obj0,obj1,obj2,obj3,cpu
-306,-534,-144,-222,0.256962
-257,-601,-188,-220,0.633243
-18,-251,-397,-369,0.756235
-157,-105,-391,-216,1.12649
102,-234,-251,-410,1.20613
-31,-345,-416,-280,1.70064
87,-115,-409,-352,1.83762
-484,-282,-197,77,1.98199
-382,-350,-216,-308,2.36066
-174,-344,-332,-228,2.4734
-154,-299,-307,-287,3.4941
-608,-316,-12,0,4.01865
-241,-511,-186,-303,4.10329
-348,-519,-147,-154,4.173
-177,-600,-147,-259,4.38062
-275,-466,-59,-263,4.38065
-155,-574,-231,-212,4.38066
-228,-367,-210,-345,4.45243
-308,-558,-135,-62,4.5607
-123,-231,-222,-328,4.60772
-402,-433,-107,1,4.76494
-436,-131,-334,-10,4.96386
-342,-201,-269,-167,5.17996
-663,-97,-203,138,5.27927
-290,-444,-142,-305,5.28418
-132,-384,-258,-219,5.39949
-361,-5,-323,-198,5.67164
-459,-41,-340,-139,5.6717
-293,-456,-248,-214,5.70774
-76,-308,-315,-287,5.77865
-85,-395,-271,-228,5.77873
-40,-453,-255,-293,5.80259
-274,-537,-182,-152,5.81236
-286,-356,-277,-138,5.92668
188,-363,-376,-269,5.94725
-21,-204,-265,-320,5.96017
67,-160,-434,-293,6.0434
165,-124,-417,-352,6.04344
-353,-500,-151,3,6.19375
-510,2,-287,19,6.27317
-397,-452,-103,-156,6.41325
-141,-166,-318,-373,6.47896
-612,-140,-256,-20,6.52842
-502,-244,7,-66,6.56192
-352,-510,-87,-221,6.60705
-501,-503,-51,-4,6.60943
-258,-447,-180,-235,6.66402
-371,-241,-218,-234,6.6769
-144,-465,-233,-138,6.71954
-272,-509,-46,-260,6.731
-303,-577,-131,-219,6.73447
-397,-319,-261,-13,6.83374
-465,-171,-283,-77,6.92526
-468,-128,-296,-80,6.98147
-242,-196,-354,-292,6.98544
-70,-483,-268,-136,7.08609
-9,-385,-170,-334,7.09856
-235,-96,-383,-216,7.184
-48,-281,-410,-212,7.21359
-82,-302,-363,-122,7.23383
24,-307,-36,-414,7.24711
-220,-184,-380,-124,7.32076
-648,-340,62,274,7.54186
-461,-65,-331,21,7.5733
-253,-307,-301,-73,7.61767
-491,-382,-168,1,7.62224
-384,-89,-347,1,7.68718
-367,-153,-353,-67,7.69581
-546,-445,-67,61,7.70793
-123,-258,78,-426,7.74292
-294,-247,-147,-323,7.86705
-671,-178,8,116,7.94206
-339,-477,22,-242,7.96481
-384,-374,-207,-148,8.0137
-332,-429,-145,-237,8.05932
-167,-529,-221,-301,8.0641
-394,-495,-90,-153,8.06578
-49,-260,-244,-370,8.08903
-429,-316,-223,-83,8.21099
-426,-304,-117,-174,8.2306
-416,-238,-327,-75,8.25577
-226,-533,-103,-261,8.26365
-365,-111,-275,-296,8.30261
-463,-147,-292,-237,8.30273
-351,-282,-131,-349,8.30653
-395,-483,-205,-222,8.317
-319,-135,-332,-297,8.31867
-230,-186,-271,-297,8.31874
-249,-255,-174,-341,8.33207
-419,-195,-340,-78,8.34518
-191,-429,-291,-206,8.34769
-410,-585,-92,-70,8.48114
-7,-375,-121,-373,8.61821
154,-192,-264,-399,8.66263
-424,-459,-23,-46,8.66763
-499,-463,43,-21,8.67067
-618,-278,-20,314,8.68103
-404,-457,-98,161,8.77417
-496,-169,-143,-34,8.87013
-229,-271,-336,-65,8.91196
-321,-442,-2,-262,8.95874
-297,-259,-253,-232,9.02618
-420,-174,-174,-236,9.12496
-613,-297,-16,157,9.16147
-702,-246,-77,157,9.16389
-259,-376,-57,-346,9.20324
74,-345,-323,-366,9.33995
-451,-342,-139,-130,9.416
-380,-383,-267,-81,9.42249
-444,-418,-110,69,9.4315
-164,-397,67,-343,9.4742
-117,-392,-233,-298,9.47672
-387,-331,-220,-151,9.49588
-476,-280,-281,-151,9.50225
-378,-244,-264,-210,9.50251
-445,-212,-196,-192,9.51114
-211,-128,-269,-333,9.51985
-280,-323,-259,-300,9.52583
-338,-398,-264,-149,9.53379
-227,-284,-351,-200,9.54388
-129,-211,-328,-284,9.54754
-218,-160,-389,-284,9.54952
-312,-549,-75,-129,9.62475
56,-420,-346,-120,9.68535
-46,-447,-303,-128,9.68943
232,-201,-272,-399,9.73853
-693,-282,46,339,9.80087
-460,-314,-83,-40,9.86203
-434,-297,-227,74,9.86945
-185,-394,-92,-344,9.93399
-618,-155,-187,73,10.0214
-399,-227,28,-282,10.0454
-430,-295,-57,-241,10.0483
-510,-280,5,-59,10.0825
-388,-177,-212,-166,10.0923
-627,-242,-143,132,10.1105
-657,-233,135,141,10.1127
-688,-301,50,182,10.1152
-381,-362,-101,-239,10.1998
-77,-321,-359,-279,10.2351
-234,-411,-215,-227,10.2514
-399,-476,-94,4,10.3154
-395,-485,-154,71,10.3169
-542,-260,-98,-64,10.3245
-471,-301,-226,-15,10.3313
-461,-463,-22,-135,10.3344
-439,-437,-106,-88,10.3345
-475,-292,-166,-82,10.3379
-433,-174,-321,-7,10.3455
-191,-374,-198,-300,10.3649
-267,-93,-345,-286,10.3843
-364,-415,-120,-263,10.3865
-206,-341,-294,-298,10.3928
-262,-388,-163,-255,10.3979
-374,-253,-324,-143,10.4074
