obj0,obj1,obj2,obj3
25675,10470,16479,22613
25760,10907,16358,22579
25865,10996,16483,22563
25970,11085,16608,22547
26075,11174,16733,22531
26180,11263,16858,22515
26285,11352,16983,22499
26390,11441,17108,22483
26495,11530,17233,22467
26600,11619,17358,22451
26705,11708,17483,22435
26810,11797,17608,22419
26915,11886,17733,22403
27020,11975,17858,22387
27125,12064,17983,22371
27230,12153,18108,22355
27335,12242,18233,22339
27440,12331,18358,22323
27537,12455,19588,21542
27631,13549,15478,18541
27716,13986,15357,18507
27821,14075,15482,18491
27926,14164,15607,18475
28031,14253,15732,18459
28136,14342,15857,18443
28241,14431,15982,18427
28346,14520,16107,18411
28451,14609,16232,18395
28556,14698,16357,18379
28661,14787,16482,18363
28766,14876,16607,18347
28871,14965,16732,18331
28976,15054,16857,18315
29081,15143,16982,18299
29186,15232,17107,18283
29291,15321,17232,18267
29396,15410,17357,18251
29493,15534,18587,17470
33398,18479,23458,16896
28209,10141,18721,21236
27697,13521,15606,18658
27763,13493,15734,18775
27829,13465,15862,18892
27895,13437,15990,19009
27961,13409,16118,19126
28027,13381,16246,19243
28093,13353,16374,19360
28159,13325,16502,19477
27545,12420,18483,22307
28225,13297,16630,19594
28291,13269,16758,19711
28294,10578,18600,21202
28357,13241,16886,19828
28399,10667,18725,21186
28423,13213,17014,19945
28489,13185,17142,20062
28504,10756,18850,21170
28555,13157,17270,20179
28609,10845,18975,21154
28621,13129,17398,20296
28687,13101,17526,20413
28714,10934,19100,21138
28753,13073,17654,20530
27775,12250,18979,22293
27880,12339,19104,22277
27985,12428,19229,22261
28819,11023,19225,21122
28819,13045,17782,20647
27670,12161,18854,22309
28885,13017,17910,20764
28924,11112,19350,21106
28951,12989,18038,20881
29017,12961,18166,20998
27565,12072,18729,22325
29029,11201,19475,21090
29134,11290,19600,21074
29239,11379,19725,21058
29344,11468,19850,21042
29449,11557,19975,21026
29659,11735,20225,20994
29764,11824,20350,20978
29554,11646,20100,21010
29869,11913,20475,20962
29974,12002,20600,20946
30071,12126,21830,20165
27460,11983,18604,22341
27355,11894,18479,22357
27250,11805,18354,22373
27145,11716,18229,22389
27040,11627,18104,22405
26935,11538,17979,22421
26830,11449,17854,22437
26725,11360,17729,22453
30079,12091,20725,20930
30309,11921,21221,20916
30414,12010,21346,20900
30519,12099,21471,20884
30204,11832,21096,20932
26620,11271,17604,22469
30099,11743,20971,20948
29501,15499,17482,18235
26515,11182,17479,22485
29625,15478,18843,17704
29994,11654,20846,20964
29626,15240,17853,18237
29521,15151,17728,18253
29559,15506,18715,17587
29416,15062,17603,18269
29691,15450,18971,17821
29311,14973,17478,18285
29731,15329,17978,18221
29206,14884,17353,18301
29101,14795,17228,18317
29757,15422,19099,17938
28996,14706,17103,18333
29823,15394,19227,18055
29889,15366,19355,18172
28891,14617,16978,18349
29889,11565,20721,20980
28786,14528,16853,18365
28681,14439,16728,18381
26410,11093,17354,22501
28576,14350,16603,18397
28471,14261,16478,18413
28366,14172,16353,18429
28261,14083,16228,18445
29784,11476,20596,20996
28156,13994,16103,18461
28051,13905,15978,18477
27946,13816,15853,18493
27736,13638,15603,18525
26305,11004,17229,22517
27841,13727,15728,18509
29679,11387,20471,21012
29574,11298,20346,21028
26200,10915,17104,22533
29469,11209,20221,21044
26095,10826,16979,22549
29364,11120,20096,21060
25990,10737,16854,22565
29259,11031,19971,21076
33464,18451,23586,17013
33530,18423,23714,17130
33596,18395,23842,17247
33662,18367,23970,17364
29154,10942,19846,21092
25780,10559,16604,22597
25885,10648,16729,22581
29049,10853,19721,21108
28944,10764,19596,21124
28839,10675,19471,21140
28734,10586,19346,21156
29606,15588,17607,18219
29711,15677,17732,18203
28629,10497,19221,21172
29816,15766,17857,18187
29921,15855,17982,18171
30026,15944,18107,18155
30131,16033,18232,18139
30236,16122,18357,18123
30341,16211,18482,18107
28524,10408,19096,21188
28314,10230,18846,21220
28419,10319,18971,21204
28952,10466,18656,21552
28999,10458,18660,21577
29046,10450,18664,21602
29093,10442,18668,21627
29140,10434,18672,21652
29187,10426,18676,21677
29234,10418,18680,21702
29281,10410,18684,21727
29328,10402,18688,21752
29375,10394,18692,21777
25807,10899,16362,22604
29422,10386,18696,21802
25854,10891,16366,22629
25901,10883,16370,22654
25948,10875,16374,22679
29469,10378,18700,21827
25995,10867,16378,22704
26042,10859,16382,22729
26089,10851,16386,22754
29516,10370,18704,21852
26136,10843,16390,22779
26183,10835,16394,22804
26230,10827,16398,22829
29563,10362,18708,21877
26277,10819,16402,22854
26324,10811,16406,22879
26371,10803,16410,22904
29610,10354,18712,21902
26418,10795,16414,22929
26465,10787,16418,22954
26512,10779,16422,22979
29657,10346,18716,21927
26559,10771,16426,23004
26606,10763,16430,23029
26653,10755,16434,23054
29704,10338,18720,21952
26700,10747,16438,23079
26747,10739,16442,23104
27650,12509,18608,22291
27755,12598,18733,22275
26794,10731,16446,23129
26841,10723,16450,23154
27860,12687,18858,22259
26888,10715,16454,23179
30184,12180,20850,20914
30499,12447,21225,20866
27965,12776,18983,22243
30289,12269,20975,20898
26935,10707,16458,23204
30604,12536,21350,20850
30394,12358,21100,20882
30709,12625,21475,20834
30814,12714,21600,20818
28070,12865,19108,22227
30919,12803,21725,20802
26982,10699,16462,23229
27029,10691,16466,23254
28175,12954,19233,22211
27076,10683,16470,23279
27123,10675,16474,23304
27170,10667,16478,23329
28195,12606,19479,22229
30729,12277,21721,20852
28090,12517,19354,22245
30624,12188,21596,20868
27763,13978,15361,18532
27810,13970,15365,18557
27857,13962,15369,18582
27904,13954,15373,18607
27951,13946,15377,18632
27998,13938,15381,18657
28045,13930,15385,18682
28092,13922,15389,18707
28139,13914,15393,18732
28186,13906,15397,18757
28233,13898,15401,18782
28280,13890,15405,18807
28327,13882,15409,18832
28374,13874,15413,18857
28421,13866,15417,18882
28468,13858,15421,18907
28515,13850,15425,18932
28562,13842,15429,18957
28609,13834,15433,18982
28656,13826,15437,19007
28703,13818,15441,19032
28750,13810,15445,19057
28797,13802,15449,19082
28844,13794,15453,19107
28891,13786,15457,19132
28938,13778,15461,19157
28985,13770,15465,19182
29032,13762,15469,19207
29079,13754,15473,19232
29126,13746,15477,19257
29083,12933,18294,21115
29149,12905,18422,21232
29215,12877,18550,21349
29836,15418,18103,18205
30151,15685,18478,18157
30046,15596,18353,18173
29941,15507,18228,18189
28341,10570,18604,21227
28388,10562,18608,21252
28435,10554,18612,21277
28482,10546,18616,21302
28529,10538,18620,21327
28576,10530,18624,21352
28623,10522,18628,21377
28670,10514,18632,21402
28717,10506,18636,21427
28764,10498,18640,21452
28811,10490,18644,21477
28858,10482,18648,21502
28905,10474,18652,21527
