obj0,obj1,obj2,obj3
1467,2903,2636,2365
1476,2513,2819,2715
1509,2895,2216,2648
1518,2505,2399,2998
1668,2351,2781,2640
1839,3211,2099,2086
1708,2079,3280,2633
2000,3129,1888,2882
1663,2748,2907,2129
1710,2343,2361,2923
1847,2164,2909,2931
2009,2739,2071,3232
1797,2751,2225,2656
2089,3154,1744,2697
2098,2764,1927,3047
1672,2358,3090,2479
1797,3219,2519,1803
1996,1935,3289,2641
2040,2659,2244,2361
2029,1810,2661,2826
2017,2112,2926,2883
1755,2759,2645,2373
2089,2763,2117,2645
2252,2551,1995,2515
2139,3214,1517,3180
2148,2824,1700,3530
2228,2848,1746,2943
1969,2617,2580,2023
2380,2390,2161,3448
2116,2218,2525,2559
1864,2196,3052,2404
1848,2821,2282,2436
2080,3153,1934,2295
2460,2414,2207,2861
2308,2056,2487,2484
1951,2604,2916,2137
2047,3162,2164,2414
2127,3067,2108,2094
2522,1914,2422,2134
2165,2744,2077,2353
2420,2686,1708,2868
2407,3021,1713,2427
2221,1648,2623,2751
2576,2312,2357,2874
2609,2069,2189,2875
2659,2129,1962,3358
2478,3140,1583,2968
2219,3238,1563,2593
1806,2829,2702,2153
2507,3094,1572,2601
2038,2395,3163,2071
2746,2537,1826,3091
2231,2558,2521,2470
2593,2939,1285,3107
2469,3530,1400,2618
2696,2477,2053,2608
1981,2615,2876,1859
2310,3005,1870,2615
2144,2403,2754,1729
2286,2540,2375,1940
2627,2928,1665,2532
2739,2153,2008,2771
2252,3152,1941,2086
2886,2877,1605,2886
2825,2505,1746,3025
2446,2534,2408,1997
1975,2120,3346,2600
2993,2640,1459,3378
2889,2276,1891,2200
1972,3005,2693,1509
2150,1906,3520,2306
2001,2017,3600,2412
2085,3075,2528,1811
2398,3411,1530,2077
2444,2990,1903,2011
2330,3445,1771,2320
2123,2752,2497,2070
2902,1941,1886,2641
2545,2489,2315,2294
2960,2395,1761,2741
2284,2377,3132,1980
2297,2201,3088,2024
3243,2329,1176,3233
2826,2561,1872,2504
2676,2049,2339,2181
2638,2372,2370,1922
2839,1837,2217,2051
2263,1976,3355,2608
2613,3379,1186,2812
2222,2948,2338,2120
2640,2972,1561,2639
2795,3063,1378,2885
3227,2258,1783,2175
2727,2455,2273,2828
2326,2369,2712,2263
3277,2318,1556,2658
2368,3009,1943,2303
3040,2673,1735,2910
2359,2126,2544,2264
2336,2979,2049,2089
2912,2851,1784,2360
2357,2582,2039,2278
2763,2457,2203,1914
2210,3160,2361,1803
2289,1873,3609,2420
2454,1487,3218,2842
2438,1762,3529,2314
3571,1913,1684,3234
2906,3317,1506,2591
2784,1803,3101,2280
2743,3386,1613,2320
3076,2853,1709,2529
2674,2961,1941,2064
2745,3003,1605,2402
3290,2362,1452,2765
2987,1713,2470,3359
2660,3412,1462,2344
2356,3419,1950,1794
3005,2734,1839,1988
2761,3074,998,3460
2511,2765,2223,1795
2459,2163,3306,1686
2872,2538,2022,2557
2832,3411,1469,2135
3018,2399,1834,2429
2451,2336,3005,2071
2932,3291,1685,2065
2373,3091,2254,2074
3230,1525,2394,2642
2808,3107,1274,2992
2402,2998,2323,1728
3393,2776,1504,2446
2799,3497,1091,2642
2482,2385,2646,1704
3067,1737,2516,2772
2882,3471,1242,2618
2646,1325,3180,2767
3605,1902,2064,2659
3406,2820,1400,2553
3801,1824,2260,2085
2947,1591,2979,2150
3359,2787,1124,3021
2849,2747,2115,1770
2885,2569,2143,2254
3838,1954,1750,3201
2816,1273,3197,2719
3343,2716,1731,1963
2260,2861,2702,1517
2752,3464,815,3110
2933,1692,3021,2174
3096,1480,2899,2044
2310,2274,3386,1792
3183,1635,2666,2785
2569,2080,3311,1745
3872,1943,2130,2626
2531,3205,2124,1500
2614,2124,2883,1941
2543,2183,3057,1933
3101,1726,2896,2197
2718,1969,3231,1639
3864,1928,1929,2675
2790,3419,1889,1852
2955,2295,2165,1839
2965,3205,2063,1558
2624,1435,3235,2794
3264,1514,2774,2067
3497,1566,2460,2609
3434,1462,2791,2019
2881,2165,2949,1908
2907,2062,3203,1720
3056,1951,3123,1614
2406,3005,2632,1567
2598,2843,2594,1492
3423,2313,2592,1680
2989,2313,2653,1622
