obj0,obj1,obj2,cpu
21385,29657,17882,0.323512
22446,27849,21752,0.329973
20538,28779,18789,0.333217
22280,30629,16978,0.344683
26933,26023,30885,0.404033
23378,27466,24277,0.4127
20863,32847,16730,0.483778
20433,29698,17972,0.4852
20016,31969,17637,0.492406
21494,27890,21842,0.493623
19586,28820,18879,0.495537
21384,30786,17164,0.513235
25981,26064,30975,0.557341
22426,27507,24367,0.569761
22487,27488,24502,0.724569
23439,27447,24412,0.735028
20599,28760,18924,0.780887
22548,27469,24637,0.798179
23500,27428,24547,0.815191
21477,28231,23064,0.846026
20660,28741,19059,0.870709
22609,27450,24772,0.893874
23561,27409,24682,0.919513
21416,28250,22929,0.958789
20721,28722,19194,0.987809
22670,27431,24907,1.01349
23622,27390,24817,1.04582
21355,28269,22794,1.09594
20782,28703,19329,1.13095
22731,27412,25042,1.16156
23683,27371,24952,1.2025
21294,28288,22659,1.2596
20843,28684,19464,1.29324
22792,27393,25177,1.32514
23744,27352,25087,1.36873
21233,28307,22524,1.42228
20904,28665,19599,1.45546
22853,27374,25312,1.48517
23805,27333,25222,1.5318
21172,28326,22389,1.58664
20965,28646,19734,1.6214
22914,27355,25447,1.6525
23866,27314,25357,1.7025
21111,28345,22254,1.75531
21026,28627,19869,1.78633
22975,27336,25582,1.81948
23927,27295,25492,1.87268
21050,28364,22119,1.92535
21087,28608,20004,1.95596
23036,27317,25717,1.99158
23988,27276,25627,2.04764
20989,28383,21984,2.10099
21148,28589,20139,2.13389
23097,27298,25852,2.1715
24049,27257,25762,2.23134
20928,28402,21849,2.2851
21209,28570,20274,2.31985
23158,27279,25987,2.35932
24110,27238,25897,2.42293
20867,28421,21714,2.47461
21270,28551,20409,2.51181
23219,27260,26122,2.55049
24171,27219,26032,2.61717
20806,28440,21579,2.66864
21331,28532,20544,2.70586
23280,27241,26257,2.7463
24232,27200,26167,2.81632
20745,28459,21444,2.86722
21392,28513,20679,2.90371
23341,27222,26392,2.94641
24293,27181,26302,3.02033
20684,28478,21309,3.06655
21453,28494,20814,3.10456
23402,27203,26527,3.14609
24354,27162,26437,3.22304
20623,28497,21174,3.26935
21514,28475,20949,3.30941
23463,27184,26662,3.35197
24415,27143,26572,3.4316
20562,28516,21039,3.47834
21575,28456,21084,3.52015
23524,27165,26797,3.5624
24476,27124,26707,3.64341
20501,28535,20904,3.69052
21636,28437,21219,3.73487
23585,27146,26932,3.78062
24537,27105,26842,3.86574
20440,28554,20769,3.91084
21697,28418,21354,3.95721
23646,27127,27067,4.00457
24598,27086,26977,4.0929
20379,28573,20634,4.13778
21758,28399,21489,4.18732
23707,27108,27202,4.23618
24659,27067,27112,4.32767
20318,28592,20499,4.36719
21819,28380,21624,4.4173
23768,27089,27337,4.46824
24720,27048,27247,4.56293
20257,28611,20364,4.60236
21880,28361,21759,4.6521
23829,27070,27472,4.70466
24781,27029,27382,4.80353
20196,28630,20229,4.8428
23890,27051,27607,4.95159
24842,27010,27517,5.05444
20135,28649,20094,5.09393
23951,27032,27742,5.20158
24903,26991,27652,5.30406
20074,28668,19959,5.34333
24012,27013,27877,5.45303
24964,26972,27787,5.55834
20013,28687,19824,5.59717
24073,26994,28012,5.70821
25025,26953,27922,5.81798
20382,31855,18447,5.84815
19952,28706,19689,5.85204
21799,29637,18695,5.90506
24134,26975,28147,5.96411
25086,26934,28057,6.07627
20321,31874,18312,6.10641
19891,28725,19554,6.10845
21738,29656,18560,6.16094
24195,26956,28282,6.22234
25147,26915,28192,6.33814
20260,31893,18177,6.36859
19830,28744,19419,6.37058
24256,26937,28417,6.48504
25208,26896,28327,6.60303
20199,31912,18042,6.63297
19769,28763,19284,6.63496
24317,26918,28552,6.75386
25269,26877,28462,6.87799
20138,31931,17907,6.90774
19708,28782,19149,6.90975
24378,26899,28687,7.03008
25330,26858,28597,7.15461
20077,31950,17772,7.18561
19647,28801,19014,7.18758
24439,26880,28822,7.31013
25391,26839,28732,7.43822
24500,26861,28957,7.58793
25452,26820,28867,7.71825
24561,26842,29092,7.86729
25513,26801,29002,8.00119
24622,26823,29227,8.15316
25574,26782,29137,8.29035
24683,26804,29362,8.44374
25635,26763,29272,8.58388
24744,26785,29497,8.73747
25696,26744,29407,8.87621
24805,26766,29632,9.03137
25757,26725,29542,9.17617
24866,26747,29767,9.33128
25818,26706,29677,9.47708
24927,26728,29902,9.63183
25879,26687,29812,9.78341
24988,26709,30037,9.94084
25940,26668,29947,10.0951
25049,26690,30172,10.2572
26001,26649,30082,10.4165
21264,31010,17970,10.4327
25110,26671,30307,10.5786
26062,26630,30217,10.74
21275,30887,17962,10.7568
20417,30132,18877,10.7629
25171,26652,30442,10.9035
26123,26611,30352,11.0679
21286,30764,17954,11.0791
20428,30009,18869,11.0854
25232,26633,30577,11.2269
26184,26592,30487,11.3922
21297,30641,17946,11.4034
25293,26614,30712,11.5531
26245,26573,30622,11.7202
21308,30518,17938,11.7317
25354,26595,30847,11.8828
26306,26554,30757,12.0537
21319,30395,17930,12.0651
20461,29640,18845,12.0709
25415,26576,30982,12.2171
26367,26535,30892,12.3912
21330,30272,17922,12.4026
20472,29517,18837,12.4086
26889,26515,30917,12.4586
25476,26557,31117,12.5572
21341,30149,17914,12.7476
22402,28341,21784,12.7516
20483,29394,18829,12.7535
26900,26392,30909,12.8033
25537,26538,31252,12.9034
21352,30026,17906,13.0912
22413,28218,21776,13.0952
20494,29271,18821,13.0971
26911,26269,30901,13.1482
25598,26519,31387,13.2506
21363,29903,17898,13.4407
22424,28095,21768,13.4427
20505,29148,18813,13.4447
26922,26146,30893,13.4933
25659,26500,31522,13.5987
23528,27846,24102,13.6045
21374,29780,17890,13.7829
22435,27972,21760,13.7851
20516,29025,18805,13.7871
22546,27811,24227,13.8338
25720,26481,31657,13.9378
23498,27770,24137,13.9437
20527,28902,18797,14.1247
22516,27735,24262,14.1701
25781,26462,31792,14.2758
23468,27694,24172,14.2816
22486,27659,24297,14.5031
25842,26443,31927,14.6109
23438,27618,24207,14.6167
22456,27583,24332,14.836
25903,26424,32062,14.9458
23408,27542,24242,14.9499
25964,26405,32197,15.2813
23457,27817,24180,25.555
23386,27788,24258,25.6775
23427,27741,24215,25.6797
23356,27712,24293,25.7967
23397,27665,24250,25.7986
23367,27589,24285,25.911
