obj0,obj1,obj2,cpu
19469,17627,12971,0.0982223
18678,19899,13693,0.109515
20559,17050,12175,0.115154
20816,17463,12107,0.130588
21983,17663,11787,0.147112
20793,15313,16068,0.175766
21764,15072,15104,0.200744
23086,15973,14572,0.232572
16338,24039,16151,0.243032
16576,21828,14084,0.250887
17900,19514,17181,0.253459
17666,21251,13288,0.280723
18871,19273,16217,0.283095
17923,21664,13220,0.295644
19090,21864,12900,0.306737
19977,17617,14916,0.529267
21067,17040,14120,0.549388
19994,17569,14940,0.57909
21084,16992,14144,0.601013
20011,17521,14964,0.631037
21101,16944,14168,0.654257
20028,17473,14988,0.686121
21118,16896,14192,0.711132
20045,17425,15012,0.743299
17152,21626,16125,0.744425
21135,16848,14216,0.769622
18242,21049,15329,0.770769
20062,17377,15036,0.802811
17169,21578,16149,0.80398
21152,16800,14240,0.830537
18259,21001,15353,0.831662
20079,17329,15060,0.86677
17186,21530,16173,0.86789
21169,16752,14264,0.894488
18276,20953,15377,0.895614
20096,17281,15084,0.930925
17203,21482,16197,0.932044
21186,16704,14288,0.959377
18293,20905,15401,0.960506
20113,17233,15108,0.997972
17220,21434,16221,0.999086
21203,16656,14312,1.02701
18310,20857,15425,1.02813
20130,17185,15132,1.06692
17237,21386,16245,1.06804
21220,16608,14336,1.09882
18327,20809,15449,1.09999
20147,17137,15156,1.14095
17254,21338,16269,1.14207
21237,16560,14360,1.17158
18344,20761,15473,1.1727
20164,17089,15180,1.21424
17271,21290,16293,1.21537
21254,16512,14384,1.2458
18361,20713,15497,1.24692
20181,17041,15204,1.29028
17288,21242,16317,1.2914
21271,16464,14408,1.32249
18378,20665,15521,1.3236
20198,16993,15228,1.3684
17305,21194,16341,1.36955
21288,16416,14432,1.40279
18395,20617,15545,1.40397
22712,17029,14044,1.44719
20215,16945,15252,1.45047
17322,21146,16365,1.45161
21305,16368,14456,1.48565
18412,20569,15569,1.4869
22729,16981,14068,1.5335
20232,16897,15276,1.53692
17339,21098,16389,1.53807
21322,16320,14480,1.5731
18429,20521,15593,1.57422
22746,16933,14092,1.62062
20249,16849,15300,1.6239
17356,21050,16413,1.62502
19458,19121,16022,1.64426
21339,16272,14504,1.66114
18446,20473,15617,1.66227
22763,16885,14116,1.71044
20266,16801,15324,1.71373
17373,21002,16437,1.71486
19441,19169,15998,1.73476
21356,16224,14528,1.75153
18463,20425,15641,1.75278
22780,16837,14140,1.80102
20283,16753,15348,1.80435
17390,20954,16461,1.80554
19424,19217,15974,1.82645
21373,16176,14552,1.84315
18480,20377,15665,1.84428
20527,20614,12947,1.87367
22797,16789,14164,1.8935
20300,16705,15372,1.89697
17407,20906,16485,1.89811
19407,19265,15950,1.92103
21390,16128,14576,1.93817
18497,20329,15689,1.93929
20403,20664,12960,1.9701
22814,16741,14188,1.99023
20317,16657,15396,1.99372
17424,20858,16509,1.99487
19390,19313,15926,2.01821
21407,16080,14600,2.03502
18514,20281,15713,2.03628
22831,16693,14212,2.08676
20334,16609,15420,2.09004
17441,20810,16533,2.09118
19373,19361,15902,2.1158
21424,16032,14624,2.13282
18531,20233,15737,2.13397
22848,16645,14236,2.18506
20351,16561,15444,2.18854
17458,20762,16557,2.18968
19356,19409,15878,2.2155
21441,15984,14648,2.2323
18548,20185,15761,2.23342
22865,16597,14260,2.28581
20368,16513,15468,2.28916
17475,20714,16581,2.29029
19339,19457,15854,2.3176
21458,15936,14672,2.33595
18565,20137,15785,2.33721
22882,16549,14284,2.38716
20385,16465,15492,2.39053
17492,20666,16605,2.3917
